place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
2585,0,81.84,tubinis2121,Omarion Hampton,Deebo Samuel,Jayden Daniels,Sam LaPorta,Chase Brown,Terry McLaurin
2585,0,81.84,tubinis2121,Jonathan Taylor,Ladd McConkey,Justin Herbert,Chase Brown,Zach Ertz,DeVonta Smith
2585,0,81.84,imagikarp,Ashton Jeanty,Javonte Williams,Justin Herbert,Keenan Allen,Juwan Johnson,DeVonta Smith
2585,0,81.84,phillyeth,Breece Hall,Nico Collins,Ladd McConkey,Justin Herbert,Dallas Goedert,J.K. Dobbins
2585,0,81.84,stackdaniels,Derrick Henry,Javonte Williams,Jayden Daniels,Courtland Sutton,Dallas Goedert,Terry McLaurin
2585,0,81.84,urbanik,Jonathan Taylor,Brock Bowers,David Montgomery,Baker Mayfield,Chris Godwin,Darius Slayton
2592,0,81.82,keysersoze13,Derrick Henry,Ja'Marr Chase,Kenneth Walker III,Jared Goff,Chris Godwin,Mason Taylor
2592,0,81.82,patkline07,Amon-Ra St. Brown,Justin Fields,Quentin Johnston,Michael Pittman Jr.,Chase Brown,Darren Waller
2592,0,81.82,burtbra3,Saquon Barkley,Nico Collins,Brock Bowers,Michael Pittman Jr.,Zay Flowers,C.J. Stroud
2595,0,81.8,jbaconator,Jonathan Taylor,Quentin Johnston,Deebo Samuel,Chris Olave,Juwan Johnson,Spencer Rattler
2596,0,81.78,cowboys282,Jaxon Smith-Njigba,Tetairoa McMillan,Kenneth Walker III,Michael Pittman Jr.,Daniel Jones,Cade Otton
2596,0,81.78,drapp,De'Von Achane,Brock Bowers,Deebo Samuel,Chase Brown,Chris Godwin,Bo Nix
2596,0,81.78,bustersboys,Jahmyr Gibbs,Emeka Egbuka,Tyler Warren,Wan'Dale Robinson,Jaxson Dart,Darius Slayton
2599,0,81.76,ingelx,Garrett Wilson,George Pickens,David Montgomery,Jayden Daniels,J.K. Dobbins,Mark Andrews
2599,0,81.76,jdennis22,Breece Hall,Tetairoa McMillan,Alvin Kamara,Sam LaPorta,Chris Godwin,Baker Mayfield
2601,0,81.74,mosioatunya,Ashton Jeanty,Garrett Wilson,Chuba Hubbard,Justin Herbert,Wan'Dale Robinson,Zach Ertz
2601,0,81.74,cowboys282,Omarion Hampton,Jaylen Waddle,Alvin Kamara,Jakobi Meyers,Darren Waller,Tua Tagovailoa
2601,0,81.74,ingelx,Amon-Ra St. Brown,Ja'Marr Chase,Brock Bowers,Jameson Williams,J.K. Dobbins,Jake Browning
2601,0,81.74,carpark03,Jahmyr Gibbs,Tyler Warren,Jaylen Waddle,A.J. Brown,Chris Godwin,Tua Tagovailoa
2601,0,81.74,d4ve,Jaxon Smith-Njigba,Trey McBride,Jameson Williams,Woody Marks,Rashid Shaheed,Sam Darnold
2606,0,81.72,iamskiman,Omarion Hampton,Justin Fields,Jake Ferguson,Michael Pittman Jr.,Chris Godwin,Cooper Kupp
2606,0,81.72,patrickbarnesyoutube,Jonathan Taylor,Tetairoa McMillan,Tyler Warren,Lamar Jackson,Tony Pollard,Darius Slayton
2606,0,81.72,patmoore967,Saquon Barkley,Alvin Kamara,Emeka Egbuka,Jameson Williams,Jared Goff,Dalton Schultz
2606,0,81.72,kcpolack,Jahmyr Gibbs,Tyler Warren,Jaylen Waddle,Jakobi Meyers,Jared Goff,Chase Brown
2610,0,81.7,dabk,Jahmyr Gibbs,Bucky Irving,Jaylen Waddle,Marvin Harrison,Kyler Murray,Darren Waller
2611,0,81.68,urbanik,De'Von Achane,Jaylen Waddle,Rachaad White,Chris Olave,Zach Ertz,Jaxson Dart
2611,0,81.68,chadcandles,Cam Skattebo,George Pickens,Chuba Hubbard,Marvin Harrison,Dak Prescott,Tommy Tremble
2611,0,81.68,mosioatunya,Saquon Barkley,Nico Collins,Alvin Kamara,Michael Pittman Jr.,Dak Prescott,Mark Andrews
2611,0,81.68,ingelx,Amon-Ra St. Brown,Tyler Warren,Deebo Samuel,Tony Pollard,Wan'Dale Robinson,Daniel Jones
2611,0,81.68,bustersboys,Saquon Barkley,Tetairoa McMillan,Jaylen Waddle,Keenan Allen,Daniel Jones,Cade Otton
2611,0,81.68,ez116,Breece Hall,Ja'Marr Chase,Michael Pittman Jr.,Alvin Kamara,Juwan Johnson,Jaxson Dart
2611,0,81.68,d4ve,Saquon Barkley,Ja'Marr Chase,Jameson Williams,Sam LaPorta,Darius Slayton,Jaxson Dart
2618,0,81.66,krutches93,Saquon Barkley,Ja'Marr Chase,Alvin Kamara,Jakobi Meyers,Zach Ertz,Baker Mayfield
2619,0,81.64,phlandy23,Derrick Henry,Ja'Marr Chase,Justin Herbert,Deebo Samuel,Dalton Schultz,Darius Slayton
2620,0,81.62,kuruc711,Garrett Wilson,Justin Fields,Jake Ferguson,Keenan Allen,Josh Reynolds,RJ Harvey
2620,0,81.62,yuzenn,Saquon Barkley,Tetairoa McMillan,Marvin Harrison,Courtland Sutton,Darren Waller,Bryce Young
2620,0,81.62,tubinis2121,Jaxon Smith-Njigba,Justin Fields,Jaylen Waddle,Jameson Williams,Chase Brown,Juwan Johnson
2620,0,81.62,shaneomiz,Garrett Wilson,Ashton Jeanty,Deebo Samuel,Brock Bowers,Jared Goff,Zay Flowers
2624,0,81.6,rotorun,Derrick Henry,Tetairoa McMillan,Jalen Hurts,Courtland Sutton,Mason Taylor,DeVonta Smith
2625,0,81.58,teddyonfetti,Omarion Hampton,Ja'Marr Chase,Brock Bowers,Chase Brown,Daniel Jones,Alec Pierce
2625,0,81.58,danjpreciado,Jonathan Taylor,Alvin Kamara,Tyler Warren,Jakobi Meyers,Daniel Jones,Terry McLaurin
2625,0,81.58,tubinis2121,Jahmyr Gibbs,Tyler Warren,Deebo Samuel,Daniel Jones,Chase Brown,Cooper Kupp
2625,0,81.58,fflinx,Ashton Jeanty,George Pickens,Michael Pittman Jr.,Courtland Sutton,Bo Nix,Evan Engram
2629,0,81.56,berettajames,Amon-Ra St. Brown,Trey McBride,Rachaad White,Kenneth Walker III,Chris Godwin,Baker Mayfield
2629,0,81.56,phillyeth,Amon-Ra St. Brown,David Montgomery,Jayden Daniels,Zach Ertz,Tony Pollard,Rashid Shaheed
2631,0,81.54,hotsizauce,Jahmyr Gibbs,Emeka Egbuka,Jayden Daniels,Keenan Allen,Chris Olave,Mark Andrews
2632,0,81.52,bconnelly23,Garrett Wilson,Nico Collins,Alvin Kamara,Sam LaPorta,Jared Goff,Emari Demercado
2632,0,81.52,dabk,Jonathan Taylor,Justin Fields,Jameson Williams,Jakobi Meyers,Chris Olave,Dallas Goedert
2632,0,81.52,kcpolack,Jonathan Taylor,Quentin Johnston,Jaylen Waddle,Jared Goff,Jakobi Meyers,Tommy Tremble
2635,0,81.5,kcpolack,Amon-Ra St. Brown,Trey McBride,David Montgomery,Jakobi Meyers,Tee Higgins,Dak Prescott
2635,0,81.5,sickodank,Saquon Barkley,Jaylen Waddle,Jalen Hurts,A.J. Brown,Darren Waller,Darius Slayton
2635,0,81.5,alexandercaire,Cam Skattebo,David Montgomery,Ladd McConkey,Chris Godwin,Jaxson Dart,Theo Johnson
2635,0,81.5,bestballviper,Saquon Barkley,Emeka Egbuka,Marvin Harrison,Kenneth Walker III,Kyler Murray,Tommy Tremble
2639,0,81.48,bustersboys,Breece Hall,Trey McBride,Chuba Hubbard,Jakobi Meyers,Wan'Dale Robinson,Jaxson Dart
2639,0,81.48,dahntahnyinz,Saquon Barkley,Tetairoa McMillan,A.J. Brown,Courtland Sutton,Darren Waller,Bo Nix
2639,0,81.48,mathology,Derrick Henry,Javonte Williams,Deebo Samuel,A.J. Brown,Daniel Jones,Juwan Johnson
2639,0,81.48,yuzenn,Garrett Wilson,George Pickens,Woody Marks,Dak Prescott,Darren Waller,Wan'Dale Robinson
2639,0,81.48,vindep,Jahmyr Gibbs,Quentin Johnston,Rachaad White,A.J. Brown,Daniel Jones,Darren Waller
2639,0,81.48,ez116,Omarion Hampton,Tyler Warren,Jaylen Waddle,Tony Pollard,Daniel Jones,Tre Tucker
2645,0,81.44,ingelx,Amon-Ra St. Brown,David Montgomery,Jameson Williams,Jared Goff,J.K. Dobbins,Mason Taylor
2646,0,81.42,bigfudgy,Jahmyr Gibbs,Justin Fields,Tyler Warren,Chase Brown,Chris Olave,Terry McLaurin
2646,0,81.42,chadcandles,Bucky Irving,Tetairoa McMillan,Quentin Johnston,Kenneth Walker III,Mason Taylor,Bryce Young
2648,0,81.4,cognition10,Jonathan Taylor,Jalen Hurts,A.J. Brown,Wan'Dale Robinson,Emari Demercado,Mason Taylor
2648,0,81.4,d4ve,Saquon Barkley,Trey McBride,Ladd McConkey,Rachaad White,Kyler Murray,Tee Higgins
2648,0,81.4,mcc222,De'Von Achane,Tyler Warren,David Montgomery,Chris Olave,Dak Prescott,Jalen Tolbert
2648,0,81.4,hotsizauce,Jonathan Taylor,Jaylen Waddle,Tetairoa McMillan,Zach Ertz,Kyler Murray,Wan'Dale Robinson
2648,0,81.4,theasset,Jahmyr Gibbs,Jalen Hurts,Deebo Samuel,Tee Higgins,DeVonta Smith,Elijah Arroyo
2653,0,81.38,tonysprocket,Cam Skattebo,Breece Hall,Jaylen Waddle,Courtland Sutton,Juwan Johnson,Bo Nix
2653,0,81.38,jtmckenzi,Omarion Hampton,Ja'Marr Chase,Tyler Warren,A.J. Brown,Chase Brown,Bo Nix
2653,0,81.38,urbanik,Omarion Hampton,George Pickens,Jake Ferguson,Marvin Harrison,Lamar Jackson,Cooper Kupp
2653,0,81.38,shaidyadvice,Derrick Henry,Tyler Warren,Deebo Samuel,A.J. Brown,DeVonta Smith,Bo Nix
2653,0,81.38,danjpreciado,Breece Hall,George Pickens,Deebo Samuel,Alvin Kamara,Daniel Jones,Dallas Goedert
2658,0,81.36,fitzdraftmagic,Jaxon Smith-Njigba,Tyler Warren,Woody Marks,Marvin Harrison,C.J. Stroud,Elic Ayomanor
2659,0,81.34,drapp,Saquon Barkley,Javonte Williams,Jayden Daniels,Zay Flowers,Juwan Johnson,Terry McLaurin
2660,0,81.32,gmeholder,Garrett Wilson,Justin Fields,Kenneth Walker III,Sam LaPorta,Zay Flowers,Elic Ayomanor
2661,0,81.3,jgfc,Garrett Wilson,David Montgomery,Jameson Williams,Sam LaPorta,Dak Prescott,Jalen Tolbert
2661,0,81.3,danjpreciado,Cam Skattebo,Javonte Williams,Jalen Hurts,Marvin Harrison,Dallas Goedert,Elic Ayomanor
2661,0,81.3,manaray31,Cam Skattebo,George Pickens,Kenneth Walker III,Jalen Hurts,DeVonta Smith,Mason Taylor
2661,0,81.3,danjpreciado,Cam Skattebo,Tetairoa McMillan,Jalen Hurts,Sam LaPorta,Tony Pollard,Tre Tucker
2661,0,81.3,berettajames,George Pickens,Cam Skattebo,Jalen Hurts,Deebo Samuel,Mark Andrews,J.K. Dobbins
2666,0,81.26,kuruc711,Amon-Ra St. Brown,Emeka Egbuka,Alvin Kamara,Chris Godwin,Baker Mayfield,Tommy Tremble
2667,0,81.22,ingelx,Amon-Ra St. Brown,Tyler Warren,Alvin Kamara,Tony Pollard,Courtland Sutton,Jared Goff
2667,0,81.22,yuzenn,Amon-Ra St. Brown,Justin Fields,Woody Marks,Chris Olave,Mason Taylor,Darren Waller
2667,0,81.22,kitmo,Garrett Wilson,Javonte Williams,Jakobi Meyers,Michael Pittman Jr.,Mason Taylor,Geno Smith
2667,0,81.22,danjpreciado,Derrick Henry,Justin Fields,Jake Ferguson,Christian Kirk,Chase Brown,Cooper Kupp
2671,0,81.2,danjpreciado,Ashton Jeanty,Javonte Williams,Jalen Hurts,A.J. Brown,Dallas Goedert,Wan'Dale Robinson
2671,0,81.2,awe419,Trey McBride,Javonte Williams,Jalen Hurts,Tony Pollard,Wan'Dale Robinson,Tee Higgins
2671,0,81.2,mosioatunya,Ashton Jeanty,Javonte Williams,A.J. Brown,Jalen Hurts,Wan'Dale Robinson,Dallas Goedert
2674,0,81.18,amacd123,Garrett Wilson,Javonte Williams,Brock Bowers,Kenneth Walker III,Jaxson Dart,Darius Slayton
2675,0,81.16,spungos,Omarion Hampton,David Montgomery,Jayden Daniels,Michael Pittman Jr.,DeVonta Smith,Dalton Schultz
2676,0,81.14,kcpolack,Amon-Ra St. Brown,Jaylen Waddle,Jayden Daniels,Michael Pittman Jr.,Juwan Johnson,J.K. Dobbins
2677,0,81.12,wonderkid1222,Jonathan Taylor,Jameson Williams,Sam LaPorta,Jared Goff,Tee Higgins,Malik Washington
2677,0,81.12,bestballviper,Saquon Barkley,Justin Fields,Woody Marks,Courtland Sutton,Chris Olave,Mason Taylor
2677,0,81.12,crblake2,Jaxon Smith-Njigba,Tetairoa McMillan,Justin Fields,A.J. Brown,Zach Ertz,J.K. Dobbins
2680,0,81.1,creuter22,Omarion Hampton,Emeka Egbuka,Woody Marks,Michael Pittman Jr.,Kyler Murray,Mason Taylor
2681,0,81.08,sonofsigurd,Trey McBride,Javonte Williams,Ladd McConkey,Michael Pittman Jr.,Jaxson Dart,Wan'Dale Robinson
2681,0,81.08,mane,Omarion Hampton,Emeka Egbuka,Chuba Hubbard,Michael Pittman Jr.,Daniel Jones,Dalton Schultz
2683,0,81.04,xenq7,Derrick Henry,Javonte Williams,Justin Herbert,A.J. Brown,Zay Flowers,Mason Taylor
2684,0,81.02,kuruc711,Javonte Williams,Garrett Wilson,Kenneth Walker III,Jakobi Meyers,Darren Waller,Geno Smith
2684,0,81.02,topstatnft,Jaxon Smith-Njigba,David Montgomery,Marvin Harrison,Kyler Murray,RJ Harvey,Dalton Schultz
2686,0,81,swishdmx,Saquon Barkley,Jalen Hurts,Jake Ferguson,Woody Marks,DeVonta Smith,Terry McLaurin
2686,0,81,ingelx,Ashton Jeanty,Garrett Wilson,Jalen Hurts,Courtland Sutton,Juwan Johnson,DeVonta Smith
2688,0,80.98,ingelx,Ashton Jeanty,Garrett Wilson,Jake Ferguson,Kenneth Walker III,Chris Godwin,Bo Nix
2689,0,80.94,thesequel21,De'Von Achane,Jayden Daniels,Chase Brown,Courtland Sutton,Zay Flowers,Theo Johnson
2689,0,80.94,tubinis2121,Omarion Hampton,Trey McBride,Trey Benson,Justin Herbert,Chris Olave,Terry McLaurin
2689,0,80.94,lee121503,Jahmyr Gibbs,Jake Ferguson,Jayden Daniels,Zay Flowers,Chase Brown,Tee Higgins
2692,0,80.9,mosioatunya,Cam Skattebo,Ashton Jeanty,Jalen Hurts,Marvin Harrison,Dallas Goedert,DeVonta Smith
2692,0,80.9,phillyeth,Garrett Wilson,Ashton Jeanty,Marvin Harrison,Kyler Murray,Dallas Goedert,J.K. Dobbins
2692,0,80.9,chris,Derrick Henry,Javonte Williams,Jalen Hurts,A.J. Brown,Wan'Dale Robinson,Mason Taylor
2695,0,80.88,drjikininki,Ashton Jeanty,Tetairoa McMillan,Deebo Samuel,A.J. Brown,Jaxson Dart,Mason Taylor
2695,0,80.88,imagikarp,Ashton Jeanty,Garrett Wilson,Deebo Samuel,Michael Pittman Jr.,Juwan Johnson,Daniel Jones
2695,0,80.88,sgtsweeny,Javonte Williams,Trey McBride,Michael Pittman Jr.,Kenneth Walker III,Zay Flowers,Daniel Jones
2695,0,80.88,lenkeith,Amon-Ra St. Brown,Javonte Williams,Trey Benson,Jameson Williams,Daniel Jones,Mason Taylor
2695,0,80.88,mosioatunya,Cam Skattebo,Javonte Williams,Marvin Harrison,Jakobi Meyers,Daniel Jones,Dallas Goedert
2700,0,80.84,futurestate,Amon-Ra St. Brown,Ashton Jeanty,Jayden Daniels,Chase Brown,Zay Flowers,Theo Johnson
2700,0,80.84,nez,Omarion Hampton,Tyler Warren,Deebo Samuel,Keenan Allen,Justin Herbert,J.K. Dobbins
2702,0,80.82,dylancash22,Garrett Wilson,Justin Fields,Ladd McConkey,Kenneth Walker III,Chris Godwin,Mason Taylor
2702,0,80.82,dak4mvpnotme,Jaxon Smith-Njigba,Justin Fields,Woody Marks,Courtland Sutton,Zach Ertz,DeVonta Smith
2702,0,80.82,gagliope,Amon-Ra St. Brown,Nico Collins,Jameson Williams,Jared Goff,Darren Waller,J.K. Dobbins
2705,0,80.8,awe419,Jonathan Taylor,Jaylen Waddle,Alvin Kamara,Jakobi Meyers,Kyler Murray,Juwan Johnson
2705,0,80.8,drapp,Ashton Jeanty,Ja'Marr Chase,Jalen Hurts,A.J. Brown,Dallas Goedert,Wan'Dale Robinson
2705,0,80.8,thesequel21,Derrick Henry,Emeka Egbuka,Marvin Harrison,Courtland Sutton,Kyler Murray,Juwan Johnson
2705,0,80.8,kuruc711,Breece Hall,Cam Skattebo,Sam LaPorta,Marvin Harrison,Kyler Murray,Tre Tucker
2709,0,80.78,krutches93,Jonathan Taylor,Alvin Kamara,Quentin Johnston,A.J. Brown,Dak Prescott,Mark Andrews
2709,0,80.78,kuruc711,Ashton Jeanty,George Pickens,Sam LaPorta,Dak Prescott,Emari Demercado,Darius Slayton
2709,0,80.78,babystevie,De'Von Achane,Emeka Egbuka,Marvin Harrison,Chris Olave,Daniel Jones,Elijah Arroyo
2709,0,80.78,sonofkong,Saquon Barkley,Javonte Williams,Marvin Harrison,Brock Bowers,Daniel Jones,Josh Downs
2709,0,80.78,goods,Garrett Wilson,Cam Skattebo,Woody Marks,Chris Olave,Dak Prescott,Mason Taylor
2709,0,80.78,wille195,George Pickens,Trey McBride,Kenneth Walker III,Deebo Samuel,J.K. Dobbins,Bo Nix
2709,0,80.78,drapp,De'Von Achane,Tyler Warren,Deebo Samuel,Jakobi Meyers,Tony Pollard,Daniel Jones
2716,0,80.72,crblake2,Jahmyr Gibbs,Tetairoa McMillan,Emeka Egbuka,Courtland Sutton,Zach Ertz,Bryce Young
2716,0,80.72,mosioatunya,Jahmyr Gibbs,Tetairoa McMillan,Alvin Kamara,Chris Olave,Sam LaPorta,Jared Goff
2716,0,80.72,mosioatunya,Amon-Ra St. Brown,Justin Fields,Alvin Kamara,Marvin Harrison,Chase Brown,Mason Taylor
2719,0,80.7,awe419,Trey McBride,Javonte Williams,Jakobi Meyers,Jalen Hurts,Tony Pollard,Zay Flowers
2719,0,80.7,vindep,Saquon Barkley,Quentin Johnston,Rachaad White,A.J. Brown,Kyler Murray,Darren Waller
2719,0,80.7,vindep,Saquon Barkley,Quentin Johnston,Rachaad White,A.J. Brown,Kyler Murray,Darren Waller
2722,0,80.68,manaray31,Omarion Hampton,Tetairoa McMillan,Jake Ferguson,Kenneth Walker III,Dak Prescott,Darius Slayton
2722,0,80.68,rotosurgeon,Jonathan Taylor,Alvin Kamara,Brock Bowers,Tee Higgins,Jaxson Dart,Darius Slayton
2722,0,80.68,sonofkong,Omarion Hampton,Emeka Egbuka,Brock Bowers,Tony Pollard,Jaxson Dart,Darius Slayton
2722,0,80.68,manaray31,Cam Skattebo,Nico Collins,Deebo Samuel,Lamar Jackson,Mark Andrews,J.K. Dobbins
2722,0,80.68,thesequel21,Breece Hall,Tyler Warren,A.J. Brown,Sam LaPorta,Dak Prescott,Jalen Tolbert
2727,0,80.66,topstatnft,Breece Hall,Nico Collins,Michael Pittman Jr.,Jameson Williams,Dalton Schultz,C.J. Stroud
2728,0,80.64,patrickbarnesyoutube,Derrick Henry,Ja'Marr Chase,Ladd McConkey,Justin Herbert,Chris Godwin,Mason Taylor
2728,0,80.64,adaip06,Ashton Jeanty,Javonte Williams,Jakobi Meyers,Jayden Daniels,Terry McLaurin,Dallas Goedert
2730,0,80.62,whodeysss,De'Von Achane,Justin Fields,Quentin Johnston,Sam LaPorta,Chris Olave,Tre Tucker
2730,0,80.62,dalemcnail,Omarion Hampton,Tetairoa McMillan,Chuba Hubbard,Jakobi Meyers,Darren Waller,Geno Smith
2730,0,80.62,krutches93,Jonathan Taylor,Brock Bowers,Jaylen Waddle,Jakobi Meyers,Bucky Irving,Geno Smith
2730,0,80.62,creuter22,Cam Skattebo,Ja'Marr Chase,Marvin Harrison,Jakobi Meyers,Mason Taylor,Bryce Young
2734,0,80.6,hotsizauce,De'Von Achane,Emeka Egbuka,Jalen Hurts,Kenneth Walker III,Chris Olave,Tommy Tremble
2734,0,80.6,patrickbarnesyoutube,Derrick Henry,Ja'Marr Chase,Ladd McConkey,Chuba Hubbard,Kyler Murray,Dalton Schultz
2734,0,80.6,yuzenn,Omarion Hampton,Emeka Egbuka,Jalen Hurts,Chris Olave,Dallas Goedert,RJ Harvey
2734,0,80.6,patrickbarnesyoutube,Ashton Jeanty,George Pickens,Marvin Harrison,Sam LaPorta,Kyler Murray,Tee Higgins
2738,0,80.58,vogeyberra8,Saquon Barkley,George Pickens,Quentin Johnston,Jakobi Meyers,Dak Prescott,Mason Taylor
2739,0,80.56,brody0501,Omarion Hampton,David Montgomery,Jayden Daniels,Courtland Sutton,Darren Waller,Luke McCaffrey
2740,0,80.54,manaray31,Bucky Irving,Breece Hall,Justin Herbert,Keenan Allen,Zach Ertz,Jaylen Waddle
2740,0,80.54,vindep,Breece Hall,Ja'Marr Chase,Justin Herbert,Chris Olave,Juwan Johnson,Zach Charbonnet
2742,0,80.52,rkseal,Amon-Ra St. Brown,Brock Bowers,Woody Marks,Jared Goff,Chase Brown,Rashid Shaheed
2742,0,80.52,ingelx,Jonathan Taylor,Brock Bowers,Emeka Egbuka,Chase Brown,Jakobi Meyers,Geno Smith
2744,0,80.5,in3us,Breece Hall,Trey McBride,Rachaad White,Deebo Samuel,Darius Slayton,Spencer Rattler
2744,0,80.5,chris,Derrick Henry,Javonte Williams,Jalen Hurts,Marvin Harrison,Chris Godwin,Dallas Goedert
2744,0,80.5,daddyjuann,Derrick Henry,Jalen Hurts,Michael Pittman Jr.,Darren Waller,Tony Pollard,Zay Flowers
2744,0,80.5,dak4mvpnotme,Ashton Jeanty,Nico Collins,Deebo Samuel,Jake Ferguson,Cam Ward,Chris Godwin
2748,0,80.48,berettajames,Amon-Ra St. Brown,Emeka Egbuka,Alvin Kamara,Tony Pollard,Zach Ertz,Bo Nix
2748,0,80.48,wallstwilson,Garrett Wilson,George Pickens,A.J. Brown,Dak Prescott,Mason Taylor,Trevor Etienne
2750,0,80.46,kobegoat2424,Bucky Irving,Ja'Marr Chase,Lamar Jackson,A.J. Brown,Zach Ertz,J.K. Dobbins
2750,0,80.46,mikec6212,Saquon Barkley,David Montgomery,Jayden Daniels,Courtland Sutton,Zach Ertz,DeVonta Smith
2750,0,80.46,kuruc711,Jahmyr Gibbs,Emeka Egbuka,Alvin Kamara,Zach Ertz,Elic Ayomanor,Baker Mayfield
2753,0,80.44,rookie,Saquon Barkley,Tyler Warren,Ladd McConkey,Justin Herbert,Chase Brown,DeVonta Smith
2753,0,80.44,jonboybeats,Saquon Barkley,Ja'Marr Chase,Jayden Daniels,Michael Pittman Jr.,Mark Andrews,Kendre Miller
2753,0,80.44,babystevie,Ashton Jeanty,George Pickens,Marvin Harrison,Jameson Williams,Theo Johnson,Tua Tagovailoa
2756,0,80.42,lee121503,Javonte Williams,Tyler Warren,Jakobi Meyers,Marvin Harrison,Jared Goff,RJ Harvey
2756,0,80.42,meganisthebestwife,Jahmyr Gibbs,Bucky Irving,Jaylen Waddle,Jared Goff,Wan'Dale Robinson,Darren Waller
2756,0,80.42,imagikarp,Cam Skattebo,Ja'Marr Chase,Woody Marks,Sam LaPorta,Jared Goff,Elic Ayomanor
2759,0,80.4,tokerog,Derrick Henry,George Pickens,David Montgomery,Michael Pittman Jr.,Dak Prescott,Zach Ertz
2759,0,80.4,baldeagle9901,Omarion Hampton,Ja'Marr Chase,David Montgomery,A.J. Brown,Daniel Jones,Mark Andrews
2759,0,80.4,cognition10,Jahmyr Gibbs,Jaylen Waddle,Jalen Hurts,Zay Flowers,Dallas Goedert,Emari Demercado
2759,0,80.4,danjpreciado,Jaxon Smith-Njigba,Trey McBride,Chuba Hubbard,Woody Marks,Kyler Murray,Malik Washington
2763,0,80.38,urbanik,Breece Hall,Nico Collins,Ladd McConkey,Michael Pittman Jr.,Daniel Jones,Dallas Goedert
2763,0,80.38,aros213,Omarion Hampton,George Pickens,Ladd McConkey,Chris Olave,Jaxson Dart,Theo Johnson
2765,0,80.36,rotorun,Jaxon Smith-Njigba,Garrett Wilson,Kenneth Walker III,Chris Godwin,Baker Mayfield,Tommy Tremble
2765,0,80.36,gpngc,Breece Hall,David Montgomery,Ladd McConkey,Justin Herbert,Dallas Goedert,Tee Higgins
2765,0,80.36,goods,Jahmyr Gibbs,Emeka Egbuka,Quentin Johnston,Chris Godwin,Baker Mayfield,Tommy Tremble
2768,0,80.34,mariosolar,Breece Hall,Ja'Marr Chase,Michael Pittman Jr.,Daniel Jones,Tre Tucker,Taysom Hill
2768,0,80.34,desertdollars760,Jayden Daniels,J.K. Dobbins,Alvin Kamara,Darren Waller,Tre Tucker,DeVonta Smith
2770,0,80.32,patrickbarnesyoutube,Jonathan Taylor,Brock Bowers,Chuba Hubbard,Chris Godwin,Zay Flowers,Baker Mayfield
2770,0,80.32,lee121503,Jahmyr Gibbs,David Montgomery,Jalen Hurts,Keenan Allen,Dallas Goedert,Tee Higgins
2770,0,80.32,patrickbarnesyoutube,Jaxon Smith-Njigba,Javonte Williams,Alvin Kamara,Jakobi Meyers,Geno Smith,Cade Otton
2770,0,80.32,sonofsigurd,Amon-Ra St. Brown,Justin Fields,Alvin Kamara,Keenan Allen,Chase Brown,Darren Waller
2774,0,80.3,krutches93,Breece Hall,Trey McBride,A.J. Brown,Jakobi Meyers,Bucky Irving,Kyler Murray
2775,0,80.28,tubinis2121,Ashton Jeanty,Ja'Marr Chase,Woody Marks,Sam LaPorta,Daniel Jones,Terry McLaurin
2775,0,80.28,ez116,Ashton Jeanty,George Pickens,Ladd McConkey,Dak Prescott,Chris Godwin,Dallas Goedert
2777,0,80.26,burtbra3,Derrick Henry,Trey McBride,Deebo Samuel,Ladd McConkey,Baker Mayfield,Wan'Dale Robinson
2778,0,80.24,overtherhine,De'Von Achane,Tetairoa McMillan,A.J. Brown,Kenneth Walker III,Sam LaPorta,Tua Tagovailoa
2778,0,80.24,lee121503,Saquon Barkley,Tyler Warren,Jayden Daniels,Deebo Samuel,Wan'Dale Robinson,Tre Tucker
2780,0,80.22,tubinis2121,De'Von Achane,Tyler Warren,Deebo Samuel,Keenan Allen,Tony Pollard,Bryce Young
2780,0,80.22,ace2217,Garrett Wilson,Justin Fields,Keenan Allen,Marvin Harrison,Mark Andrews,J.K. Dobbins
2780,0,80.22,krutches93,George Pickens,Justin Fields,Deebo Samuel,Chase Brown,Jakobi Meyers,Dalton Schultz
2783,0,80.2,danjpreciado,Derrick Henry,Javonte Williams,Jalen Hurts,A.J. Brown,Dalton Schultz,Zay Flowers
2783,0,80.2,awe419,Jahmyr Gibbs,Jaylen Waddle,Quentin Johnston,Kyler Murray,J.K. Dobbins,Dallas Goedert
2783,0,80.2,tubinis2121,Jaxon Smith-Njigba,Trey McBride,David Montgomery,A.J. Brown,Chase Brown,Jaxson Dart
2783,0,80.2,thewood1105,Saquon Barkley,David Montgomery,Jaylen Waddle,A.J. Brown,Daniel Jones,Juwan Johnson
2783,0,80.2,rkfd9383,Jahmyr Gibbs,Jaylen Waddle,Ladd McConkey,Chase Brown,Kyler Murray,Dalton Schultz
2788,0,80.18,krutches93,Saquon Barkley,Quentin Johnston,Deebo Samuel,Chase Brown,Mason Taylor,Lamar Jackson
2788,0,80.18,sactownballerz,Breece Hall,Tyler Warren,Ladd McConkey,Keenan Allen,Daniel Jones,J.K. Dobbins
2788,0,80.18,cgeeeeee,Omarion Hampton,Tyler Warren,Deebo Samuel,Michael Pittman Jr.,Daniel Jones,Tre Tucker
2788,0,80.18,egreenmonster,Saquon Barkley,Quentin Johnston,Emeka Egbuka,Zach Ertz,Tony Pollard,Bo Nix
