place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
812,25,79.68,mathology,Malik Nabers,Alvin Kamara,Jaxon Smith-Njigba,Sam LaPorta,Brock Purdy,Ricky Pearsall
812,25,79.68,tgill1790,Bucky Irving,Brock Bowers,Tetairoa McMillan,Jaxon Smith-Njigba,Tyler Warren,Brock Purdy
814,25,79.66,chris,Christian McCaffrey,Ashton Jeanty,Tetairoa McMillan,Emeka Egbuka,Tucker Kraft,Bryce Young
815,25,79.62,krutches93,Ashton Jeanty,Nico Collins,Sam LaPorta,Davante Adams,Travis Etienne Jr.,Justin Fields
815,25,79.62,jzrucker,Jonathan Taylor,Malik Nabers,Chuba Hubbard,Michael Penix,Kyle Pitts,Chris Olave
815,25,79.62,d4ve,Christian McCaffrey,Tee Higgins,Chuba Hubbard,Jaxon Smith-Njigba,Tucker Kraft,Jordan Love
815,25,79.62,fullyloaded,Christian McCaffrey,James Conner,Tyreek Hill,Marvin Harrison,Kyler Murray,Hunter Henry
815,25,79.62,hockeyhooligan,Jayden Daniels,Malik Nabers,Kyren Williams,Tyler Warren,Deebo Samuel,Nick Chubb
815,25,79.62,d4ve,Brian Thomas,Josh Jacobs,Chuba Hubbard,Sam LaPorta,Garrett Wilson,Trevor Lawrence
815,25,79.62,chadcandles,Chase Brown,Alvin Kamara,Garrett Wilson,Justin Fields,Travis Hunter,Cade Otton
822,25,79.58,ez116,Jonathan Taylor,Mike Evans,Chuba Hubbard,Deebo Samuel,Tucker Kraft,Drake Maye
822,25,79.58,benrothlesberger,Chase Brown,Malik Nabers,Chuba Hubbard,Emeka Egbuka,Evan Engram,Drake Maye
824,25,79.54,awe419,Christian McCaffrey,Mike Evans,Kyren Williams,Emeka Egbuka,Kyle Pitts,Bo Nix
824,25,79.54,jknox321,Christian McCaffrey,Mike Evans,Kyren Williams,Emeka Egbuka,Bo Nix,Kyle Pitts
826,25,79.52,drapp,Brock Bowers,Drake London,Emeka Egbuka,Davante Adams,Tyrone Tracy,Michael Penix
826,25,79.52,kulltron,Jayden Daniels,Alvin Kamara,Deebo Samuel,DK Metcalf,Zach Ertz,Austin Ekeler
828,25,79.48,kcpolack,Bucky Irving,James Conner,Jerry Jeudy,Baker Mayfield,Ricky Pearsall,Zach Ertz
828,25,79.48,ecoxer10,Chase Brown,Mike Evans,Baker Mayfield,Jaxon Smith-Njigba,Kyle Pitts,Jaylen Warren
830,25,79.44,ckni65,De'Von Achane,Puka Nacua,Courtland Sutton,Bo Nix,Chig Okonkwo,Garrett Wilson
831,25,79.42,cowboys282,Jayden Daniels,Puka Nacua,Tony Pollard,Jameson Williams,Deebo Samuel,Zach Ertz
831,25,79.42,manaray31,Jayden Daniels,Puka Nacua,Kenneth Walker III,TreVeyon Henderson,Deebo Samuel,Zach Ertz
833,25,79.38,fflinx,Christian McCaffrey,George Kittle,Tyreek Hill,Courtland Sutton,Ricky Pearsall,Drake Maye
833,25,79.38,krutches93,Bijan Robinson,Mike Evans,Tee Higgins,Baker Mayfield,Jaylen Warren,Zach Ertz
833,25,79.38,mikec6212,Bijan Robinson,Amon-Ra St. Brown,Emeka Egbuka,Jaylen Waddle,Drake Maye,Hunter Henry
836,25,79.32,vwilland,Jonathan Taylor,Trey McBride,Chuba Hubbard,Emeka Egbuka,Kyler Murray,Matthew Golden
837,25,79.3,danjpreciado,Chase Brown,Puka Nacua,Chuba Hubbard,Jerry Jeudy,Kyle Pitts,Joe Flacco
838,25,79.28,kkkfc,Bucky Irving,Puka Nacua,Tetairoa McMillan,Baker Mayfield,Brenton Strange,Chris Olave
838,25,79.28,cgeeeeee,Chase Brown,De'Von Achane,Baker Mayfield,Emeka Egbuka,Jameson Williams,Chig Okonkwo
838,25,79.28,jtmckenzi,Chase Brown,Malik Nabers,Tony Pollard,Tetairoa McMillan,Tyler Warren,Daniel Jones
838,25,79.28,awe419,Christian McCaffrey,George Kittle,Tetairoa McMillan,Jerry Jeudy,Brock Purdy,Jaylen Warren
838,25,79.28,rbabs24,Bucky Irving,Drake London,Baker Mayfield,Emeka Egbuka,Tyrone Tracy,Hunter Henry
838,25,79.28,d4ve,Christian McCaffrey,George Kittle,Josh Jacobs,Brock Purdy,Marvin Harrison,Josh Downs
838,25,79.28,spartan,De'Von Achane,Kyren Williams,Tetairoa McMillan,Emeka Egbuka,Ja'Tavion Sanders,Drake Maye
838,25,79.28,hotsizauce,Bucky Irving,George Kittle,Jerry Jeudy,Ricky Pearsall,Brock Purdy,Marvin Harrison
846,25,79.22,purplefrog,Christian McCaffrey,Drake London,Tetairoa McMillan,Tyler Warren,Travis Hunter,Michael Penix
846,25,79.22,nickwins1,Bijan Robinson,Drake London,Tee Higgins,Emeka Egbuka,Kyler Murray,Evan Engram
848,25,79.2,tgill1790,Jonathan Taylor,Malik Nabers,Chuba Hubbard,Sam LaPorta,Deebo Samuel,Jared Goff
849,25,79.18,awe419,De'Von Achane,Brock Bowers,Courtland Sutton,Davante Adams,Drake Maye,Jaylen Warren
849,25,79.18,fflinx,Brian Thomas,Ashton Jeanty,Emeka Egbuka,Baker Mayfield,Breece Hall,Cade Otton
849,25,79.18,fatjaffe,Jahmyr Gibbs,George Kittle,TreVeyon Henderson,Ricky Pearsall,Brock Purdy,Garrett Wilson
849,25,79.18,mikec6212,De'Von Achane,Mike Evans,Emeka Egbuka,Baker Mayfield,Tyrone Tracy,Brenton Strange
849,25,79.18,bashbarti,Brock Bowers,Malik Nabers,Tony Pollard,Courtland Sutton,Breece Hall,Brock Purdy
849,25,79.18,kcpolack,Chase Brown,Ashton Jeanty,Tetairoa McMillan,Emeka Egbuka,Tucker Kraft,Drake Maye
855,25,79.16,browntrousersnakes,Josh Jacobs,James Conner,Tyler Warren,Marvin Harrison,Garrett Wilson,Tua Tagovailoa
856,25,79.14,jah2easy,De'Von Achane,Puka Nacua,Jaxon Smith-Njigba,Bo Nix,Jaylen Warren,Kyle Pitts
857,25,79.12,tpolak25,Trey McBride,Josh Jacobs,Kyler Murray,Marvin Harrison,Chris Olave,Jakobi Meyers
857,25,79.12,goods,Christian McCaffrey,Ashton Jeanty,Joe Burrow,Emeka Egbuka,Chris Olave,Zach Ertz
857,25,79.12,isneakz,Jayden Daniels,Trey McBride,Courtland Sutton,Jerry Jeudy,Jaylen Warren,Ricky Pearsall
857,25,79.12,gpngc,Bijan Robinson,Amon-Ra St. Brown,Alvin Kamara,Davante Adams,Justin Fields,Mike Gesicki
857,25,79.12,lee121503,Chase Brown,Malik Nabers,Kyren Williams,Marvin Harrison,Kyler Murray,Zach Ertz
857,25,79.12,vogeyberra8,Jonathan Taylor,Brock Bowers,Kenneth Walker III,Matthew Golden,Garrett Wilson,Justin Fields
863,25,79.08,noahpetro23,Bucky Irving,Alvin Kamara,Baker Mayfield,Terry McLaurin,Garrett Wilson,Hunter Henry
863,25,79.08,nuk3drewsteph,Josh Jacobs,Malik Nabers,Marvin Harrison,Breece Hall,Drake Maye,Hunter Henry
863,25,79.08,copperprices,Christian McCaffrey,Alvin Kamara,Tyreek Hill,Ricky Pearsall,Brock Purdy,Zach Ertz
863,25,79.08,construction2118,De'Von Achane,Malik Nabers,Tetairoa McMillan,Baker Mayfield,Evan Engram,Garrett Wilson
863,25,79.08,cgeeeeee,Christian McCaffrey,Alvin Kamara,Tyreek Hill,Deebo Samuel,Baker Mayfield,Cade Otton
868,25,79.02,jewishmccaffrey,Bucky Irving,Malik Nabers,Chuba Hubbard,Davante Adams,Kyle Pitts,Michael Penix
868,25,79.02,gforgumby,Jayden Daniels,James Conner,David Njoku,Tetairoa McMillan,Deebo Samuel,Jaylen Warren
870,25,79,krutches93,Chase Brown,Trey McBride,Jerry Jeudy,Emeka Egbuka,Jaylen Warren,Joe Flacco
871,25,78.98,jewishmccaffrey,Bijan Robinson,George Kittle,Kyren Williams,Jameson Williams,DK Metcalf,Brock Purdy
871,25,78.98,awolff225,Chase Brown,Drake London,Emeka Egbuka,TreVeyon Henderson,Tyler Warren,Drake Maye
871,25,78.98,noahpetro23,Nico Collins,Mike Evans,Baker Mayfield,Emeka Egbuka,Kyle Pitts,J.K. Dobbins
871,25,78.98,egreenmonster,Josh Jacobs,Puka Nacua,Tony Pollard,Courtland Sutton,Drake Maye,Hunter Henry
875,25,78.92,thegrownsimba,Josh Jacobs,George Kittle,Kenneth Walker III,Kyler Murray,Jakobi Meyers,Garrett Wilson
875,25,78.92,freefries,Jayden Daniels,Alvin Kamara,David Njoku,Breece Hall,Deebo Samuel,Travis Hunter
875,25,78.92,vindep,Jayden Daniels,George Kittle,Kyren Williams,Sam LaPorta,DK Metcalf,Jakobi Meyers
875,25,78.92,awe419,Ja'Marr Chase,Trey McBride,Kyren Williams,Breece Hall,Kyler Murray,Garrett Wilson
875,25,78.92,thegrownsimba,Christian McCaffrey,James Conner,David Njoku,Marvin Harrison,Kyler Murray,Stefon Diggs
875,25,78.92,thegrownsimba,Christian McCaffrey,Alvin Kamara,David Njoku,DK Metcalf,Kyler Murray,Jakobi Meyers
881,25,78.88,jewishmccaffrey,Christian McCaffrey,Josh Jacobs,George Kittle,Davante Adams,Brock Purdy,DK Metcalf
881,25,78.88,goods,Bucky Irving,Josh Jacobs,Jaxon Smith-Njigba,Jerry Jeudy,Brock Purdy,Zach Ertz
881,25,78.88,nyfrix,Brock Bowers,Malik Nabers,Courtland Sutton,Emeka Egbuka,Brock Purdy,Jerome Ford
881,25,78.88,lee121503,Nico Collins,Trey McBride,Emeka Egbuka,Baker Mayfield,Tyrone Tracy,Travis Etienne Jr.
881,25,78.88,awe419,Brock Bowers,Alvin Kamara,Courtland Sutton,Jerry Jeudy,Jaylen Warren,Drake Maye
881,25,78.88,bustersboys,Ashton Jeanty,Puka Nacua,Tetairoa McMillan,David Njoku,Garrett Wilson,Drake Maye
881,25,78.88,jonathancervantes,Bucky Irving,Puka Nacua,Tetairoa McMillan,Baker Mayfield,Evan Engram,Ricky Pearsall
888,25,78.86,spenc23,Christian McCaffrey,Alvin Kamara,Tetairoa McMillan,Tucker Kraft,Deebo Samuel,Bryce Young
889,25,78.84,crblake2,Jahmyr Gibbs,Chuba Hubbard,Courtland Sutton,Bo Nix,Deebo Samuel,Kyle Pitts
890,25,78.82,gpngc,Josh Jacobs,James Conner,Jaxon Smith-Njigba,Jameson Williams,Kyle Pitts,Michael Penix
890,25,78.82,bestballviper,Drake London,Nico Collins,Chuba Hubbard,Breece Hall,Kyle Pitts,Michael Penix
890,25,78.82,awe419,Jayden Daniels,Drake London,David Njoku,Marvin Harrison,Jaylen Warren,Breece Hall
890,25,78.82,ecoxer10,Jahmyr Gibbs,Puka Nacua,James Conner,Deebo Samuel,Trevor Lawrence,Brenton Strange
890,25,78.82,chris,Jayden Daniels,Malik Nabers,Terry McLaurin,Sam LaPorta,Garrett Wilson,Breece Hall
890,25,78.82,egreenmonster,Bijan Robinson,James Conner,Tee Higgins,DK Metcalf,Kyler Murray,Juwan Johnson
890,25,78.82,lee121503,Jayden Daniels,Brock Bowers,Tony Pollard,Jaxon Smith-Njigba,Deebo Samuel,Tyrone Tracy
890,25,78.82,vindep,Josh Jacobs,Puka Nacua,Joe Burrow,Sam LaPorta,Jakobi Meyers,J.K. Dobbins
890,25,78.82,nickameo,Brock Bowers,Brian Thomas,TreVeyon Henderson,Davante Adams,Ricky Pearsall,Justin Fields
899,25,78.8,bezemerdane,Chase Brown,Puka Nacua,David Njoku,Breece Hall,Joe Flacco,Cedric Tillman
899,25,78.8,bashbarti,Bijan Robinson,Ashton Jeanty,Amon-Ra St. Brown,Deebo Samuel,Tucker Kraft,Jared Goff
901,25,78.78,dh0v3r,Christian McCaffrey,George Kittle,Kyren Williams,Davante Adams,DK Metcalf,Brock Purdy
901,25,78.78,tgill1790,Chase Brown,Trey McBride,Tetairoa McMillan,Baker Mayfield,Jaylen Warren,Ricky Pearsall
901,25,78.78,berettajames,Ja'Marr Chase,George Kittle,Mike Evans,Baker Mayfield,Garrett Wilson,Breece Hall
904,25,78.76,shagnastyball17,De'Von Achane,Alvin Kamara,David Njoku,Emeka Egbuka,Tua Tagovailoa,Michael Pittman Jr.
905,25,78.74,manaray31,Josh Jacobs,Brock Bowers,Courtland Sutton,Marvin Harrison,Bo Nix,Jaylen Warren
906,25,78.72,tyler2121,Trey McBride,Josh Jacobs,Marvin Harrison,Kyler Murray,Dylan Sampson,Chris Olave
906,25,78.72,danjpreciado,Drake London,Malik Nabers,David Njoku,Jaxon Smith-Njigba,Breece Hall,Michael Penix
906,25,78.72,smashcrew,Bijan Robinson,Alvin Kamara,Tyreek Hill,Tyler Warren,Kyler Murray,Chris Olave
906,25,78.72,hett711,De'Von Achane,Mike Evans,Kenneth Walker III,Garrett Wilson,Justin Fields,Ja'Tavion Sanders
910,25,78.7,noahwhit47,Bucky Irving,Alvin Kamara,Jerry Jeudy,Emeka Egbuka,Sam LaPorta,Jared Goff
910,25,78.7,krutches93,De'Von Achane,Puka Nacua,Tony Pollard,Sam LaPorta,Jakobi Meyers,Matthew Stafford
912,25,78.68,artilleryfrost,Jahmyr Gibbs,Brock Bowers,TreVeyon Henderson,Garrett Wilson,DK Metcalf,Geno Smith
912,25,78.68,jewishmccaffrey,Jonathan Taylor,George Kittle,Chuba Hubbard,Deebo Samuel,Brock Purdy,Jauan Jennings
912,25,78.68,in3us,Jonathan Taylor,Mike Evans,Kyren Williams,Baker Mayfield,Jakobi Meyers,Zach Ertz
912,25,78.68,landwerx1011,Brian Thomas,Brock Bowers,Jerry Jeudy,Baker Mayfield,Jaylen Warren,Ricky Pearsall
916,25,78.64,cappernetwork,Josh Jacobs,Alvin Kamara,Courtland Sutton,Bo Nix,Deebo Samuel,Kyle Pitts
917,25,78.62,gpngc,Jayden Daniels,Malik Nabers,Jaxon Smith-Njigba,David Njoku,Breece Hall,Dylan Sampson
917,25,78.62,lee121503,Jonathan Taylor,Tyreek Hill,Kenneth Walker III,Garrett Wilson,Tucker Kraft,Justin Fields
917,25,78.62,jmkazoo,Jayden Daniels,Amon-Ra St. Brown,Breece Hall,Garrett Wilson,TreVeyon Henderson,Kyle Pitts
917,25,78.62,in3us,Chase Brown,Josh Jacobs,Marvin Harrison,Kyler Murray,Deebo Samuel,Cade Otton
917,25,78.62,berettajames,Jahmyr Gibbs,Ashton Jeanty,Emeka Egbuka,Matthew Golden,Kyle Pitts,Michael Penix
917,25,78.62,fernie418,Jayden Daniels,Amon-Ra St. Brown,Chuba Hubbard,Davante Adams,Kyle Pitts,Deebo Samuel
917,25,78.62,papibojo,Bijan Robinson,Joe Burrow,Jaxon Smith-Njigba,Sam LaPorta,Tucker Kraft,Jakobi Meyers
924,25,78.58,crblake2,Nico Collins,Alvin Kamara,Tony Pollard,Marvin Harrison,Kyle Pitts,Daniel Jones
924,25,78.58,copperprices,Chase Brown,Alvin Kamara,Terry McLaurin,Evan Engram,Michael Pittman Jr.,Daniel Jones
924,25,78.58,nav129,Nico Collins,Brock Bowers,Baker Mayfield,Breece Hall,Garrett Wilson,Calvin Ridley
924,25,78.58,lineofscrimmage,Christian McCaffrey,George Kittle,Jaxon Smith-Njigba,Travis Hunter,Kyle Pitts,Brock Purdy
924,25,78.58,nf42,Christian McCaffrey,George Kittle,Amon-Ra St. Brown,DK Metcalf,Brock Purdy,J.K. Dobbins
924,25,78.58,bustersboys,Ashton Jeanty,Puka Nacua,Jaxon Smith-Njigba,Sam LaPorta,RJ Harvey,Drake Maye
930,25,78.54,hopper3370,Jonathan Taylor,Chuba Hubbard,Bo Nix,Emeka Egbuka,DK Metcalf,Zach Ertz
931,25,78.52,gabrainos,Bucky Irving,Drake London,Chuba Hubbard,Tyler Warren,Darnell Mooney,Michael Penix
931,25,78.52,in3us,Jayden Daniels,Puka Nacua,Courtland Sutton,Marvin Harrison,Jerome Ford,Hunter Henry
933,25,78.5,cgeeeeee,Christian McCaffrey,Amon-Ra St. Brown,Kyren Williams,Tucker Kraft,Deebo Samuel,Jared Goff
934,25,78.42,twelvefluidounces,Jonathan Taylor,George Kittle,Chuba Hubbard,Marvin Harrison,Kyler Murray,Rashid Shaheed
934,25,78.42,copperprices,Josh Jacobs,Drake London,Tony Pollard,Jaxon Smith-Njigba,Evan Engram,Justin Fields
934,25,78.42,benrothlesberger,Bijan Robinson,Malik Nabers,Amon-Ra St. Brown,Kyler Murray,Evan Engram,Garrett Wilson
934,25,78.42,rotosurgeon,Bucky Irving,Drake London,Tony Pollard,Marvin Harrison,Kyle Pitts,Michael Penix
938,25,78.4,dbaggot3,De'Von Achane,Puka Nacua,Tony Pollard,Jaxon Smith-Njigba,Kyle Pitts,Matthew Stafford
939,25,78.38,brad21126,De'Von Achane,Drake London,Tony Pollard,Emeka Egbuka,Drake Maye,Hunter Henry
939,25,78.38,vindep,Chase Brown,Puka Nacua,Baker Mayfield,Sam LaPorta,Jakobi Meyers,Jerome Ford
939,25,78.38,lee121503,Christian McCaffrey,Tee Higgins,TreVeyon Henderson,Deebo Samuel,Tyler Warren,Drake Maye
939,25,78.38,vindep,Chase Brown,Puka Nacua,Baker Mayfield,Sam LaPorta,Jakobi Meyers,Jerome Ford
939,25,78.38,schmoe330,Bucky Irving,Alvin Kamara,Baker Mayfield,Terry McLaurin,Garrett Wilson,Brenton Strange
939,25,78.38,chris,Jonathan Taylor,Drake London,Kenneth Walker III,Marvin Harrison,Daniel Jones,Hunter Henry
945,25,78.32,awe419,De'Von Achane,Mike Evans,James Conner,Marvin Harrison,Kyler Murray,Kyle Pitts
945,25,78.32,copperprices,De'Von Achane,Mike Evans,Tony Pollard,Jaxon Smith-Njigba,Kyle Pitts,Michael Penix
947,25,78.28,tgill1790,De'Von Achane,Ashton Jeanty,Tetairoa McMillan,Baker Mayfield,DK Metcalf,Zach Ertz
947,25,78.28,beriov,Nico Collins,Brock Bowers,Baker Mayfield,Emeka Egbuka,Ricky Pearsall,Tyrone Tracy
947,25,78.28,manaray31,Ja'Marr Chase,James Conner,Chuba Hubbard,Jaylen Waddle,Tyler Warren,Daniel Jones
950,25,78.22,thewood1105,Bucky Irving,James Conner,Tetairoa McMillan,Marvin Harrison,Kyler Murray,Zach Ertz
950,25,78.22,topes1,Jonathan Taylor,James Conner,Tyreek Hill,Emeka Egbuka,Kyler Murray,Hunter Henry
950,25,78.22,budah1510,Jayden Daniels,Amon-Ra St. Brown,Kyren Williams,Breece Hall,Garrett Wilson,Ja'Tavion Sanders
950,25,78.22,fflinx,Jayden Daniels,Alvin Kamara,Chuba Hubbard,Deebo Samuel,Travis Hunter,Evan Engram
954,25,78.18,mikec6212,Josh Jacobs,Mike Evans,Emeka Egbuka,Marvin Harrison,Evan Engram,Drake Maye
954,25,78.18,caseye13,Bijan Robinson,Tee Higgins,Baker Mayfield,Courtland Sutton,Tucker Kraft,Sterling Shepard
954,25,78.18,awe419,De'Von Achane,Trey McBride,Tetairoa McMillan,Marvin Harrison,Jaylen Warren,Drake Maye
954,25,78.18,lgonzalez829,Nico Collins,Malik Nabers,Chuba Hubbard,Baker Mayfield,Breece Hall,Zach Ertz
954,25,78.18,freshmike,Chase Brown,Nico Collins,Emeka Egbuka,Marvin Harrison,Drake Maye,Hunter Henry
954,25,78.18,lukew1126,Alvin Kamara,Drake London,Sam LaPorta,Baker Mayfield,Stefon Diggs,J.K. Dobbins
960,25,78.12,bookdaddy,Bijan Robinson,Joe Burrow,Kyren Williams,Emeka Egbuka,Jaylen Waddle,Brenton Strange
960,25,78.12,lineofscrimmage,Brian Thomas,James Conner,Chuba Hubbard,Emeka Egbuka,Trevor Lawrence,Brenton Strange
960,25,78.12,gforgumby,Bucky Irving,Puka Nacua,Chuba Hubbard,Tucker Kraft,Jordan Love,Rashid Shaheed
960,25,78.12,tbrook3434,Jayden Daniels,Malik Nabers,Chuba Hubbard,Deebo Samuel,Brenton Strange,Jaylen Waddle
960,25,78.12,drapp,De'Von Achane,Alvin Kamara,Tetairoa McMillan,Jaxon Smith-Njigba,Kyler Murray,Brenton Strange
965,25,78.1,chris,Christian McCaffrey,Drake London,David Njoku,Emeka Egbuka,Chris Olave,Joe Flacco
965,25,78.1,jorland50,Jonathan Taylor,Puka Nacua,Kyren Williams,Tucker Kraft,Ricky Pearsall,Matthew Stafford
965,25,78.1,hotsizauce,Jonathan Taylor,Puka Nacua,David Njoku,Marvin Harrison,Jakobi Meyers,Joe Flacco
968,25,78.08,danjpreciado,Josh Jacobs,Brock Bowers,Baker Mayfield,Jerry Jeudy,J.K. Dobbins,Travis Hunter
968,25,78.08,cgeeeeee,De'Von Achane,Mike Evans,Baker Mayfield,J.K. Dobbins,Deebo Samuel,Cade Otton
968,25,78.08,mathology,Drake London,Mike Evans,Baker Mayfield,Emeka Egbuka,RJ Harvey,Kyle Pitts
968,25,78.08,chadcandles,Chase Brown,Mike Evans,Tony Pollard,Baker Mayfield,Kyle Pitts,Garrett Wilson
972,25,78.04,krutches93,De'Von Achane,Kyren Williams,Jerry Jeudy,Emeka Egbuka,Zach Ertz,Bo Nix
973,25,78.02,chris,De'Von Achane,George Kittle,Chuba Hubbard,Marvin Harrison,Kyler Murray,Josh Downs
973,25,78.02,chris,Bucky Irving,Chase Brown,Jaxon Smith-Njigba,Tucker Kraft,Jakobi Meyers,Jordan Love
973,25,78.02,vindep,Bucky Irving,Puka Nacua,Kyler Murray,Sam LaPorta,Jakobi Meyers,Tyrone Tracy
973,25,78.02,pattycake5,Jonathan Taylor,Trey McBride,Tee Higgins,Emeka Egbuka,Kyler Murray,Jaylen Warren
973,25,78.02,bustersboys,Jayden Daniels,Puka Nacua,Alvin Kamara,Jameson Williams,Deebo Samuel,Chig Okonkwo
973,25,78.02,kuruc711,Jayden Daniels,Brock Bowers,Terry McLaurin,Jaxon Smith-Njigba,Deebo Samuel,RJ Harvey
979,18.75,77.98,wheeln,Jonathan Taylor,Tyreek Hill,Chuba Hubbard,Tucker Kraft,Baker Mayfield,Ricky Pearsall
979,18.75,77.98,gpngc,Bucky Irving,Brock Bowers,Chuba Hubbard,Jameson Williams,Josh Downs,Daniel Jones
979,18.75,77.98,babyjay248,Bucky Irving,Puka Nacua,Tetairoa McMillan,Baker Mayfield,Breece Hall,Cade Otton
979,18.75,77.98,gforgumby,Bijan Robinson,Malik Nabers,Kyren Williams,Drake Maye,Stefon Diggs,Hunter Henry
979,18.75,77.98,copperprices,Christian McCaffrey,Mike Evans,Tee Higgins,Tyler Warren,Baker Mayfield,Jaylen Warren
979,18.75,77.98,in3us,Jahmyr Gibbs,James Conner,Courtland Sutton,Tucker Kraft,Ricky Pearsall,Brock Purdy
979,18.75,77.98,drapp,Jonathan Taylor,Tyreek Hill,Alvin Kamara,Emeka Egbuka,Drake Maye,Zach Ertz
979,18.75,77.98,tonysprocket,Bucky Irving,Drake London,Emeka Egbuka,Baker Mayfield,TreVeyon Henderson,Ja'Tavion Sanders
987,0,77.94,danjpreciado,Bucky Irving,James Conner,Courtland Sutton,Bo Nix,Garrett Wilson,Zach Ertz
988,0,77.92,straws,Bucky Irving,Drake London,Jaxon Smith-Njigba,TreVeyon Henderson,Justin Fields,Chig Okonkwo
988,0,77.92,vindep,Jayden Daniels,James Conner,David Njoku,Tony Pollard,Jakobi Meyers,Deebo Samuel
988,0,77.92,cunning54,Bucky Irving,Josh Jacobs,Courtland Sutton,Terry McLaurin,Evan Engram,Justin Fields
988,0,77.92,npamlanye,Malik Nabers,Amon-Ra St. Brown,Tony Pollard,Breece Hall,Justin Fields,Kyle Pitts
988,0,77.92,benrothlesberger,Bucky Irving,Trey McBride,Tony Pollard,Jerry Jeudy,DK Metcalf,Justin Fields
988,0,77.92,lineofscrimmage,Drake London,Josh Jacobs,Ricky Pearsall,Michael Penix,Kyle Pitts,Stefon Diggs
988,0,77.92,abcd4761,Christian McCaffrey,George Kittle,Amon-Ra St. Brown,Marvin Harrison,Matthew Golden,Michael Penix
988,0,77.92,sahand,Jahmyr Gibbs,Tyreek Hill,Kyren Williams,Chris Olave,Justin Fields,Zach Ertz
988,0,77.92,gabrainos,Jahmyr Gibbs,Puka Nacua,Kenneth Walker III,Ricky Pearsall,Evan Engram,Justin Fields
988,0,77.92,mikec6212,Bijan Robinson,Puka Nacua,Tee Higgins,Tony Pollard,Kyler Murray,Brenton Strange
988,0,77.92,mattlee033,Jayden Daniels,Ashton Jeanty,Tetairoa McMillan,Sam LaPorta,Jaylen Warren,Jakobi Meyers
999,0,77.9,tgill1790,Jahmyr Gibbs,Puka Nacua,Kyren Williams,Marvin Harrison,Tucker Kraft,Jared Goff
1000,0,77.88,awe419,Bijan Robinson,George Kittle,Tetairoa McMillan,Jaylen Waddle,Jaylen Warren,Brock Purdy
1000,0,77.88,krutches93,Christian McCaffrey,James Conner,Tyreek Hill,Tucker Kraft,Marvin Harrison,Drake Maye
1000,0,77.88,bashbarti,Brian Thomas,Brock Bowers,Tony Pollard,Jaxon Smith-Njigba,Breece Hall,Brock Purdy
1000,0,77.88,jokah03,Brian Thomas,James Conner,Baker Mayfield,Emeka Egbuka,Ricky Pearsall,Cade Otton
1000,0,77.88,necessarius,Brock Bowers,Ashton Jeanty,Brock Purdy,Deebo Samuel,Jakobi Meyers,Cooper Kupp
1005,0,77.86,mikesantamaria,De'Von Achane,Drake London,Courtland Sutton,Emeka Egbuka,Tua Tagovailoa,Kyle Pitts
1005,0,77.86,thewood1105,De'Von Achane,James Conner,Tetairoa McMillan,Emeka Egbuka,Bryce Young,Kyle Pitts
1007,0,77.82,krutches93,Bijan Robinson,Tee Higgins,Joe Burrow,Sam LaPorta,Jaylen Warren,Garrett Wilson
1007,0,77.82,drewmaro,Christian McCaffrey,Drake London,Jerry Jeudy,Kyler Murray,Kyle Pitts,Ricky Pearsall
1007,0,77.82,hennyhendog,Josh Jacobs,Puka Nacua,Chuba Hubbard,Davante Adams,Trevor Lawrence,Tyler Warren
1007,0,77.82,gemini121,Puka Nacua,Josh Jacobs,Cooper Kupp,Rashid Shaheed,Justin Fields,Brenton Strange
1007,0,77.82,lofireball15,Brian Thomas,Malik Nabers,Chuba Hubbard,Marvin Harrison,Kyle Pitts,Kyler Murray
1007,0,77.82,chris,Jayden Daniels,Drake London,Kenneth Walker III,Emeka Egbuka,Garrett Wilson,Ja'Tavion Sanders
1007,0,77.82,beriov,Jayden Daniels,Josh Jacobs,Terry McLaurin,Jaxon Smith-Njigba,Breece Hall,Zach Ertz
1007,0,77.82,danjpreciado,Chase Brown,Josh Jacobs,Marvin Harrison,Kyler Murray,Chris Olave,Kyle Pitts
1007,0,77.82,awe419,De'Von Achane,Drake London,Tetairoa McMillan,Marvin Harrison,Kyler Murray,Zach Ertz
1007,0,77.82,lineofscrimmage,Jayden Daniels,Mike Evans,Chuba Hubbard,Deebo Samuel,Tyrone Tracy,Zach Ertz
1017,0,77.78,jokah03,Chase Brown,James Conner,Jerry Jeudy,Baker Mayfield,Emeka Egbuka,Cade Otton
1017,0,77.78,gmeholder,Jonathan Taylor,Ashton Jeanty,David Njoku,Baker Mayfield,Garrett Wilson,Stefon Diggs
1017,0,77.78,lenkeith,Christian McCaffrey,Mike Evans,Tyreek Hill,Jameson Williams,Tyler Warren,Daniel Jones
1017,0,77.78,tmoneyttime1,Bijan Robinson,Mike Evans,James Conner,Stefon Diggs,Tyler Warren,Drake Maye
1017,0,77.78,jaymo26,Jonathan Taylor,Emeka Egbuka,Baker Mayfield,Jameson Williams,Tyler Warren,Rashid Shaheed
1017,0,77.78,jtmckenzi,Chase Brown,Brock Bowers,Kenneth Walker III,Jaxon Smith-Njigba,Marvin Harrison,Geno Smith
1023,0,77.72,jewishmccaffrey,Bijan Robinson,Alvin Kamara,Tyreek Hill,Ricky Pearsall,Tucker Kraft,Jordan Love
