place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
724,25,98.84,npamlanye,Christian McCaffrey,Garrett Wilson,Tony Pollard,Rome Odunze,Juwan Johnson,Trevor Lawrence
724,25,98.84,spike9771,Christian McCaffrey,Jaxon Smith-Njigba,Alvin Kamara,George Pickens,Dak Prescott,Juwan Johnson
726,25,98.74,manaray31,CeeDee Lamb,Amon-Ra St. Brown,Tony Pollard,Marvin Harrison,Dak Prescott,Jake Ferguson
726,25,98.74,twelvefluidounces,CeeDee Lamb,Amon-Ra St. Brown,Alvin Kamara,Dak Prescott,Tyrone Tracy,Jake Tonges
728,25,98.7,manaray31,De'Von Achane,Jonathan Taylor,Sam LaPorta,DK Metcalf,Drake Maye,Kayshon Boutte
728,25,98.7,egreenmonster,Lamar Jackson,Malik Nabers,Zay Flowers,Tony Pollard,David Njoku,David Montgomery
730,25,98.68,vindep,Chase Brown,Malik Nabers,Zay Flowers,Travis Kelce,Patrick Mahomes,Jaylen Warren
731,25,98.66,bestballviper,Saquon Barkley,James Cook,Ricky Pearsall,Tyler Warren,Brock Purdy,Jauan Jennings
732,25,98.64,krutches93,De'Von Achane,Jonathan Taylor,Courtland Sutton,Davante Adams,David Njoku,Bo Nix
732,25,98.64,sickodank,Ja'Marr Chase,Travis Etienne Jr.,A.J. Brown,David Montgomery,Dak Prescott,Jake Ferguson
732,25,98.64,danjpreciado,CeeDee Lamb,James Conner,Chuba Hubbard,Davante Adams,Dak Prescott,Jake Ferguson
732,25,98.64,goods,Saquon Barkley,James Cook,Jaxon Smith-Njigba,Tyler Warren,Daniel Jones,Cedric Tillman
732,25,98.64,kcpolack,Puka Nacua,Brian Thomas,Javonte Williams,Tyler Warren,J.K. Dobbins,Bo Nix
737,25,98.62,cgeeeeee,Trey McBride,De'Von Achane,George Pickens,Tetairoa McMillan,J.K. Dobbins,Bryce Young
738,25,98.6,danjpreciado,CeeDee Lamb,James Conner,Alvin Kamara,Davante Adams,Jake Ferguson,Drake Maye
738,25,98.6,fatjaffe,Lamar Jackson,Jonathan Taylor,Zay Flowers,Tyler Warren,Jaylen Warren,Jerry Jeudy
738,25,98.6,sickodank,Chase Brown,Amon-Ra St. Brown,Alvin Kamara,Tyler Warren,Ricky Pearsall,Drake Maye
741,25,98.56,danjpreciado,Jahmyr Gibbs,James Conner,Tee Higgins,Sam LaPorta,Jameson Williams,Jared Goff
741,25,98.56,nsalomon12,Jahmyr Gibbs,Travis Etienne Jr.,Garrett Wilson,Jameson Williams,Jared Goff,David Njoku
741,25,98.56,bestballviper,Chase Brown,Malik Nabers,Ricky Pearsall,Sam LaPorta,David Montgomery,Jared Goff
744,25,98.54,cgeeeeee,Saquon Barkley,James Cook,Courtland Sutton,Davante Adams,Dak Prescott,Jake Ferguson
744,25,98.54,goazcards,Puka Nacua,Amon-Ra St. Brown,Chuba Hubbard,Courtland Sutton,Bo Nix,Evan Engram
744,25,98.54,bustersboys,Puka Nacua,Malik Nabers,DK Metcalf,TreVeyon Henderson,Bo Nix,David Njoku
747,25,98.52,nf42,Ja'Marr Chase,Jaxon Smith-Njigba,Chuba Hubbard,Tetairoa McMillan,Brenton Strange,Bryce Young
748,25,98.5,in3us,Derrick Henry,Amon-Ra St. Brown,Tyreek Hill,Javonte Williams,David Njoku,Tua Tagovailoa
748,25,98.5,danjpreciado,Ja'Marr Chase,Jaxon Smith-Njigba,Alvin Kamara,Kyler Murray,Javonte Williams,Jonnu Smith
750,25,98.46,ryguy92,Ja'Marr Chase,James Cook,A.J. Brown,Javonte Williams,David Njoku,Joe Flacco
751,25,98.44,drapp,CeeDee Lamb,Malik Nabers,Tee Higgins,D'Andre Swift,Dak Prescott,Mark Andrews
751,25,98.44,whodeysss,Jahmyr Gibbs,Jaxon Smith-Njigba,Chuba Hubbard,Davante Adams,Dak Prescott,Harold Fannin
751,25,98.44,manaray31,Jahmyr Gibbs,Jalen Hurts,Tee Higgins,George Pickens,Rome Odunze,Jake Ferguson
754,25,98.4,drapp,Puka Nacua,James Conner,Tyreek Hill,Javonte Williams,Drake Maye,Mark Andrews
754,25,98.4,nailsou,Jahmyr Gibbs,Amon-Ra St. Brown,Chuba Hubbard,Zay Flowers,Kyler Murray,Brenton Strange
756,25,98.38,drapp,Puka Nacua,Jonathan Taylor,Ricky Pearsall,Marvin Harrison,Dallas Goedert,Patrick Mahomes
757,25,98.36,nez,Jahmyr Gibbs,Tee Higgins,Tyreek Hill,Jameson Williams,Jared Goff,Evan Engram
758,25,98.34,copperprices,Jahmyr Gibbs,Jalen Hurts,Alvin Kamara,Rome Odunze,Jaylen Waddle,Jake Ferguson
758,25,98.34,crblake2,CeeDee Lamb,Malik Nabers,Tony Pollard,Tyreek Hill,Dak Prescott,Brenton Strange
758,25,98.34,hotsizauce,CeeDee Lamb,Jonathan Taylor,Alvin Kamara,Tyler Warren,Dak Prescott,Kayshon Boutte
758,25,98.34,mikec6212,CeeDee Lamb,James Conner,Travis Etienne Jr.,Dak Prescott,Davante Adams,Jake Ferguson
762,25,98.3,jewishmccaffrey,Lamar Jackson,Jonathan Taylor,Marvin Harrison,Zay Flowers,J.K. Dobbins,Juwan Johnson
763,25,98.24,samolson31,De'Von Achane,Malik Nabers,Courtland Sutton,Davante Adams,Mark Andrews,Bo Nix
764,25,98.2,spike9771,Jahmyr Gibbs,Amon-Ra St. Brown,Chuba Hubbard,Kyler Murray,D.J. Moore,Harold Fannin
764,25,98.2,goatnapped,Derrick Henry,Amon-Ra St. Brown,Travis Etienne Jr.,Tetairoa McMillan,David Njoku,Drake Maye
766,25,98.18,lofireball15,Trey McBride,Chuba Hubbard,D.J. Moore,Jameson Williams,Rome Odunze,Caleb Williams
766,25,98.18,fatjaffe,Jahmyr Gibbs,Amon-Ra St. Brown,Jaxon Smith-Njigba,D'Andre Swift,Mark Andrews,Caleb Williams
766,25,98.18,bashbarti,Chase Brown,Malik Nabers,Tony Pollard,Tyler Warren,Patrick Mahomes,Jaylen Waddle
769,25,98.14,dankey,Jahmyr Gibbs,Jaxon Smith-Njigba,James Cook,Tyler Warren,Calvin Ridley,Daniel Jones
769,25,98.14,teebox,Christian McCaffrey,James Cook,Tee Higgins,George Pickens,Dak Prescott,Mark Andrews
769,25,98.14,chadcandles,Ja'Marr Chase,Joe Burrow,James Cook,Tyreek Hill,Harold Fannin,Bhayshul Tuten
769,25,98.14,manaray31,Puka Nacua,Malik Nabers,Alvin Kamara,Courtland Sutton,Bo Nix,David Njoku
773,25,98.1,dabk,Lamar Jackson,Malik Nabers,Chuba Hubbard,Marvin Harrison,Zay Flowers,Harold Fannin
773,25,98.1,gforgumby,Lamar Jackson,Jonathan Taylor,Zay Flowers,Chuba Hubbard,Harold Fannin,Chris Olave
775,25,98.08,wonderkid1222,Malik Nabers,Travis Etienne Jr.,Travis Kelce,Hollywood Brown,Patrick Mahomes,Jake Ferguson
776,25,98.06,fflinx,Jahmyr Gibbs,Malik Nabers,Marvin Harrison,Sam LaPorta,Stefon Diggs,Jared Goff
777,25,98.04,bustersboys,Ja'Marr Chase,Amon-Ra St. Brown,Joe Burrow,Tetairoa McMillan,D'Andre Swift,Hunter Henry
778,25,98.02,berettajames,Trey McBride,Malik Nabers,Marvin Harrison,Tetairoa McMillan,J.K. Dobbins,Bryce Young
778,25,98.02,sanchi98,Josh Allen,Amon-Ra St. Brown,Javonte Williams,Zay Flowers,Dalton Kincaid,D'Andre Swift
780,25,98,tubinis2121,Puka Nacua,James Conner,Alvin Kamara,Travis Kelce,Drake Maye,Jaylen Waddle
780,25,98,randers,Lamar Jackson,Amon-Ra St. Brown,Tyreek Hill,Mark Andrews,Calvin Ridley,J.K. Dobbins
782,25,97.84,urbanik,Jonathan Taylor,Malik Nabers,Marvin Harrison,DK Metcalf,Bo Nix,Evan Engram
782,25,97.84,fitzdraftmagic,CeeDee Lamb,Travis Etienne Jr.,Zay Flowers,Dak Prescott,Juwan Johnson,Kenneth Walker III
782,25,97.84,tubinis2121,Trey McBride,Malik Nabers,Alvin Kamara,Ricky Pearsall,D'Andre Swift,Brock Purdy
785,25,97.8,lofireball15,Trey McBride,Malik Nabers,Tyreek Hill,TreVeyon Henderson,Jaylen Waddle,Tua Tagovailoa
786,25,97.78,jgfc,Trey McBride,Malik Nabers,Javonte Williams,Marvin Harrison,TreVeyon Henderson,Patrick Mahomes
787,25,97.76,dereklingafelt,Malik Nabers,Jaxon Smith-Njigba,TreVeyon Henderson,Sam LaPorta,Calvin Ridley,Jared Goff
787,25,97.76,jwillzy,Kyren Williams,James Cook,George Kittle,Travis Hunter,Jared Goff,Jameson Williams
789,25,97.72,rkfd9383,Saquon Barkley,James Cook,Tetairoa McMillan,George Pickens,Jonnu Smith,Bryce Young
790,25,97.68,mikec6212,Puka Nacua,Jonathan Taylor,Travis Kelce,Ricky Pearsall,Patrick Mahomes,Calvin Ridley
791,25,97.64,urbanik,Ja'Marr Chase,Travis Etienne Jr.,Tyler Warren,D'Andre Swift,D.J. Moore,Daniel Jones
792,25,97.6,berettajames,Saquon Barkley,Amon-Ra St. Brown,Chuba Hubbard,George Pickens,Kyler Murray,Colston Loveland
792,25,97.6,copperprices,Lamar Jackson,James Cook,George Pickens,Zay Flowers,David Njoku,David Montgomery
792,25,97.6,hotsizauce,CeeDee Lamb,Jonathan Taylor,Chuba Hubbard,DK Metcalf,Drake Maye,Hunter Henry
792,25,97.6,dabk,Christian McCaffrey,Amon-Ra St. Brown,Tony Pollard,Kyler Murray,Tetairoa McMillan,David Njoku
796,25,97.58,copperprices,Christian McCaffrey,Alvin Kamara,Tyreek Hill,Rome Odunze,Caleb Williams,Jonnu Smith
797,25,97.5,willinpx,CeeDee Lamb,Malik Nabers,Tony Pollard,Travis Kelce,TreVeyon Henderson,Drake Maye
797,25,97.5,spike9771,Christian McCaffrey,Chuba Hubbard,Jaxon Smith-Njigba,Drake Maye,Jaylen Waddle,Dalton Kincaid
799,25,97.48,topstatnft,Puka Nacua,James Cook,A.J. Brown,DeVonta Smith,Patrick Mahomes,Jake Ferguson
799,25,97.48,ethan7,CeeDee Lamb,James Cook,Justin Fields,Jameson Williams,Rome Odunze,Dalton Kincaid
799,25,97.48,imagikarp,CeeDee Lamb,Jonathan Taylor,Tony Pollard,Davante Adams,Hunter Henry,Patrick Mahomes
802,25,97.44,sheaff10,Malik Nabers,De'Von Achane,Ricky Pearsall,Tyler Warren,Travis Hunter,Trevor Lawrence
802,25,97.44,daaaaaak,Breece Hall,Malik Nabers,Tetairoa McMillan,Javonte Williams,Brenton Strange,Trevor Lawrence
804,25,97.42,dmlarson,Trey McBride,Jonathan Taylor,Tetairoa McMillan,TreVeyon Henderson,Jameson Williams,Bryce Young
805,25,97.4,qbtheking22,Lamar Jackson,James Cook,Chuba Hubbard,DK Metcalf,Jerry Jeudy,Jake Ferguson
805,25,97.4,berettajames,Lamar Jackson,Malik Nabers,Marvin Harrison,DK Metcalf,D'Andre Swift,Jake Ferguson
807,25,97.34,sackreligious9,Ja'Marr Chase,Joe Burrow,James Cook,Jaylen Warren,D.J. Moore,Jake Ferguson
807,25,97.34,lazykid,Jahmyr Gibbs,Alvin Kamara,George Pickens,Tyler Warren,Bo Nix,Troy Franklin
807,25,97.34,krutches93,De'Von Achane,Malik Nabers,DK Metcalf,Sam LaPorta,Jerry Jeudy,Bo Nix
810,25,97.32,spike9771,Josh Allen,Malik Nabers,DK Metcalf,Javonte Williams,Jaylen Warren,Theo Johnson
811,25,97.3,ez116,De'Von Achane,Jonathan Taylor,Tyreek Hill,Zay Flowers,Tua Tagovailoa,Dallas Goedert
812,25,97.24,danjpreciado,CeeDee Lamb,Amon-Ra St. Brown,Tony Pollard,Courtland Sutton,Dak Prescott,Juwan Johnson
813,25,97.22,awe419,Josh Allen,Malik Nabers,Javonte Williams,Hollywood Brown,D'Andre Swift,Jake Ferguson
814,25,97.14,cpetey23,Jonathan Taylor,James Cook,Courtland Sutton,Tetairoa McMillan,Harold Fannin,Bo Nix
814,25,97.14,rkfd9383,Christian McCaffrey,Tee Higgins,Alvin Kamara,Jameson Williams,Bo Nix,Jake Ferguson
816,25,97.1,samheff,Puka Nacua,Lamar Jackson,Zay Flowers,Tetairoa McMillan,Juwan Johnson,Dylan Sampson
816,25,97.1,nez,Lamar Jackson,Jonathan Taylor,Zay Flowers,Tyler Warren,Chris Olave,David Montgomery
816,25,97.1,mami69,Lamar Jackson,Davante Adams,D.J. Moore,Jaylen Warren,Jaylen Waddle,Juwan Johnson
819,25,97.08,twelvefluidounces,Jahmyr Gibbs,Alvin Kamara,Tyreek Hill,Caleb Williams,Rome Odunze,Dallas Goedert
820,25,97.04,manaray31,CeeDee Lamb,James Conner,James Cook,D.J. Moore,Dak Prescott,Juwan Johnson
821,25,96.98,crblake2,Jonathan Taylor,Brian Thomas,Javonte Williams,Travis Kelce,Patrick Mahomes,Chris Olave
821,25,96.98,danieldannydan,Malik Nabers,Jonathan Taylor,Zay Flowers,Justin Fields,David Montgomery,Harold Fannin
823,25,96.96,artilleryfrost,Derrick Henry,Amon-Ra St. Brown,Tony Pollard,DK Metcalf,Harold Fannin,Jared Goff
823,25,96.96,gpngc,De'Von Achane,Jonathan Taylor,Courtland Sutton,Sam LaPorta,D.J. Moore,Jared Goff
825,25,96.94,bustersboys,Saquon Barkley,Malik Nabers,Alvin Kamara,D.J. Moore,Bo Nix,David Njoku
825,25,96.94,jokah03,Puka Nacua,Jonathan Taylor,Courtland Sutton,Tyler Warren,Bo Nix,David Montgomery
827,25,96.9,nez,Derrick Henry,Amon-Ra St. Brown,Tee Higgins,Drake Maye,Jerry Jeudy,Juwan Johnson
828,25,96.88,awe419,Puka Nacua,Jonathan Taylor,Tony Pollard,Sam LaPorta,Patrick Mahomes,Chris Olave
829,25,96.86,lolhotdogz,Chase Brown,Amon-Ra St. Brown,Marvin Harrison,Tyler Warren,D.J. Moore,Jared Goff
830,25,96.84,tyler2121,Ja'Marr Chase,Travis Etienne Jr.,DK Metcalf,DeVonta Smith,Trevor Lawrence,Juwan Johnson
830,25,96.84,pmammino18,Puka Nacua,Brian Thomas,Javonte Williams,Travis Kelce,J.K. Dobbins,Trevor Lawrence
832,25,96.82,bound33,Jonathan Taylor,James Conner,Tetairoa McMillan,Davante Adams,Evan Engram,Bryce Young
833,25,96.78,berettajames,Puka Nacua,Jonathan Taylor,Courtland Sutton,Travis Kelce,Patrick Mahomes,D'Andre Swift
834,25,96.76,fitzdraftmagic,Saquon Barkley,Tee Higgins,Zay Flowers,Sam LaPorta,Jameson Williams,Jared Goff
835,25,96.74,dogan,Christian McCaffrey,Travis Etienne Jr.,Tetairoa McMillan,Davante Adams,Trevor Lawrence,Harold Fannin
835,25,96.74,nez,Trey McBride,James Cook,Tee Higgins,Tetairoa McMillan,Bo Nix,David Montgomery
835,25,96.74,drapp,De'Von Achane,Jonathan Taylor,Zay Flowers,Courtland Sutton,Jake Ferguson,Bo Nix
838,25,96.72,gforgumby,Puka Nacua,James Conner,Travis Kelce,Davante Adams,Jaylen Warren,Matthew Stafford
839,25,96.7,sechman14,Trey McBride,Amon-Ra St. Brown,Travis Etienne Jr.,Kyler Murray,TreVeyon Henderson,Jaylen Waddle
840,25,96.68,jettns,Jahmyr Gibbs,Tee Higgins,Chuba Hubbard,Rome Odunze,Brenton Strange,Caleb Williams
841,25,96.62,awe419,Josh Allen,Malik Nabers,Javonte Williams,Tyler Warren,DeVonta Smith,D'Andre Swift
842,25,96.6,sackreligious9,CeeDee Lamb,James Cook,Alvin Kamara,Davante Adams,Kyler Murray,Harold Fannin
842,25,96.6,jtmckenzi,Lamar Jackson,Malik Nabers,DK Metcalf,Travis Kelce,D'Andre Swift,Tyrone Tracy
842,25,96.6,lenkeith,Brian Thomas,Malik Nabers,Tyler Warren,TreVeyon Henderson,Jaylen Waddle,Drake Maye
845,25,96.58,copperprices,Trey McBride,De'Von Achane,Hollywood Brown,Davante Adams,Patrick Mahomes,Jaylen Warren
845,25,96.58,tibbzy,Christian McCaffrey,Amon-Ra St. Brown,Justin Fields,Davante Adams,David Montgomery,David Njoku
845,25,96.58,goods,Jahmyr Gibbs,James Cook,Garrett Wilson,Justin Fields,Rome Odunze,Juwan Johnson
848,25,96.54,nez,Christian McCaffrey,Tee Higgins,Alvin Kamara,George Pickens,Dak Prescott,Jake Ferguson
849,25,96.5,ingelx,Puka Nacua,Malik Nabers,Garrett Wilson,TreVeyon Henderson,Drake Maye,Hunter Henry
849,25,96.5,krutches93,Trey McBride,De'Von Achane,Tony Pollard,Davante Adams,Chris Olave,Drake Maye
849,25,96.5,onecurt6,Lamar Jackson,James Cook,Tyreek Hill,Davante Adams,TreVeyon Henderson,Dalton Kincaid
852,25,96.48,bashbarti,Christian McCaffrey,Amon-Ra St. Brown,A.J. Brown,D'Andre Swift,Patrick Mahomes,Hunter Henry
852,25,96.48,lee121503,De'Von Achane,Javonte Williams,Tyreek Hill,Travis Kelce,Calvin Ridley,Patrick Mahomes
852,25,96.48,drapp,Derrick Henry,Alvin Kamara,Amon-Ra St. Brown,Travis Kelce,Patrick Mahomes,Jaylen Waddle
852,25,96.48,lineofscrimmage,Saquon Barkley,James Cook,Marvin Harrison,Sam LaPorta,Rome Odunze,Caleb Williams
856,25,96.44,wonderkid1222,Chase Brown,Malik Nabers,George Pickens,Dak Prescott,TreVeyon Henderson,Jake Ferguson
856,25,96.44,krutches93,Jahmyr Gibbs,Jaxon Smith-Njigba,Tony Pollard,Davante Adams,Dak Prescott,Jake Ferguson
858,25,96.42,gforgumby,Josh Allen,Jonathan Taylor,Javonte Williams,Davante Adams,Harold Fannin,Calvin Ridley
859,25,96.4,in3us,Lamar Jackson,James Conner,Javonte Williams,Mark Andrews,Calvin Ridley,Rome Odunze
859,25,96.4,nf42,Lamar Jackson,Jonathan Taylor,Ricky Pearsall,Tyreek Hill,Davante Adams,Mark Andrews
859,25,96.4,awe419,De'Von Achane,Malik Nabers,Travis Kelce,Hollywood Brown,Kyler Murray,D'Andre Swift
859,25,96.4,huffy09,Lamar Jackson,Jonathan Taylor,Javonte Williams,Sam LaPorta,Jerry Jeudy,Chris Olave
859,25,96.4,crblake2,Malik Nabers,Kyren Williams,DK Metcalf,TreVeyon Henderson,Juwan Johnson,Drake Maye
859,25,96.4,babystevie,Saquon Barkley,Malik Nabers,Ricky Pearsall,Travis Kelce,Drake Maye,Stefon Diggs
865,25,96.38,jawbreaker22,Ja'Marr Chase,Alvin Kamara,A.J. Brown,Patrick Mahomes,Davante Adams,David Njoku
865,25,96.38,danjpreciado,Jahmyr Gibbs,Amon-Ra St. Brown,Travis Kelce,Hollywood Brown,Patrick Mahomes,Tyrone Tracy
867,25,96.34,berettajames,Puka Nacua,Jonathan Taylor,Courtland Sutton,Sam LaPorta,Jameson Williams,Bo Nix
868,25,96.3,iamthesims,Ja'Marr Chase,Travis Etienne Jr.,Tony Pollard,Drake Maye,Kayshon Boutte,Harold Fannin
868,25,96.3,danjpreciado,Lamar Jackson,Malik Nabers,Tony Pollard,Travis Kelce,D'Andre Swift,Jerry Jeudy
870,25,96.26,chris,Christian McCaffrey,James Cook,Jaxon Smith-Njigba,Ricky Pearsall,Harold Fannin,Mac Jones
871,25,96.24,cormur93,CeeDee Lamb,James Cook,Zay Flowers,George Pickens,Dak Prescott,Jonnu Smith
872,25,96.18,cgeeeeee,De'Von Achane,Jonathan Taylor,Travis Kelce,Ricky Pearsall,Patrick Mahomes,D.J. Moore
873,25,96.14,jettns,De'Von Achane,Tyreek Hill,Tyler Warren,DK Metcalf,Jameson Williams,Daniel Jones
873,25,96.14,lee121503,CeeDee Lamb,Amon-Ra St. Brown,Chuba Hubbard,TreVeyon Henderson,Hunter Henry,Dak Prescott
875,25,96.12,lofireball15,Josh Allen,Malik Nabers,Alvin Kamara,Travis Kelce,Khalil Shakir,Rome Odunze
876,25,96.1,wutangkillabees,CeeDee Lamb,Jaxon Smith-Njigba,James Cook,D'Andre Swift,Drake Maye,Hunter Henry
877,25,96.08,awe419,Chase Brown,Malik Nabers,Travis Kelce,Javonte Williams,DeVonta Smith,Caleb Williams
878,25,96.06,goatnapped,Chase Brown,Amon-Ra St. Brown,DK Metcalf,Ricky Pearsall,Brenton Strange,Jared Goff
879,25,96.04,dalemcnail,Ja'Marr Chase,Travis Etienne Jr.,Joe Burrow,Jameson Williams,D'Andre Swift,Juwan Johnson
880,25,96,ewalling84,Christian McCaffrey,Tee Higgins,Chuba Hubbard,DeVonta Smith,Drake Maye,Juwan Johnson
880,25,96,vindep,CeeDee Lamb,Amon-Ra St. Brown,Travis Kelce,Kyler Murray,Jaylen Warren,Tyrone Tracy
880,25,96,vindep,CeeDee Lamb,Amon-Ra St. Brown,Travis Kelce,Kyler Murray,Jaylen Warren,Tyrone Tracy
883,25,95.98,griff384,De'Von Achane,Malik Nabers,Justin Fields,Travis Etienne Jr.,DeVonta Smith,Juwan Johnson
884,25,95.96,hotsizauce,Christian McCaffrey,Jaxon Smith-Njigba,Garrett Wilson,Jameson Williams,Jared Goff,Brenton Strange
884,25,95.96,fflinx,Trey McBride,Kyren Williams,Alvin Kamara,Zay Flowers,Jameson Williams,Jared Goff
886,25,95.94,craigg503,CeeDee Lamb,James Cook,Travis Etienne Jr.,Dak Prescott,Cedric Tillman,David Njoku
886,25,95.94,dmlarson,Ja'Marr Chase,Chuba Hubbard,Alvin Kamara,Travis Hunter,Trevor Lawrence,Dallas Goedert
886,25,95.94,danjpreciado,De'Von Achane,Jonathan Taylor,Courtland Sutton,DK Metcalf,Bo Nix,Juwan Johnson
886,25,95.94,mathology,CeeDee Lamb,George Pickens,Chuba Hubbard,Davante Adams,Dak Prescott,David Njoku
890,25,95.9,krutches93,Trey McBride,Malik Nabers,Tony Pollard,Kyler Murray,D'Andre Swift,Jaylen Waddle
891,25,95.88,lofireball15,Trey McBride,De'Von Achane,DK Metcalf,D.J. Moore,Rome Odunze,Caleb Williams
891,25,95.88,lenkeith,Puka Nacua,Malik Nabers,Travis Etienne Jr.,Justin Fields,Jameson Williams,Hunter Henry
891,25,95.88,bashbarti,Saquon Barkley,Malik Nabers,Alvin Kamara,Patrick Mahomes,Hollywood Brown,Jonnu Smith
894,25,95.86,bestballviper,Jahmyr Gibbs,James Conner,Ricky Pearsall,Jameson Williams,Jared Goff,Harold Fannin
895,25,95.84,wonderkid1222,Ja'Marr Chase,George Pickens,Travis Etienne Jr.,Dak Prescott,DeVonta Smith,Jonnu Smith
895,25,95.84,lee121503,De'Von Achane,Jonathan Taylor,Courtland Sutton,Davante Adams,Brenton Strange,Trevor Lawrence
897,25,95.8,bustersboys,Christian McCaffrey,Amon-Ra St. Brown,Tee Higgins,DeVonta Smith,Kyler Murray,David Njoku
897,25,95.8,furby505,CeeDee Lamb,Amon-Ra St. Brown,A.J. Brown,Javonte Williams,Kyler Murray,Brenton Strange
899,25,95.76,cirocdfs,Chase Brown,Amon-Ra St. Brown,A.J. Brown,Tetairoa McMillan,Hunter Henry,Jared Goff
899,25,95.76,krutches93,Saquon Barkley,Tony Pollard,Jaxon Smith-Njigba,Sam LaPorta,Jameson Williams,Jared Goff
899,25,95.76,win,Christian McCaffrey,Jaxon Smith-Njigba,Ricky Pearsall,Calvin Ridley,Juwan Johnson,Brock Purdy
902,25,95.74,soby,Brian Thomas,Malik Nabers,Tony Pollard,Javonte Williams,Trevor Lawrence,Brenton Strange
902,25,95.74,bukkyplays,Ja'Marr Chase,Tony Pollard,Alvin Kamara,Davante Adams,Brenton Strange,Bo Nix
902,25,95.74,manaray31,Ja'Marr Chase,Jalen Hurts,Tony Pollard,Tyler Warren,DeVonta Smith,Rome Odunze
902,25,95.74,hotsizauce,Derrick Henry,Amon-Ra St. Brown,Alvin Kamara,George Pickens,Dak Prescott,Harold Fannin
906,25,95.72,razor33,Jonathan Taylor,Chuba Hubbard,A.J. Brown,Jameson Williams,Dalton Kincaid,Bryce Young
907,25,95.7,lolhotdogz,Christian McCaffrey,Jaxon Smith-Njigba,Chuba Hubbard,Drake Maye,Hunter Henry,Jameson Williams
907,25,95.7,deluxeseven,CeeDee Lamb,James Cook,A.J. Brown,Tyler Warren,Drake Maye,David Montgomery
909,25,95.68,lofireball15,Saquon Barkley,Travis Kelce,D.J. Moore,Jameson Williams,Caleb Williams,Rome Odunze
910,25,95.66,berettajames,Christian McCaffrey,Jaxon Smith-Njigba,A.J. Brown,Jameson Williams,Jared Goff,Jonnu Smith
910,25,95.66,thesequel21,Jonathan Taylor,Kyren Williams,Tyreek Hill,D.J. Moore,Brock Purdy,Brenton Strange
912,25,95.64,ssssss,Christian McCaffrey,Travis Etienne Jr.,Jaxon Smith-Njigba,George Pickens,Dak Prescott,Harold Fannin
912,25,95.64,jgfc,CeeDee Lamb,Malik Nabers,A.J. Brown,TreVeyon Henderson,Dak Prescott,Juwan Johnson
914,25,95.62,egreenmonster,Puka Nacua,James Conner,Sam LaPorta,Davante Adams,Kenneth Walker III,Matthew Stafford
914,25,95.62,awest732,Josh Allen,James Cook,George Pickens,Jameson Williams,Jake Ferguson,D'Andre Swift
916,25,95.6,copperprices,Lamar Jackson,Jonathan Taylor,DK Metcalf,Zay Flowers,David Montgomery,Harold Fannin
917,25,95.58,copperprices,Puka Nacua,James Conner,Travis Kelce,Javonte Williams,D.J. Moore,Patrick Mahomes
918,25,95.54,housealwayswins,Ja'Marr Chase,Joe Burrow,Travis Etienne Jr.,Tetairoa McMillan,Jameson Williams,Jake Ferguson
918,25,95.54,berettajames,Jonathan Taylor,Brian Thomas,Travis Kelce,Alvin Kamara,Jameson Williams,Trevor Lawrence
918,25,95.54,alexmiller4415,CeeDee Lamb,James Cook,Chuba Hubbard,Ricky Pearsall,Dak Prescott,Harold Fannin
921,25,95.5,manaray31,Lamar Jackson,Jonathan Taylor,Chuba Hubbard,Zay Flowers,D.J. Moore,David Njoku
921,25,95.5,jr71ball,Puka Nacua,Jonathan Taylor,Marvin Harrison,Kyler Murray,D'Andre Swift,Jake Ferguson
923,25,95.48,manaray31,De'Von Achane,Kyren Williams,Tyreek Hill,Sam LaPorta,Rome Odunze,Caleb Williams
923,25,95.48,urbanik,Jonathan Taylor,Brian Thomas,D'Andre Swift,Hunter Henry,Rome Odunze,Caleb Williams
923,25,95.48,jdwwdjjosh,Jahmyr Gibbs,Malik Nabers,Tee Higgins,Justin Fields,J.K. Dobbins,Jake Ferguson
926,25,95.46,manaray31,CeeDee Lamb,Breece Hall,Travis Etienne Jr.,Jameson Williams,Jared Goff,Harold Fannin
927,25,95.44,oleacg78,CeeDee Lamb,James Cook,Tyler Warren,Jameson Williams,Dak Prescott,RJ Harvey
927,25,95.44,drapp,Saquon Barkley,James Cook,Marvin Harrison,Tyreek Hill,Dak Prescott,Jake Ferguson
929,25,95.4,asaptuna,Lamar Jackson,James Cook,Alvin Kamara,Zay Flowers,Jameson Williams,Mark Andrews
929,25,95.4,manaray31,Ja'Marr Chase,Travis Etienne Jr.,James Cook,DeVonta Smith,Kyler Murray,Evan Engram
929,25,95.4,danjpreciado,Saquon Barkley,James Cook,DK Metcalf,Tyler Warren,DeVonta Smith,Drake Maye
929,25,95.4,benrothlesberger,Lamar Jackson,Malik Nabers,Garrett Wilson,Marvin Harrison,Javonte Williams,Brenton Strange
933,25,95.34,kiwikat,Ja'Marr Chase,James Cook,Joe Burrow,Hollywood Brown,J.K. Dobbins,Jake Ferguson
934,25,95.28,aaronjh22,Ja'Marr Chase,Breece Hall,Alvin Kamara,Rome Odunze,Caleb Williams,Evan Engram
934,25,95.28,mikec6212,Jahmyr Gibbs,James Conner,DK Metcalf,Tyler Warren,Rome Odunze,Caleb Williams
