place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
1168,0,83.56,thewood1105,Jaxon Smith-Njigba,Trey McBride,Breece Hall,Jaylen Warren,Kyler Murray,Courtland Sutton
1170,0,83.52,thicccice,Puka Nacua,Kyren Williams,J.K. Dobbins,Emeka Egbuka,Harold Fannin,Baker Mayfield
1170,0,83.52,bustersboys,Bijan Robinson,Tyler Warren,Tony Pollard,Calvin Ridley,Caleb Williams,Garrett Wilson
1170,0,83.52,nobosox,Saquon Barkley,Ladd McConkey,Davante Adams,Travis Etienne Jr.,Drake Maye,Hunter Henry
1173,0,83.44,fillos,Christian McCaffrey,Ladd McConkey,Jalen Hurts,Chris Olave,James Conner,T.J. Hockenson
1174,0,83.42,futurestate,Bucky Irving,Jordan Mason,A.J. Brown,Harold Fannin,Drake Maye,Stefon Diggs
1174,0,83.42,teebox,Bucky Irving,Rome Odunze,Mike Evans,Caleb Williams,Juwan Johnson,D'Andre Swift
1174,0,83.42,cormur93,Puka Nacua,Ashton Jeanty,A.J. Brown,DK Metcalf,T.J. Hockenson,Daniel Jones
1177,0,83.34,cyraxx,Jalen Hurts,T.J. Hockenson,Nick Chubb,Keenan Allen,Rhamondre Stevenson,Michael Pittman Jr.
1177,0,83.34,dmlarson,Puka Nacua,Davante Adams,Kenneth Walker III,Breece Hall,T.J. Hockenson,Matthew Stafford
1177,0,83.34,fatjaffe,CeeDee Lamb,Jalen Hurts,A.J. Brown,Garrett Wilson,James Conner,Dallas Goedert
1180,0,83.32,patrickbarnesyoutube,Saquon Barkley,Ashton Jeanty,George Pickens,Emeka Egbuka,Baker Mayfield,Hunter Henry
1180,0,83.32,feilnarley,Jonathan Taylor,Brian Thomas,Tyler Warren,D'Andre Swift,Chris Olave,Drake Maye
1180,0,83.32,gmeholder,Jaxon Smith-Njigba,Trey McBride,George Pickens,D.J. Moore,Jacory Croskey-Merritt,Sam Darnold
1180,0,83.32,bestballviper,Josh Jacobs,Jordan Mason,Courtland Sutton,Bo Nix,Jonnu Smith,Elic Ayomanor
1180,0,83.32,teddyonfetti,Josh Jacobs,Brock Bowers,Caleb Williams,D'Andre Swift,Courtland Sutton,Darnell Mooney
1180,0,83.32,lolhotdogz,Bucky Irving,Rome Odunze,Alvin Kamara,Jake Ferguson,Caleb Williams,Jakobi Meyers
1186,0,83.3,lenkeith,Josh Jacobs,Trey McBride,Emeka Egbuka,Kenneth Walker III,Keenan Allen,Justin Herbert
1187,0,83.26,danjpreciado,Justin Jefferson,Trey McBride,Kenneth Walker III,Kyren Williams,Chris Olave,Kyler Murray
1187,0,83.26,jtmckenzi,Josh Jacobs,Trey McBride,A.J. Brown,Breece Hall,Kyler Murray,Garrett Wilson
1187,0,83.26,krutches93,Jordan Mason,Trey McBride,Alvin Kamara,DK Metcalf,Kyler Murray,Keenan Allen
1187,0,83.26,mikec6212,Justin Jefferson,Trey McBride,Tony Pollard,Kenneth Walker III,Keenan Allen,Kyler Murray
1191,0,83.24,jwhitz89,Josh Jacobs,Jalen Hurts,Kyren Williams,Juwan Johnson,Tee Higgins,DeVonta Smith
1192,0,83.22,vindep,Justin Jefferson,Mike Evans,Alvin Kamara,Jaylen Warren,Drake Maye,Hunter Henry
1192,0,83.22,bashbarti,Bucky Irving,Brock Bowers,Alvin Kamara,Garrett Wilson,Caleb Williams,Terry McLaurin
1194,0,83.2,lee121503,Jonathan Taylor,Ladd McConkey,Chuba Hubbard,Kyle Pitts,Justin Herbert,Jauan Jennings
1195,0,83.18,lenkeith,Christian McCaffrey,Rome Odunze,Jayden Daniels,Terry McLaurin,Zach Ertz,Keenan Allen
1195,0,83.18,chris,Puka Nacua,Jordan Mason,Ladd McConkey,Jaylen Warren,Zach Ertz,Marcus Mariota
1197,0,83.16,noahpetro23,Nico Collins,Drake London,Jake Ferguson,Jakobi Meyers,Omarion Hampton,C.J. Stroud
1198,0,83.14,nez,Christian McCaffrey,Jalen Hurts,Ladd McConkey,Dallas Goedert,Calvin Ridley,DeVonta Smith
1198,0,83.14,jdwwdjjosh,Josh Jacobs,Jalen Hurts,Tony Pollard,D.J. Moore,DK Metcalf,Dallas Goedert
1200,0,83.12,tmoneyttime1,Christian McCaffrey,George Pickens,Tony Pollard,Daniel Jones,Michael Pittman Jr.,Jonnu Smith
1200,0,83.12,gforgumby,Justin Jefferson,Brock Bowers,Tony Pollard,Kyren Williams,Courtland Sutton,Bo Nix
1200,0,83.12,tad4764,Justin Jefferson,Ashton Jeanty,A.J. Brown,Kyren Williams,T.J. Hockenson,Carson Wentz
1200,0,83.12,tyler2121,Jordan Mason,George Pickens,D.J. Moore,Caleb Williams,Calvin Ridley,Mike Gesicki
1204,0,83.1,copperprices,Trey McBride,Jordan Mason,Ladd McConkey,Justin Herbert,D'Andre Swift,Jauan Jennings
1205,0,83.08,daddy34,Bucky Irving,Trey McBride,Kyren Williams,Garrett Wilson,Dontayvion Wicks,Tyrod Taylor
1206,0,83.06,bonesaww,Jonathan Taylor,Tyler Warren,Brian Thomas,Jayden Daniels,Calvin Ridley,Chris Olave
1207,0,83.02,jgfc,Javonte Williams,Jordan Mason,Deebo Samuel,D.J. Moore,Caleb Williams,Kyle Pitts
1207,0,83.02,spartan,Jonathan Taylor,Mike Evans,Breece Hall,Emeka Egbuka,Baker Mayfield,Harold Fannin
1207,0,83.02,jtmckenzi,Jaxon Smith-Njigba,Josh Jacobs,Alvin Kamara,Jake Ferguson,Courtland Sutton,Bo Nix
1207,0,83.02,awe419,Puka Nacua,Mike Evans,Tony Pollard,Garrett Wilson,Baker Mayfield,Tucker Kraft
1211,0,83,cat05,Jonathan Taylor,Jake Browning,Deebo Samuel,Jake Tonges,Tre Tucker,Savion Williams
1212,0,82.96,patrickbarnesyoutube,Jonathan Taylor,Brock Bowers,Alvin Kamara,Deebo Samuel,Jakobi Meyers,Geno Smith
1212,0,82.96,shaidyadvice,Justin Jefferson,Nico Collins,Jayden Daniels,Kyren Williams,Terry McLaurin,T.J. Hockenson
1214,0,82.94,fullyloaded,Puka Nacua,Jalen Hurts,Alvin Kamara,Kyle Pitts,Garrett Wilson,James Conner
1214,0,82.94,fflinx,Christian McCaffrey,Jalen Hurts,Brian Thomas,Zach Ertz,Travis Etienne Jr.,Emeka Egbuka
1216,0,82.92,drapp,Trey McBride,Jaxon Smith-Njigba,Breece Hall,Jaylen Warren,Courtland Sutton,Bo Nix
1216,0,82.92,patmoore967,Jonathan Taylor,Brock Bowers,Mike Evans,Travis Etienne Jr.,Baker Mayfield,Calvin Ridley
1216,0,82.92,updogg,Jonathan Taylor,Ashton Jeanty,George Pickens,Deebo Samuel,Kyle Pitts,Drake Maye
1216,0,82.92,nez,Nico Collins,Jordan Mason,Breece Hall,Jake Ferguson,Calvin Ridley,Daniel Jones
1216,0,82.92,jettns,Josh Jacobs,Trey McBride,D.J. Moore,Caleb Williams,DK Metcalf,Jacory Croskey-Merritt
1216,0,82.92,dahntahnyinz,Javonte Williams,Trey McBride,Tetairoa McMillan,A.J. Brown,Courtland Sutton,Bo Nix
1222,0,82.9,cavaleman,Christian McCaffrey,George Pickens,Breece Hall,Justin Herbert,Keenan Allen,Dallas Goedert
1223,0,82.88,manaray31,Jordan Mason,Kenneth Walker III,Deebo Samuel,Jakobi Meyers,Dallas Goedert,Marcus Mariota
1223,0,82.88,jtmckenzi,Josh Jacobs,Jordan Mason,Brian Thomas,Jake Ferguson,Garrett Wilson,Trevor Lawrence
1225,0,82.86,patrickbarnesyoutube,Bucky Irving,Davante Adams,Kenneth Walker III,Jakobi Meyers,David Njoku,Geno Smith
1225,0,82.86,manaray31,Justin Jefferson,Trey McBride,Mike Evans,A.J. Brown,Kyler Murray,J.K. Dobbins
1225,0,82.86,hotsizauce,Puka Nacua,Trey McBride,Tony Pollard,A.J. Brown,Kyler Murray,Marvin Harrison
1225,0,82.86,awe419,Ja'Marr Chase,Trey McBride,Kyren Williams,Jaylen Warren,Kyler Murray,Courtland Sutton
1225,0,82.86,masterm13,Nico Collins,Brock Bowers,D.J. Moore,Travis Etienne Jr.,C.J. Stroud,Omarion Hampton
1230,0,82.84,lexidog17,Nico Collins,Jordan Mason,Jake Ferguson,Dak Prescott,Terry McLaurin,Calvin Ridley
1231,0,82.82,patrickbarnesyoutube,Bucky Irving,Jaxon Smith-Njigba,Alvin Kamara,A.J. Brown,T.J. Hockenson,Justin Fields
1231,0,82.82,lee121503,Saquon Barkley,Davante Adams,Tetairoa McMillan,DK Metcalf,Drake Maye,Hunter Henry
1231,0,82.82,rydoc21,Javonte Williams,Rome Odunze,Tetairoa McMillan,Jake Ferguson,Caleb Williams,D'Andre Swift
1231,0,82.82,jeffajenkins2gmailcom,Jordan Mason,Jaxon Smith-Njigba,Baker Mayfield,Travis Etienne Jr.,Jakobi Meyers,Harold Fannin
1235,0,82.8,benrothlesberger,Puka Nacua,Ashton Jeanty,Tony Pollard,Justin Herbert,Jake Ferguson,Keenan Allen
1236,0,82.78,kpark829,Jaxon Smith-Njigba,Nico Collins,Tony Pollard,Jakobi Meyers,Zach Ertz,Marcus Mariota
1237,0,82.76,awe419,Jordan Mason,Brock Bowers,Breece Hall,Garrett Wilson,Kyler Murray,Chris Olave
1237,0,82.76,bdawgbj,Jaxon Smith-Njigba,Trey McBride,Kyren Williams,Deebo Samuel,Kyler Murray,Ricky Pearsall
1239,0,82.72,tubinis2121,Jonathan Taylor,Drake London,Ashton Jeanty,Jakobi Meyers,Drake Maye,Chig Okonkwo
1239,0,82.72,mikec6212,Christian McCaffrey,Drake London,A.J. Brown,Travis Etienne Jr.,Drake Maye,Harold Fannin
1239,0,82.72,tmoneyttime1,Bijan Robinson,Tyler Warren,Tony Pollard,Garrett Wilson,Daniel Jones,Ricky Pearsall
1239,0,82.72,beaudiddly,Christian McCaffrey,Davante Adams,Tetairoa McMillan,DK Metcalf,T.J. Hockenson,Drake Maye
1239,0,82.72,tubinis2121,Bijan Robinson,Ashton Jeanty,Davante Adams,D.J. Moore,Caleb Williams,Dallas Goedert
1239,0,82.72,awe419,Jordan Mason,Trey McBride,Breece Hall,Garrett Wilson,Baker Mayfield,Tee Higgins
1245,0,82.7,jgfc,Puka Nacua,Tucker Kraft,Kenneth Walker III,Keenan Allen,Justin Herbert,Quentin Johnston
1246,0,82.66,sjweil9,Jordan Mason,Trey McBride,Jaylen Warren,Kyler Murray,Marvin Harrison,Ricky Pearsall
1246,0,82.66,jewishmccaffrey,Josh Jacobs,Trey McBride,Kyren Williams,A.J. Brown,Jakobi Meyers,Kyler Murray
1246,0,82.66,chris,Ja'Marr Chase,Brock Bowers,George Pickens,Kenneth Walker III,Jacory Croskey-Merritt,Geno Smith
1249,0,82.64,d4ve,Justin Jefferson,Javonte Williams,Kyren Williams,Jake Ferguson,Dak Prescott,DeVonta Smith
1249,0,82.64,mikec6212,Puka Nacua,Jalen Hurts,A.J. Brown,Juwan Johnson,James Conner,Rhamondre Stevenson
1249,0,82.64,bestballviper,Saquon Barkley,Jalen Hurts,A.J. Brown,Kyren Williams,Marvin Harrison,Ja'Tavion Sanders
1252,0,82.62,fflinx,Trey McBride,Javonte Williams,Chuba Hubbard,Garrett Wilson,Daniel Jones,Michael Pittman Jr.
1252,0,82.62,patrickbarnesyoutube,Bijan Robinson,Rome Odunze,Tyler Warren,Caleb Williams,James Conner,Ricky Pearsall
1252,0,82.62,fflinx,Jonathan Taylor,Tucker Kraft,Brian Thomas,Garrett Wilson,Daniel Jones,James Conner
1252,0,82.62,willmakewar,Josh Jacobs,Rome Odunze,Alvin Kamara,Juwan Johnson,Ricky Pearsall,Caleb Williams
1252,0,82.62,bestballviper,Josh Jacobs,Jordan Mason,Jordan Love,Courtland Sutton,Juwan Johnson,Matthew Golden
1252,0,82.62,twelvefluidounces,Christian McCaffrey,Davante Adams,Brian Thomas,Courtland Sutton,Bo Nix,Dallas Goedert
1252,0,82.62,jeffern8,Christian McCaffrey,Ashton Jeanty,Tetairoa McMillan,Kyle Pitts,Caleb Williams,Keenan Allen
1259,0,82.56,goazcards,Brock Bowers,Javonte Williams,Mike Evans,A.J. Brown,Jauan Jennings,Geno Smith
1260,0,82.54,awe419,Bijan Robinson,Jalen Hurts,Chase Brown,A.J. Brown,Chris Olave,Zach Ertz
1260,0,82.54,sonofkong,Jordan Mason,Kenneth Walker III,Jake Ferguson,Dak Prescott,Terry McLaurin,Stefon Diggs
1262,0,82.52,roofingman,Bijan Robinson,Davante Adams,Alvin Kamara,D.J. Moore,Caleb Williams,Dallas Goedert
1262,0,82.52,feilnarley,Puka Nacua,Javonte Williams,Brian Thomas,Jake Ferguson,Caleb Williams,James Conner
1262,0,82.52,cgeeeeee,Nico Collins,Jaxon Smith-Njigba,Kenneth Walker III,Brian Thomas,Sam Darnold,Zach Ertz
1262,0,82.52,ven03,Josh Jacobs,Rome Odunze,A.J. Brown,Caleb Williams,Nick Chubb,Tucker Kraft
1262,0,82.52,souperdg,Justin Jefferson,Nico Collins,Breece Hall,Kyren Williams,Carson Wentz,T.J. Hockenson
1267,0,82.48,jasta29,Jonathan Taylor,Trey McBride,Brian Thomas,Travis Etienne Jr.,Emeka Egbuka,Trevor Lawrence
1268,0,82.46,chessliam,Bucky Irving,Nico Collins,Deebo Samuel,Jaylen Warren,Aaron Rodgers,Hunter Henry
1268,0,82.46,gmazzy,Jaxon Smith-Njigba,Trey McBride,Kyren Williams,Emeka Egbuka,Jakobi Meyers,Kyler Murray
1270,0,82.44,housealwayswins,Ja'Marr Chase,Trey McBride,George Pickens,Dak Prescott,Kyren Williams,Ricky Pearsall
1271,0,82.42,bigmacdaddy911,Jaxon Smith-Njigba,Brock Bowers,A.J. Brown,D'Andre Swift,Daniel Jones,Emeka Egbuka
1271,0,82.42,jewishmccaffrey,Trey McBride,Josh Jacobs,Jaylen Warren,A.J. Brown,Emeka Egbuka,Baker Mayfield
1271,0,82.42,berettajames,Jaxon Smith-Njigba,Nico Collins,Chuba Hubbard,Breece Hall,T.J. Hockenson,Sam Darnold
1271,0,82.42,krutches93,Jonathan Taylor,Tucker Kraft,Brian Thomas,DK Metcalf,D'Andre Swift,Drake Maye
1271,0,82.42,daddy34,Trey McBride,Jordan Mason,D.J. Moore,Caleb Williams,Romeo Doubs,Travis Hunter
1271,0,82.42,tubinis2121,Jonathan Taylor,Kenneth Walker III,Tetairoa McMillan,D.J. Moore,Jordan Love,Tucker Kraft
1277,0,82.4,fflinx,Bijan Robinson,Tucker Kraft,Kenneth Walker III,Garrett Wilson,Justin Herbert,Quentin Johnston
1278,0,82.38,danjpreciado,Bucky Irving,Nico Collins,George Pickens,Jaylen Warren,Kyle Pitts,Marcus Mariota
1279,0,82.34,mrdevore3,Jonathan Taylor,Ashton Jeanty,George Pickens,Dak Prescott,Terry McLaurin,David Njoku
1279,0,82.34,kuruc711,Trey McBride,Jalen Hurts,A.J. Brown,Brian Thomas,James Conner,Terry McLaurin
1279,0,82.34,awe419,Bijan Robinson,Jalen Hurts,Tyler Warren,Travis Etienne Jr.,Courtland Sutton,Tee Higgins
1282,0,82.32,tbone31187,Christian McCaffrey,George Pickens,Mike Evans,Jaylen Warren,Kyle Pitts,Drake Maye
1282,0,82.32,lenkeith,Ja'Marr Chase,Javonte Williams,Jake Ferguson,D.J. Moore,Caleb Williams,Travis Etienne Jr.
1282,0,82.32,lee121503,Bucky Irving,Trey McBride,George Pickens,Deebo Samuel,Caleb Williams,D'Andre Swift
1282,0,82.32,chadg20,Jonathan Taylor,Rome Odunze,Brian Thomas,James Conner,Daniel Jones,Dallas Goedert
1282,0,82.32,omg,Puka Nacua,Jordan Mason,Breece Hall,Courtland Sutton,Bo Nix,Cade Otton
1282,0,82.32,krutches93,Christian McCaffrey,Davante Adams,Mike Evans,Juwan Johnson,Jaylen Warren,Drake Maye
1282,0,82.32,awe419,Jaxon Smith-Njigba,Mike Evans,Breece Hall,Kyren Williams,Baker Mayfield,Dallas Goedert
1289,0,82.3,in3us,Josh Jacobs,Trey McBride,Breece Hall,Justin Herbert,Keenan Allen,Jauan Jennings
1289,0,82.3,jtmckenzi,Jonathan Taylor,Chase Brown,Ladd McConkey,Kyle Pitts,Justin Herbert,Garrett Wilson
1291,0,82.24,vindep,Christian McCaffrey,Jalen Hurts,Brian Thomas,Keenan Allen,James Conner,David Njoku
1291,0,82.24,lolhotdogz,Puka Nacua,Davante Adams,Tony Pollard,Juwan Johnson,DeVonta Smith,Matthew Stafford
1293,0,82.22,rotorun,Justin Jefferson,Drake London,Alvin Kamara,Tony Pollard,Drake Maye,Hunter Henry
1293,0,82.22,komtiely,Ja'Marr Chase,Trey McBride,Kyren Williams,Jayden Daniels,Terry McLaurin,Jauan Jennings
1293,0,82.22,kbasch740,Jaxon Smith-Njigba,Jordan Mason,Tony Pollard,Brian Thomas,Daniel Jones,Zach Ertz
1293,0,82.22,nez,Jordan Mason,Trey McBride,D.J. Moore,Travis Etienne Jr.,Drake Maye,Calvin Ridley
1293,0,82.22,drapp,Jonathan Taylor,Davante Adams,Brian Thomas,Kyle Pitts,James Conner,Drake Maye
1298,0,82.14,razor33,Bijan Robinson,Jalen Hurts,Chase Brown,Jake Ferguson,Terry McLaurin,Quentin Johnston
1298,0,82.14,westsideklutch,Bucky Irving,Jalen Hurts,Tetairoa McMillan,Emeka Egbuka,Garrett Wilson,Harold Fannin
1300,0,82.12,lstar088,Josh Jacobs,Brock Bowers,A.J. Brown,Jordan Love,Travis Etienne Jr.,Courtland Sutton
1300,0,82.12,topfantasyplays,Jonathan Taylor,Ashton Jeanty,Brian Thomas,Courtland Sutton,Bo Nix,Jonnu Smith
1300,0,82.12,idraftbamfs,Puka Nacua,George Pickens,D.J. Moore,Caleb Williams,Jacory Croskey-Merritt,Cade Otton
1300,0,82.12,cutcutler,Jordan Mason,Rome Odunze,Chuba Hubbard,Jake Ferguson,Kayshon Boutte,Baker Mayfield
1304,0,82.08,manaray31,Bucky Irving,Trey McBride,George Pickens,Tony Pollard,Jayden Daniels,Terry McLaurin
1305,0,82.06,jokah03,Bucky Irving,Nico Collins,Alvin Kamara,A.J. Brown,T.J. Hockenson,C.J. Stroud
1306,0,82.04,drapp,Puka Nacua,Jalen Hurts,Tony Pollard,Jakobi Meyers,James Conner,Dallas Goedert
1306,0,82.04,noahwhit47,Puka Nacua,Jalen Hurts,Ashton Jeanty,DK Metcalf,Dallas Goedert,Terry McLaurin
1306,0,82.04,pmofl,Puka Nacua,Jalen Hurts,A.J. Brown,Terry McLaurin,Rhamondre Stevenson,Jonnu Smith
1306,0,82.04,tricky8181,CeeDee Lamb,Jalen Hurts,Kyren Williams,DK Metcalf,Juwan Johnson,DeVonta Smith
1310,0,82.02,awe419,Jordan Mason,Nico Collins,Tucker Kraft,Breece Hall,Chris Olave,Baker Mayfield
1310,0,82.02,bezemerdane,Puka Nacua,Ladd McConkey,Chuba Hubbard,Omarion Hampton,Jake Ferguson,Justin Fields
1310,0,82.02,vindep,Justin Jefferson,Javonte Williams,Brian Thomas,Jaylen Warren,Drake Maye,Hunter Henry
1310,0,82.02,jorland50,Jaxon Smith-Njigba,Trey McBride,Tony Pollard,D.J. Moore,Sam Darnold,Chris Olave
1310,0,82.02,bestballviper,Jonathan Taylor,Tyler Warren,Alvin Kamara,Daniel Jones,Garrett Wilson,Cooper Kupp
1310,0,82.02,jubjubtumtum,Ja'Marr Chase,Drake London,Kyren Williams,Chuba Hubbard,Daniel Jones,Hunter Henry
1310,0,82.02,kuruc711,Josh Jacobs,Javonte Williams,Brian Thomas,DK Metcalf,Hunter Henry,Drake Maye
1317,0,81.98,aaronfnw,Jonathan Taylor,Mike Evans,Brian Thomas,Juwan Johnson,Keenan Allen,Trevor Lawrence
1317,0,81.98,topstatnft,Josh Jacobs,Trey McBride,Emeka Egbuka,Garrett Wilson,Tyrod Taylor,Chris Olave
1319,0,81.94,jewishmccaffrey,Bucky Irving,Jordan Mason,Jake Ferguson,Dak Prescott,Ricky Pearsall,Tee Higgins
1319,0,81.94,jdubs1035,Christian McCaffrey,Tetairoa McMillan,Jalen Hurts,Travis Etienne Jr.,DeVonta Smith,Luke Musgrave
1321,0,81.92,rydoc21,Javonte Williams,Jordan Mason,Tetairoa McMillan,Juwan Johnson,Courtland Sutton,Bo Nix
1321,0,81.92,tubinis2121,Bucky Irving,Drake London,Tony Pollard,Deebo Samuel,Drake Maye,Hunter Henry
1321,0,81.92,jokah03,Josh Jacobs,Jordan Mason,A.J. Brown,D.J. Moore,Baker Mayfield,Cade Otton
1321,0,81.92,cpetey23,Ja'Marr Chase,Nico Collins,Jake Ferguson,Jaylen Warren,Drake Maye,Travis Etienne Jr.
1321,0,81.92,egreenmonster,Jonathan Taylor,Mike Evans,Ashton Jeanty,Baker Mayfield,Emeka Egbuka,Jonnu Smith
1326,0,81.88,bound33,Justin Jefferson,Jordan Mason,Breece Hall,Garrett Wilson,Harold Fannin,Tyrod Taylor
1327,0,81.86,crblake2,Trey McBride,Kenneth Walker III,Alvin Kamara,A.J. Brown,Emeka Egbuka,Kyler Murray
1327,0,81.86,shaidyadvice,Josh Jacobs,Jaxon Smith-Njigba,A.J. Brown,Jake Ferguson,James Conner,Kyler Murray
1329,0,81.84,kpark829,Ja'Marr Chase,Jalen Hurts,Tony Pollard,A.J. Brown,Harold Fannin,Jacory Croskey-Merritt
1329,0,81.84,cavaleman,Puka Nacua,Jalen Hurts,A.J. Brown,Breece Hall,Zach Ertz,Rhamondre Stevenson
1329,0,81.84,d4ve,CeeDee Lamb,Jalen Hurts,Tony Pollard,Garrett Wilson,DK Metcalf,Dallas Goedert
1329,0,81.84,abcd4761,Puka Nacua,Chase Brown,Kyren Williams,Juwan Johnson,Garrett Wilson,Matthew Stafford
1333,0,81.82,bashbarti,Christian McCaffrey,Tucker Kraft,Alvin Kamara,Garrett Wilson,Jordan Love,Courtland Sutton
1333,0,81.82,jtmckenzi,Christian McCaffrey,Tucker Kraft,Alvin Kamara,Jordan Love,Garrett Wilson,Courtland Sutton
1333,0,81.82,dmlarson,Jaxon Smith-Njigba,Davante Adams,Chuba Hubbard,Jake Ferguson,Jaylen Warren,Sam Darnold
1333,0,81.82,bestballviper,Trey McBride,Jaxon Smith-Njigba,Tony Pollard,Jaylen Warren,Chris Olave,Sam Darnold
1333,0,81.82,d4ve,Christian McCaffrey,Tyler Warren,Tetairoa McMillan,Garrett Wilson,Travis Etienne Jr.,Drake Maye
1333,0,81.82,benrothlesberger,Jordan Mason,Javonte Williams,Brian Thomas,D.J. Moore,Caleb Williams,Ja'Tavion Sanders
1333,0,81.82,ingelx,Puka Nacua,Trey McBride,Mike Evans,Kenneth Walker III,Baker Mayfield,James Conner
1340,0,81.8,patrickbarnesyoutube,Jonathan Taylor,Ashton Jeanty,Tetairoa McMillan,Jayden Daniels,Terry McLaurin,T.J. Hockenson
1341,0,81.74,posternutbagcat,Puka Nacua,Jalen Hurts,Alvin Kamara,Juwan Johnson,James Conner,DeVonta Smith
1342,0,81.72,tubinis2121,Jaxon Smith-Njigba,Javonte Williams,Tetairoa McMillan,Kenneth Walker III,T.J. Hockenson,Sam Darnold
1342,0,81.72,awe419,Jaxon Smith-Njigba,Brock Bowers,Tony Pollard,Kyren Williams,Terry McLaurin,Daniel Jones
1342,0,81.72,bashbarti,Jordan Mason,Ja'Marr Chase,A.J. Brown,Travis Etienne Jr.,Daniel Jones,Tucker Kraft
1345,0,81.68,cgeeeeee,Christian McCaffrey,Mike Evans,Tucker Kraft,Keenan Allen,Jayden Daniels,Chris Olave
1345,0,81.68,bestballviper,Bucky Irving,Tony Pollard,DK Metcalf,Garrett Wilson,Chig Okonkwo,Tyrod Taylor
1345,0,81.68,lee121503,Christian McCaffrey,Kenneth Walker III,Tyler Warren,Jayden Daniels,Terry McLaurin,Chris Olave
1345,0,81.68,egreenmonster,Justin Jefferson,Trey McBride,Jayden Daniels,Terry McLaurin,Omarion Hampton,Jakobi Meyers
1345,0,81.68,crblake2,Justin Jefferson,Jaxon Smith-Njigba,Alvin Kamara,Jayden Daniels,Zach Ertz,Omarion Hampton
1350,0,81.66,tubinis2121,Jaxon Smith-Njigba,Javonte Williams,A.J. Brown,Brian Thomas,T.J. Hockenson,Justin Fields
1351,0,81.64,bestballviper,Javonte Williams,Jordan Mason,Jake Ferguson,Dak Prescott,Jakobi Meyers,Elic Ayomanor
1352,0,81.62,jtmckenzi,Jaxon Smith-Njigba,Jordan Mason,Tony Pollard,Tetairoa McMillan,Sam Darnold,Harold Fannin
1352,0,81.62,lee121503,Jordan Mason,Brock Bowers,Jake Ferguson,A.J. Brown,Jordan Love,Romeo Doubs
1352,0,81.62,prolificthrill,Nico Collins,Jordan Mason,Breece Hall,DK Metcalf,Kyle Pitts,Daniel Jones
1352,0,81.62,manaray31,Josh Jacobs,Nico Collins,Rome Odunze,James Conner,Caleb Williams,Zach Ertz
1356,0,81.58,ez116,Bucky Irving,Chase Brown,Mike Evans,Jake Ferguson,Garrett Wilson,Justin Fields
1356,0,81.58,dprep,Puka Nacua,Chase Brown,Tucker Kraft,A.J. Brown,Jauan Jennings,Marcus Mariota
1358,0,81.56,patrickbarnesyoutube,Jaxon Smith-Njigba,Trey McBride,Alvin Kamara,A.J. Brown,Kyler Murray,Jaylen Warren
1358,0,81.56,tricky8181,Justin Jefferson,Trey McBride,Kenneth Walker III,Emeka Egbuka,Kyler Murray,Ricky Pearsall
1360,0,81.54,patmoore967,Puka Nacua,Jordan Mason,Tony Pollard,D.J. Moore,Ja'Tavion Sanders,Matthew Stafford
1360,0,81.54,lee121503,Josh Jacobs,Jalen Hurts,Alvin Kamara,DK Metcalf,Keenan Allen,Dallas Goedert
1362,0,81.52,barsy,Justin Jefferson,Trey McBride,Tony Pollard,A.J. Brown,Jaylen Warren,Carson Wentz
1362,0,81.52,manaray31,Christian McCaffrey,Davante Adams,Mike Evans,Jaylen Warren,Baker Mayfield,Dallas Goedert
1362,0,81.52,manaray31,Jaxon Smith-Njigba,Javonte Williams,Jake Ferguson,D.J. Moore,Emeka Egbuka,Sam Darnold
1362,0,81.52,rkfd9383,Bucky Irving,Josh Jacobs,D.J. Moore,Caleb Williams,DeVonta Smith,Jonnu Smith
1362,0,81.52,kcpolack,Christian McCaffrey,Mike Evans,Kenneth Walker III,Zach Ertz,Baker Mayfield,Chris Olave
1362,0,81.52,acai4me,Josh Jacobs,Rome Odunze,Kyren Williams,A.J. Brown,Daniel Jones,Harold Fannin
1362,0,81.52,tonysprocket,Jaxon Smith-Njigba,Rome Odunze,George Pickens,Juwan Johnson,Jacory Croskey-Merritt,Sam Darnold
1362,0,81.52,mtmrevolt,Rome Odunze,Nico Collins,Jake Ferguson,D.J. Moore,Daniel Jones,Bhayshul Tuten
1370,0,81.48,jwhitz89,Jonathan Taylor,Jayden Daniels,Alvin Kamara,DK Metcalf,Zach Ertz,Jakobi Meyers
1370,0,81.48,ez116,Jordan Mason,Josh Jacobs,Deebo Samuel,Juwan Johnson,Ricky Pearsall,Marcus Mariota
1370,0,81.48,nosoupforyou,Rome Odunze,Jordan Mason,Travis Etienne Jr.,Juwan Johnson,Trevor Lawrence,Ricky Pearsall
1373,0,81.44,chadcandles,Jaxon Smith-Njigba,Nico Collins,Chuba Hubbard,Garrett Wilson,Zach Ertz,Bryce Young
1374,0,81.42,daddy34,Ja'Marr Chase,Davante Adams,Alvin Kamara,Jaylen Warren,Hunter Henry,Drake Maye
1374,0,81.42,topstatnft,Josh Jacobs,Mike Evans,Breece Hall,Garrett Wilson,Drake Maye,T.J. Hockenson
1374,0,81.42,kcpolack,Bucky Irving,Nico Collins,Garrett Wilson,Jaylen Warren,Zach Ertz,Daniel Jones
