place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
681,25,102.06,cashflow940,CeeDee Lamb,Dak Prescott,A.J. Brown,Jake Ferguson,Matthew Golden,Tony Pollard
684,25,102.02,samolson31,CeeDee Lamb,Cam Skattebo,Quentin Johnston,Tucker Kraft,Isiah Pacheco,Jaxson Dart
684,25,102.02,tubinis2121,Josh Jacobs,Tyler Warren,Kimani Vidal,DeVonta Smith,Daniel Jones,Alec Pierce
684,25,102.02,brorannosaurusflex,CeeDee Lamb,D'Andre Swift,J.K. Dobbins,Romeo Doubs,Jaxson Dart,Theo Johnson
687,25,102,urbanik,Justin Jefferson,A.J. Brown,Justin Herbert,Keenan Allen,Evan Engram,Tyjae Spears
688,25,101.98,toddyut,Quinshon Judkins,Ladd McConkey,Chris Olave,Caleb Williams,DeVonta Smith,Harold Fannin
689,25,101.96,carpark03,CeeDee Lamb,Trey McBride,Dak Prescott,Rhamondre Stevenson,D.J. Moore,Alec Pierce
689,25,101.96,danjpreciado,Josh Jacobs,Kimani Vidal,Courtland Sutton,Stefon Diggs,Bo Nix,Theo Johnson
691,25,101.94,botown,Javonte Williams,Patrick Mahomes,J.K. Dobbins,Michael Pittman Jr.,Matthew Golden,Oronde Gadsden
691,25,101.94,mathology,Javonte Williams,Deebo Samuel,A.J. Brown,Jalen Hurts,Jordan Addison,Colston Loveland
693,25,101.9,mayormcshipit,Quinshon Judkins,Trey McBride,Kimani Vidal,Justin Herbert,Quentin Johnston,Matthew Golden
694,25,101.88,gunneross,Quinshon Judkins,Trey McBride,Kimani Vidal,Drake Maye,Romeo Doubs,Alec Pierce
695,25,101.82,sjweil9,Javonte Williams,Jordan Mason,A.J. Brown,Daniel Jones,Zach Ertz,Alec Pierce
695,25,101.82,drapp,De'Von Achane,Tyler Warren,Kimani Vidal,Keenan Allen,Jordan Addison,Jaxson Dart
697,25,101.8,danjpreciado,Jonathan Taylor,Ladd McConkey,Jaylen Waddle,Isiah Pacheco,Justin Herbert,Theo Johnson
697,25,101.8,jettns,Javonte Williams,Tyler Warren,J.K. Dobbins,Keenan Allen,Justin Herbert,Marvin Harrison
697,25,101.8,brorannosaurusflex,Josh Jacobs,Deebo Samuel,Ladd McConkey,Justin Herbert,Rhamondre Stevenson,Theo Johnson
697,25,101.8,awe419,De'Von Achane,D'Andre Swift,Chris Olave,Justin Herbert,Stefon Diggs,Harold Fannin
701,25,101.76,jorland50,Quinshon Judkins,Cam Skattebo,Courtland Sutton,Tetairoa McMillan,Darren Waller,Bo Nix
702,25,101.74,tubinis2121,CeeDee Lamb,Jordan Mason,A.J. Brown,Jalen Hurts,Rhamondre Stevenson,Mason Taylor
703,25,101.72,gforgumby,Breece Hall,D'Andre Swift,Chris Olave,Keenan Allen,Daniel Jones,Hunter Henry
704,25,101.68,coppincheeks69,Breece Hall,Trey McBride,Drake Maye,Terry McLaurin,DeVonta Smith,Wan'Dale Robinson
705,25,101.66,drapp,CeeDee Lamb,Trey McBride,Dak Prescott,Isiah Pacheco,Rhamondre Stevenson,Jakobi Meyers
706,25,101.64,kellisona3,Javonte Williams,Trey McBride,D'Andre Swift,DeVonta Smith,Tre Tucker,Justin Fields
707,25,101.6,samolson31,CeeDee Lamb,D'Andre Swift,J.K. Dobbins,Justin Herbert,Keenan Allen,Darren Waller
707,25,101.6,brorannosaurusflex,Javonte Williams,Rico Dowdle,Deebo Samuel,Justin Herbert,Keenan Allen,Theo Johnson
707,25,101.6,manaray31,CeeDee Lamb,Kimani Vidal,J.K. Dobbins,Justin Herbert,Oronde Gadsden,Alec Pierce
707,25,101.6,brorannosaurusflex,Javonte Williams,Ashton Jeanty,A.J. Brown,Justin Herbert,Keenan Allen,Chig Okonkwo
711,25,101.56,fflinx,Quinshon Judkins,George Pickens,Dak Prescott,D'Andre Swift,Zach Ertz,Romeo Doubs
712,25,101.5,dame1277,De'Von Achane,Cam Skattebo,A.J. Brown,Justin Herbert,Jordan Addison,Darren Waller
713,25,101.46,jordanshurbet79,Javonte Williams,Cam Skattebo,A.J. Brown,Tucker Kraft,Jordan Love,Kayshon Boutte
714,25,101.42,fflinx,Quinshon Judkins,Cam Skattebo,Jaylen Waddle,Dallas Goedert,Keenan Allen,Jaxson Dart
715,25,101.34,mathology,Javonte Williams,Patrick Mahomes,D'Andre Swift,Travis Kelce,Michael Pittman Jr.,Jakobi Meyers
715,25,101.34,shagnastyball17,Javonte Williams,Cam Skattebo,Jalen Hurts,DeVonta Smith,Rashid Shaheed,T.J. Hockenson
717,25,101.32,danjpreciado,Saquon Barkley,Jordan Mason,Courtland Sutton,Jake Ferguson,Keenan Allen,Jaxson Dart
718,25,101.3,benrothlesberger,Jonathan Taylor,D'Andre Swift,Ladd McConkey,Justin Herbert,Matthew Golden,Michael Mayer
719,25,101.28,patrickbarnesyoutube,Quinshon Judkins,Trey McBride,A.J. Brown,Caleb Williams,Isiah Pacheco,Jakobi Meyers
720,25,101.26,tubinis2121,Javonte Williams,Rico Dowdle,A.J. Brown,Dak Prescott,Zach Ertz,Alec Pierce
720,25,101.26,fantasygrinder,Saquon Barkley,Trey McBride,Courtland Sutton,Rhamondre Stevenson,Bo Nix,Jerry Jeudy
722,25,101.22,tbrook3434,Saquon Barkley,Cam Skattebo,A.J. Brown,Jake Ferguson,Matthew Golden,Jaxson Dart
722,25,101.22,jtiz007,Josh Jacobs,D'Andre Swift,A.J. Brown,Tucker Kraft,Daniel Jones,Jalen Coker
724,25,101.2,brorannosaurusflex,Breece Hall,Trey McBride,Jaylen Waddle,Justin Herbert,Oronde Gadsden,Marvin Mims Jr.
724,25,101.2,brorannosaurusflex,Rashee Rice,Ashton Jeanty,Tucker Kraft,Justin Herbert,Oronde Gadsden,Jaylin Lane
726,25,101.12,spike9771,Jonathan Taylor,Jake Ferguson,D'Andre Swift,Rashid Shaheed,Romeo Doubs,Spencer Rattler
726,25,101.12,supadupa,Javonte Williams,Cam Skattebo,A.J. Brown,Tetairoa McMillan,Harold Fannin,Jaxson Dart
728,25,101.08,danjpreciado,Saquon Barkley,D'Andre Swift,Chris Olave,Drake Maye,Keenan Allen,Hunter Henry
729,25,101.06,belzeth,Saquon Barkley,Courtland Sutton,Chris Olave,Bo Nix,Harold Fannin,Marvin Mims Jr.
729,25,101.06,cashflow940,Rico Dowdle,Ashton Jeanty,Courtland Sutton,DeVonta Smith,Bo Nix,Mason Taylor
731,25,100.96,benrothlesberger,Jonathan Taylor,Courtland Sutton,Jaylen Waddle,Travis Kelce,Matthew Golden,Bo Nix
731,25,100.96,clayr007,Javonte Williams,Tyler Warren,Quentin Johnston,Jordan Addison,TreVeyon Henderson,Bo Nix
733,25,100.94,burtbra3,Quinshon Judkins,Jordan Mason,Jalen Hurts,DeVonta Smith,Dallas Goedert,Jakobi Meyers
734,25,100.92,tekboy,Josh Jacobs,Jake Ferguson,Isiah Pacheco,Daniel Jones,Michael Pittman Jr.,Marvin Mims Jr.
734,25,100.92,tubinis2121,Javonte Williams,Tyler Warren,Xavier Worthy,Stefon Diggs,DeVonta Smith,Daniel Jones
736,25,100.86,hotsizauce,Quinshon Judkins,Rico Dowdle,Ladd McConkey,Jaylen Waddle,Zach Ertz,Bo Nix
737,25,100.82,awe419,Jonathan Taylor,Ladd McConkey,Chris Olave,Rhamondre Stevenson,Dallas Goedert,Spencer Rattler
737,25,100.82,jthop50,Rashee Rice,George Pickens,Kimani Vidal,Jordan Addison,Daniel Jones,Oronde Gadsden
737,25,100.82,kuruc711,Josh Jacobs,Trey McBride,J.K. Dobbins,Quentin Johnston,Romeo Doubs,Kyler Murray
740,25,100.8,patmoore967,CeeDee Lamb,Ladd McConkey,Jake Ferguson,Justin Herbert,Rashid Shaheed,Rhamondre Stevenson
741,25,100.76,bustersboys,CeeDee Lamb,Cam Skattebo,Dak Prescott,Jake Ferguson,Stefon Diggs,Alec Pierce
742,25,100.74,awe419,Rashee Rice,Ashton Jeanty,Chris Olave,Jalen Hurts,DeVonta Smith,Darren Waller
742,25,100.74,awe419,Quinshon Judkins,D'Andre Swift,Chris Olave,Jalen Hurts,Matthew Golden,Darren Waller
742,25,100.74,imagikarp,Breece Hall,Rico Dowdle,Chris Olave,Jalen Hurts,DeVonta Smith,T.J. Hockenson
745,25,100.7,fflinx,Josh Jacobs,Tyler Warren,J.K. Dobbins,Keenan Allen,Justin Herbert,Matthew Golden
745,25,100.7,imagikarp,Rico Dowdle,Deebo Samuel,Jordan Mason,Justin Herbert,Michael Pittman Jr.,Oronde Gadsden
745,25,100.7,bustersboys,Josh Jacobs,Courtland Sutton,Tyler Warren,Keenan Allen,Justin Herbert,TreVeyon Henderson
745,25,100.7,brorannosaurusflex,Josh Jacobs,Tyler Warren,Xavier Worthy,Justin Herbert,Keenan Allen,Bam Knight
749,25,100.66,wonderkid1222,Quinshon Judkins,Courtland Sutton,Jaylen Waddle,Bo Nix,Isiah Pacheco,Evan Engram
750,25,100.64,brorannosaurusflex,CeeDee Lamb,Patrick Mahomes,Chris Olave,Travis Kelce,Rhamondre Stevenson,Bam Knight
751,25,100.62,cavaleman,De'Von Achane,Tyler Warren,A.J. Brown,Keenan Allen,Daniel Jones,Jerry Jeudy
752,25,100.6,gmeholder,CeeDee Lamb,J.K. Dobbins,Quentin Johnston,Justin Herbert,Marvin Harrison,Oronde Gadsden
753,25,100.56,jorland50,Jonathan Taylor,J.K. Dobbins,Courtland Sutton,Matthew Golden,Darren Waller,Bo Nix
753,25,100.56,rotosurgeon,Justin Jefferson,Rome Odunze,Jake Ferguson,Rhamondre Stevenson,Isiah Pacheco,Bo Nix
755,25,100.54,whodeysss,Jonathan Taylor,Courtland Sutton,A.J. Brown,Jordan Addison,Justin Fields,Evan Engram
756,25,100.52,jay71290,Jonathan Taylor,Tyler Warren,D'Andre Swift,Stefon Diggs,Daniel Jones,Luke McCaffrey
757,25,100.42,bignotts,Josh Jacobs,Deebo Samuel,Ladd McConkey,Travis Kelce,DeVonta Smith,Jaxson Dart
757,25,100.42,tubinis2121,Jonathan Taylor,Ladd McConkey,D'Andre Swift,Jordan Addison,Harold Fannin,J.J. McCarthy
757,25,100.42,berettajames,De'Von Achane,Deebo Samuel,Cam Skattebo,Michael Pittman Jr.,Daniel Jones,Oronde Gadsden
757,25,100.42,bestballviper,Quinshon Judkins,Alvin Kamara,Ladd McConkey,Keenan Allen,Harold Fannin,Jaxson Dart
761,25,100.36,bustersboys,Javonte Williams,Rome Odunze,A.J. Brown,Xavier Worthy,Harold Fannin,Bo Nix
761,25,100.36,jtmckenzi,De'Von Achane,Trey McBride,Jordan Mason,Xavier Worthy,D.J. Moore,Bo Nix
761,25,100.36,easyaces,Jonathan Taylor,Dak Prescott,Jake Ferguson,Rhamondre Stevenson,Romeo Doubs,Luke McCaffrey
764,25,100.26,awolff225,De'Von Achane,Tyler Warren,Quentin Johnston,Jake Ferguson,Matthew Golden,Bo Nix
765,25,100.24,brorannosaurusflex,Javonte Williams,Patrick Mahomes,Xavier Worthy,Keenan Allen,Isiah Pacheco,Theo Johnson
765,25,100.24,copperprices,De'Von Achane,J.K. Dobbins,Chris Olave,Jalen Hurts,DeVonta Smith,Dallas Goedert
767,25,100.22,mosioatunya,Quinshon Judkins,Rome Odunze,Chris Olave,Tetairoa McMillan,Zach Ertz,Jaxson Dart
767,25,100.22,gforgumby,Justin Jefferson,D'Andre Swift,Tucker Kraft,Quentin Johnston,Rhamondre Stevenson,Kyler Murray
769,25,100.2,ad5,Saquon Barkley,Ladd McConkey,Chris Olave,Justin Herbert,Keenan Allen,Evan Engram
770,25,100.1,chadcandles,Javonte Williams,Rome Odunze,Quentin Johnston,Justin Herbert,Isiah Pacheco,Oronde Gadsden
770,25,100.1,awe419,Breece Hall,Jordan Mason,Chris Olave,Justin Herbert,Keenan Allen,Mason Taylor
772,25,100.06,cgeeeeee,Quinshon Judkins,Jordan Mason,Jake Ferguson,Keenan Allen,Jordan Love,Marvin Harrison
773,25,100.04,imagikarp,Rashee Rice,Patrick Mahomes,Stefon Diggs,Keenan Allen,Zach Ertz,Tony Pollard
774,25,100.02,cognition10,Saquon Barkley,Cam Skattebo,A.J. Brown,Jordan Addison,Harold Fannin,Jaxson Dart
774,25,100.02,kingschuster,Josh Jacobs,D'Andre Swift,Deebo Samuel,Keenan Allen,Dallas Goedert,Daniel Jones
776,25,99.98,lenkeith,Quinshon Judkins,Jordan Mason,A.J. Brown,Keenan Allen,Caleb Williams,Evan Engram
777,25,99.96,ag2105,Rashee Rice,George Pickens,Ladd McConkey,Jake Ferguson,TreVeyon Henderson,Bo Nix
777,25,99.96,d4ve,Jonathan Taylor,J.K. Dobbins,Dak Prescott,Keenan Allen,Jaylin Lane,Mason Taylor
779,25,99.88,drjikininki,Quinshon Judkins,Tyler Warren,Drake Maye,Michael Pittman Jr.,Matthew Golden,Kayshon Boutte
780,25,99.86,ngoulet,CeeDee Lamb,D'Andre Swift,Dak Prescott,DeVonta Smith,Chuba Hubbard,Michael Mayer
780,25,99.86,nf42,De'Von Achane,Tyler Warren,Courtland Sutton,Jordan Addison,Bo Nix,Jerry Jeudy
780,25,99.86,dalemcnail,Jonathan Taylor,Tyler Warren,A.J. Brown,Rashid Shaheed,Jordan Love,Marvin Harrison
780,25,99.86,cheezball,CeeDee Lamb,Trey McBride,Alvin Kamara,Dak Prescott,Rhamondre Stevenson,Kayshon Boutte
784,25,99.84,stueast13,Javonte Williams,Rome Odunze,Michael Pittman Jr.,Jalen Hurts,DeVonta Smith,T.J. Hockenson
784,25,99.84,jtmckenzi,Ashton Jeanty,Rashee Rice,Tucker Kraft,Jalen Hurts,DeVonta Smith,Tony Pollard
786,25,99.82,jasta29,De'Von Achane,Deebo Samuel,D'Andre Swift,DeVonta Smith,Dallas Goedert,J.J. McCarthy
786,25,99.82,manaray31,De'Von Achane,Rico Dowdle,A.J. Brown,Keenan Allen,Daniel Jones,Evan Engram
786,25,99.82,d4ve,Josh Jacobs,Courtland Sutton,Jake Ferguson,Michael Pittman Jr.,Jerry Jeudy,Jaxson Dart
786,25,99.82,k1ngchief88,CeeDee Lamb,D'Andre Swift,Ladd McConkey,Travis Kelce,Wan'Dale Robinson,Jaxson Dart
790,25,99.8,patrickbarnesyoutube,Jonathan Taylor,Kimani Vidal,A.J. Brown,Harold Fannin,Justin Herbert,Isaiah Bond
790,25,99.8,awe419,Quinshon Judkins,Jordan Mason,A.J. Brown,Justin Herbert,Matthew Golden,Darren Waller
790,25,99.8,mrdevore3,Breece Hall,Jordan Mason,Justin Herbert,Keenan Allen,Jerry Jeudy,Oronde Gadsden
793,25,99.76,krutches93,Jonathan Taylor,J.K. Dobbins,Tucker Kraft,Keenan Allen,Jordan Love,Jakobi Meyers
793,25,99.76,danjpreciado,Saquon Barkley,Kimani Vidal,Dak Prescott,Keenan Allen,DeVonta Smith,Theo Johnson
795,25,99.74,spartan,Josh Jacobs,Trey McBride,Jordan Mason,Justin Fields,DeVonta Smith,Wan'Dale Robinson
795,25,99.74,tubinis2121,Rashee Rice,Jayden Daniels,Zach Ertz,Stefon Diggs,DeVonta Smith,Isiah Pacheco
797,25,99.72,hotsizauce,De'Von Achane,George Pickens,D'Andre Swift,Jordan Addison,Zach Ertz,J.J. McCarthy
798,25,99.7,d4ve,Javonte Williams,Ladd McConkey,Jake Ferguson,Justin Herbert,Jordan Addison,Josh Downs
799,25,99.68,nickwehrmeyer,Drake Maye,Trey McBride,Chris Olave,Hunter Henry,Rhamondre Stevenson,Marvin Harrison
799,25,99.68,gabrainos,Quinshon Judkins,Rico Dowdle,Chris Olave,Drake Maye,Dallas Goedert,Kayshon Boutte
801,25,99.66,aaronjh22,Jonathan Taylor,D'Andre Swift,A.J. Brown,Jordan Love,Matthew Golden,Michael Mayer
801,25,99.66,steviebear,CeeDee Lamb,Tyler Warren,Dak Prescott,Keenan Allen,Isiah Pacheco,D.J. Moore
801,25,99.66,dalemcnail,Javonte Williams,Rico Dowdle,Deebo Samuel,Jake Ferguson,Rashid Shaheed,Bo Nix
801,25,99.66,tubinis2121,Justin Jefferson,George Pickens,Dak Prescott,Zach Ertz,DeVonta Smith,Rhamondre Stevenson
805,25,99.6,brorannosaurusflex,CeeDee Lamb,Rico Dowdle,Xavier Worthy,Justin Herbert,Oronde Gadsden,Bam Knight
806,25,99.54,producerland,Patrick Mahomes,Tyler Warren,Cam Skattebo,DeVonta Smith,D.J. Moore,Rashid Shaheed
807,25,99.52,d4rksh33p,Jonathan Taylor,Cam Skattebo,Courtland Sutton,Jordan Addison,Harold Fannin,Carson Wentz
807,25,99.52,nf42,Quinshon Judkins,Tyler Warren,Cam Skattebo,Marvin Harrison,Daniel Jones,Alec Pierce
809,25,99.5,d4ve,De'Von Achane,Trey McBride,Tetairoa McMillan,Keenan Allen,Justin Herbert,Matthew Golden
809,25,99.5,babystevie,Saquon Barkley,Ladd McConkey,D'Andre Swift,Justin Herbert,DeVonta Smith,Mason Taylor
809,25,99.5,awe419,Saquon Barkley,Trey McBride,Ladd McConkey,Justin Herbert,DeVonta Smith,TreVeyon Henderson
812,25,99.48,fflinx,Javonte Williams,Cam Skattebo,Drake Maye,Keenan Allen,Hunter Henry,Kayshon Boutte
813,25,99.44,mwolf,Javonte Williams,Patrick Mahomes,Xavier Worthy,Tucker Kraft,DeVonta Smith,Tyjae Spears
813,25,99.44,mathology,Saquon Barkley,A.J. Brown,Jalen Hurts,Keenan Allen,Jordan Addison,Colston Loveland
813,25,99.44,noticemesenpai,Josh Jacobs,Trey McBride,Patrick Mahomes,Jordan Addison,Matthew Golden,Jakobi Meyers
816,25,99.42,nf42,Justin Jefferson,Rashee Rice,D'Andre Swift,Kimani Vidal,Theo Johnson,Jaxson Dart
817,25,99.36,berettajames,Josh Jacobs,Tyler Warren,Courtland Sutton,Marvin Harrison,Matthew Golden,Bo Nix
818,25,99.34,manaray31,Quinshon Judkins,Patrick Mahomes,Xavier Worthy,Tucker Kraft,Keenan Allen,Jerry Jeudy
819,25,99.32,jettns,Saquon Barkley,Courtland Sutton,Cam Skattebo,Keenan Allen,Zach Ertz,Jaxson Dart
820,25,99.3,cmangetsmoney,Jonathan Taylor,Jake Ferguson,Kimani Vidal,Justin Herbert,Marvin Harrison,Rashid Shaheed
821,25,99.26,aaronjh22,De'Von Achane,D'Andre Swift,Tetairoa McMillan,Michael Pittman Jr.,Harold Fannin,Bo Nix
821,25,99.26,cormur93,Saquon Barkley,Courtland Sutton,Cam Skattebo,Jordan Addison,Bo Nix,Evan Engram
823,25,99.24,xmurphyslawx,Jonathan Taylor,Courtland Sutton,Jalen Hurts,Travis Kelce,Tony Pollard,Marvin Mims Jr.
824,25,99.16,brorannosaurusflex,Josh Jacobs,Tyler Warren,Deebo Samuel,Isiah Pacheco,Bo Nix,Troy Franklin
824,25,99.16,ad5,Quinshon Judkins,Jaylen Waddle,Jake Ferguson,DeVonta Smith,Jordan Love,Romeo Doubs
824,25,99.16,tbrook3434,Quinshon Judkins,Courtland Sutton,Jaylen Waddle,Stefon Diggs,Bo Nix,Evan Engram
827,25,99.14,d33mart,Rico Dowdle,Trey McBride,Jalen Hurts,DeVonta Smith,Tre Tucker,Rashid Shaheed
828,25,99.12,jtmckenzi,Jonathan Taylor,Jordan Mason,Courtland Sutton,Michael Pittman Jr.,Daniel Jones,Brock Bowers
828,25,99.12,berettajames,Justin Jefferson,Rico Dowdle,Jaylen Waddle,Jake Ferguson,DeVonta Smith,Jaxson Dart
830,25,99.08,sackreligious9,Josh Jacobs,Jordan Mason,Drake Maye,Keenan Allen,Michael Pittman Jr.,Hunter Henry
831,25,99.02,jamesusmc,CeeDee Lamb,Trey McBride,J.K. Dobbins,Jake Ferguson,Daniel Jones,Rashid Shaheed
831,25,99.02,awe419,Jonathan Taylor,Ladd McConkey,Chris Olave,Stefon Diggs,Travis Kelce,Spencer Rattler
833,25,99,hotsizauce,Quinshon Judkins,D'Andre Swift,Ladd McConkey,Justin Herbert,Zach Ertz,Luke McCaffrey
833,25,99,brorannosaurusflex,Quinshon Judkins,Jordan Mason,Ladd McConkey,Justin Herbert,Matthew Golden,Theo Johnson
835,25,98.96,hufnpuf,Quinshon Judkins,Rome Odunze,Ladd McConkey,Jordan Addison,Bo Nix,Darren Waller
836,25,98.94,manaray31,Justin Jefferson,Trey McBride,Chris Olave,Jalen Hurts,Tony Pollard,D.J. Moore
836,25,98.94,boomerwins,Rashee Rice,Patrick Mahomes,Jake Ferguson,Isiah Pacheco,Rhamondre Stevenson,Chris Moore
838,25,98.92,berettajames,Josh Jacobs,Cam Skattebo,Courtland Sutton,Jordan Addison,Dallas Goedert,Jaxson Dart
839,25,98.88,xenq7,Josh Jacobs,Ladd McConkey,Drake Maye,Isiah Pacheco,DeVonta Smith,Gunnar Helm
840,25,98.86,roofingman,Javonte Williams,Trey McBride,Dak Prescott,Rhamondre Stevenson,Romeo Doubs,Chris Moore
841,25,98.82,d4ve,CeeDee Lamb,Rashee Rice,D'Andre Swift,Chris Olave,Brock Bowers,Spencer Rattler
842,25,98.8,berettajames,Saquon Barkley,Trey McBride,Quentin Johnston,Michael Pittman Jr.,Justin Herbert,Kayshon Boutte
842,25,98.8,steady314,Javonte Williams,Jordan Mason,Xavier Worthy,Justin Herbert,D.J. Moore,Oronde Gadsden
842,25,98.8,tonysprocket,De'Von Achane,Tyler Warren,Ladd McConkey,Justin Herbert,DeVonta Smith,Jerry Jeudy
845,25,98.76,gpngc,Justin Jefferson,Courtland Sutton,Alvin Kamara,Bo Nix,DeVonta Smith,Michael Mayer
846,25,98.74,ad5,Javonte Williams,Rome Odunze,Jalen Hurts,DeVonta Smith,Zach Ertz,Josh Downs
846,25,98.74,fflinx,CeeDee Lamb,Patrick Mahomes,Chris Olave,Travis Kelce,Rhamondre Stevenson,Rashid Shaheed
848,25,98.72,jewishmccaffrey,Jonathan Taylor,Jordan Mason,A.J. Brown,Rashid Shaheed,Darren Waller,Daniel Jones
848,25,98.72,gforgumby,Javonte Williams,Jaylen Waddle,D'Andre Swift,Keenan Allen,Hunter Henry,J.J. McCarthy
850,25,98.7,manaray31,CeeDee Lamb,Tyler Warren,Quentin Johnston,Justin Herbert,Isiah Pacheco,Kayshon Boutte
850,25,98.7,teebox,Jonathan Taylor,Ladd McConkey,Deebo Samuel,Justin Herbert,Keenan Allen,Michael Mayer
850,25,98.7,danjpreciado,Javonte Williams,Tyler Warren,Xavier Worthy,Justin Herbert,DeVonta Smith,TreVeyon Henderson
853,25,98.66,aaronjh22,Jonathan Taylor,D'Andre Swift,Jaylen Waddle,Jordan Love,DeVonta Smith,Michael Mayer
854,25,98.62,gpngc,Jonathan Taylor,Ladd McConkey,Courtland Sutton,Daniel Jones,Michael Pittman Jr.,Michael Mayer
855,25,98.58,kuruc711,Quinshon Judkins,Jordan Mason,Drake Maye,Kayshon Boutte,Keenan Allen,Michael Mayer
856,25,98.56,bustersboys,Quinshon Judkins,Ashton Jeanty,Courtland Sutton,Quentin Johnston,Bo Nix,Mason Taylor
856,25,98.56,dalemcnail,De'Von Achane,Jordan Mason,A.J. Brown,Romeo Doubs,Jordan Love,Oronde Gadsden
858,25,98.54,lenkeith,Rico Dowdle,Cam Skattebo,A.J. Brown,Jalen Hurts,Zach Ertz,Romeo Doubs
858,25,98.54,dreamingofsundays,Josh Jacobs,Jordan Mason,Jalen Hurts,Stefon Diggs,DeVonta Smith,Hunter Henry
860,25,98.52,bustersboys,Josh Jacobs,Tyler Warren,Jordan Mason,DeVonta Smith,Daniel Jones,Luther Burden
860,25,98.52,housealwayswins,Josh Jacobs,Trey McBride,Courtland Sutton,Michael Pittman Jr.,Daniel Jones,Luther Burden
862,25,98.46,benrothlesberger,CeeDee Lamb,Cam Skattebo,A.J. Brown,Jordan Addison,Hunter Henry,Jordan Love
863,25,98.38,brian,Quinshon Judkins,Trey McBride,Xavier Worthy,Drake Maye,Matthew Golden,Kayshon Boutte
864,25,98.36,kcpolack,Quinshon Judkins,Deebo Samuel,Courtland Sutton,Marvin Harrison,Bo Nix,Brock Bowers
864,25,98.36,bugstud,Quinshon Judkins,Courtland Sutton,A.J. Brown,Harold Fannin,Marvin Harrison,Jacoby Brissett
864,25,98.36,playerq,Jonathan Taylor,Deebo Samuel,Trey McBride,Jordan Love,Romeo Doubs,Isiah Pacheco
867,25,98.32,iceyffb,De'Von Achane,Trey McBride,A.J. Brown,Alvin Kamara,Jerry Jeudy,Jaxson Dart
867,25,98.32,sealab1961,Rashee Rice,Chris Olave,Keenan Allen,Kareem Hunt,Travis Kelce,Daniel Jones
867,25,98.32,brorannosaurusflex,CeeDee Lamb,Jordan Mason,Xavier Worthy,Michael Pittman Jr.,Jaxson Dart,Theo Johnson
867,25,98.32,berettajames,Josh Jacobs,Tyler Warren,Courtland Sutton,Keenan Allen,Daniel Jones,Tre Tucker
867,25,98.32,kingcos88,Josh Jacobs,Tyler Warren,A.J. Brown,Daniel Jones,Quentin Johnston,Marvin Harrison
872,25,98.3,gpngc,Josh Jacobs,Ladd McConkey,Tyler Warren,Michael Pittman Jr.,Justin Herbert,D.J. Moore
873,25,98.26,picklerampage,Saquon Barkley,Deebo Samuel,Cam Skattebo,Jordan Addison,Travis Kelce,Bo Nix
873,25,98.26,whitesnoize,Cam Skattebo,Courtland Sutton,J.K. Dobbins,Travis Kelce,Bo Nix,Alec Pierce
875,25,98.22,tmoneyttime1,Quinshon Judkins,Jaylen Waddle,Jake Ferguson,Daniel Jones,Michael Pittman Jr.,Isiah Pacheco
876,25,98.16,patrickbarnesyoutube,Josh Jacobs,Jordan Mason,A.J. Brown,Keenan Allen,Jordan Love,Hunter Henry
876,25,98.16,bushmaster3000,Cam Skattebo,Jordan Mason,Dak Prescott,DeVonta Smith,T.J. Hockenson,Romeo Doubs
876,25,98.16,cgeeeeee,CeeDee Lamb,Trey McBride,D'Andre Swift,Stefon Diggs,Romeo Doubs,Jordan Love
876,25,98.16,danjpreciado,Saquon Barkley,Kimani Vidal,Chris Olave,Zach Ertz,Bo Nix,Wan'Dale Robinson
876,25,98.16,chadcandles,Josh Jacobs,Cam Skattebo,Courtland Sutton,Dallas Goedert,Bo Nix,Rashid Shaheed
881,25,98.12,playerq,CeeDee Lamb,J.K. Dobbins,A.J. Brown,Quentin Johnston,Mason Taylor,Jaxson Dart
881,25,98.12,gunneross,Javonte Williams,Jordan Mason,Chris Olave,Keenan Allen,Travis Kelce,Spencer Rattler
881,25,98.12,aaronjh22,Saquon Barkley,Ladd McConkey,Chris Olave,Michael Pittman Jr.,Zach Ertz,Jaxson Dart
884,25,98.1,goathopgrower,Quinshon Judkins,Ladd McConkey,D'Andre Swift,Justin Herbert,Matthew Golden,Mason Taylor
884,25,98.1,awe419,Quinshon Judkins,Trey McBride,Ladd McConkey,Justin Herbert,Matthew Golden,TreVeyon Henderson
884,25,98.1,gpngc,De'Von Achane,Tyler Warren,Courtland Sutton,Justin Herbert,Rhamondre Stevenson,Wan'Dale Robinson
887,25,98.06,danjpreciado,CeeDee Lamb,Jordan Mason,Kimani Vidal,Zach Ertz,Romeo Doubs,Bo Nix
888,25,98.04,manaray31,Quinshon Judkins,Cam Skattebo,Jaylen Waddle,Jalen Hurts,Keenan Allen,Hunter Henry
888,25,98.04,shagnastyball17,Rashee Rice,Rico Dowdle,A.J. Brown,Jalen Hurts,Harold Fannin,Wan'Dale Robinson
890,25,98.02,tubz21,Javonte Williams,Courtland Sutton,Xavier Worthy,Keenan Allen,Daniel Jones,Theo Johnson
