place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
3166,0,71.62,razor33,Amon-Ra St. Brown,Kyren Williams,Quentin Johnston,D.J. Moore,Jared Goff,Chig Okonkwo
3170,0,71.6,dylancash22,Davante Adams,Ladd McConkey,Tetairoa McMillan,TreVeyon Henderson,Dalton Kincaid,Patrick Mahomes
3170,0,71.6,artilleryfrost,Jahmyr Gibbs,Jalen Hurts,Alvin Kamara,DeVonta Smith,Jameson Williams,Dallas Goedert
3172,0,71.58,sickodank,Omarion Hampton,Brock Bowers,Jakobi Meyers,Tony Pollard,Michael Pittman Jr.,Geno Smith
3172,0,71.58,gabrainos,Saquon Barkley,Rome Odunze,Jakobi Meyers,Caleb Williams,Hunter Henry,Michael Pittman Jr.
3172,0,71.58,noahwhit47,Lamar Jackson,Bucky Irving,Brian Thomas,Quinshon Judkins,David Njoku,Rashid Shaheed
3172,0,71.58,ad5,Saquon Barkley,Rome Odunze,Jakobi Meyers,Michael Pittman Jr.,Hunter Henry,Geno Smith
3172,0,71.58,bigg199578,Jahmyr Gibbs,Amon-Ra St. Brown,Chuba Hubbard,Caleb Williams,Jameson Williams,Mark Andrews
3172,0,71.58,steady314,Omarion Hampton,Rome Odunze,Caleb Williams,Alvin Kamara,Mark Andrews,Tre Tucker
3172,0,71.58,kuruc711,Bucky Irving,Kyren Williams,Tetairoa McMillan,Michael Pittman Jr.,Mark Andrews,Daniel Jones
3179,0,71.56,kpark829,Jonathan Taylor,Quinshon Judkins,Brian Thomas,Jameson Williams,Trevor Lawrence,Kyle Pitts
3179,0,71.56,lee121503,Malik Nabers,Josh Allen,Alvin Kamara,TreVeyon Henderson,Mark Andrews,Khalil Shakir
3181,0,71.54,jeffern8,Puka Nacua,Brock Bowers,A.J. Brown,Jayden Daniels,D'Andre Swift,Darnell Mooney
3182,0,71.52,dmlarson,Omarion Hampton,Amon-Ra St. Brown,A.J. Brown,Sam LaPorta,Jared Goff,Tre Tucker
3183,0,71.5,noahpetro23,Derrick Henry,Brock Bowers,Drake London,Patrick Mahomes,Travis Kelce,Darnell Mooney
3184,0,71.48,kuruc711,Lamar Jackson,Brock Bowers,Ricky Pearsall,Quinshon Judkins,D'Andre Swift,Michael Pittman Jr.
3184,0,71.48,awe419,Lamar Jackson,Bucky Irving,Brian Thomas,Tetairoa McMillan,D'Andre Swift,Mark Andrews
3186,0,71.46,abcd4761,Josh Allen,Nico Collins,Tony Pollard,Brian Thomas,Tyquan Thornton,Hunter Henry
3186,0,71.46,thewood1105,Bucky Irving,Kyren Williams,Ricky Pearsall,Tetairoa McMillan,Brock Purdy,Zach Ertz
3188,0,71.42,bestballviper,Christian McCaffrey,Ladd McConkey,Ricky Pearsall,Drake Maye,Hunter Henry,Keon Coleman
3188,0,71.42,manaray31,Christian McCaffrey,Cam Skattebo,Ladd McConkey,Justin Herbert,Jameson Williams,Kyle Pitts
3188,0,71.42,topfantasyplays,Amon-Ra St. Brown,Kyren Williams,Quinshon Judkins,Jameson Williams,Jared Goff,David Njoku
3188,0,71.42,rydoc21,Jonathan Taylor,Rome Odunze,Alvin Kamara,Drake Maye,Hunter Henry,Cedric Tillman
3188,0,71.42,berettajames,Jahmyr Gibbs,Amon-Ra St. Brown,Alvin Kamara,D.J. Moore,Jared Goff,Harold Fannin
3193,0,71.4,jeffern8,Jonathan Taylor,Jalen Hurts,Davante Adams,DeVonta Smith,Jameson Williams,Dallas Goedert
3194,0,71.38,sonofkong,Nico Collins,Rome Odunze,Caleb Williams,TreVeyon Henderson,Jacory Croskey-Merritt,Kyle Pitts
3194,0,71.38,cgeeeeee,Christian McCaffrey,Zay Flowers,Kyren Williams,Daniel Jones,Michael Pittman Jr.,Harold Fannin
3194,0,71.38,jpcissel9,James Cook,Rome Odunze,Ladd McConkey,Jayden Daniels,Xavier Worthy,Mark Andrews
3194,0,71.38,cognition10,Saquon Barkley,Cam Skattebo,Tyler Warren,Daniel Jones,Michael Pittman Jr.,Tre Tucker
3194,0,71.38,xenq7,Amon-Ra St. Brown,Rome Odunze,Tony Pollard,Caleb Williams,Keon Coleman,Cole Kmet
3199,0,71.36,feilnarley,Saquon Barkley,Nico Collins,Brian Thomas,Travis Etienne Jr.,Travis Kelce,Trevor Lawrence
3199,0,71.36,piri24,Puka Nacua,Alvin Kamara,Brian Thomas,Jauan Jennings,Brenton Strange,Trevor Lawrence
3199,0,71.36,blitzology,Jonathan Taylor,Cam Skattebo,Deebo Samuel,Jayden Daniels,Zach Ertz,Jauan Jennings
3199,0,71.36,gpngc,Josh Allen,Nico Collins,Tony Pollard,D'Andre Swift,Dalton Kincaid,Tre Tucker
3199,0,71.36,botown,Malik Nabers,Josh Allen,Sam LaPorta,Tony Pollard,Michael Pittman Jr.,Khalil Shakir
3204,0,71.34,scrubbbyyy,Christian McCaffrey,Ladd McConkey,Deebo Samuel,Jayden Daniels,Zach Ertz,Rashid Shaheed
3205,0,71.32,awe419,Jahmyr Gibbs,Malik Nabers,Drake London,Justin Herbert,D'Andre Swift,David Njoku
3205,0,71.32,manaray31,Omarion Hampton,Malik Nabers,Ladd McConkey,Alvin Kamara,Dalton Kincaid,Drake Maye
3207,0,71.3,dalemcnail,Omarion Hampton,Kyren Williams,Tetairoa McMillan,Xavier Worthy,Juwan Johnson,Bryce Young
3207,0,71.3,jumpfree,James Cook,Jalen Hurts,A.J. Brown,Quinshon Judkins,Juwan Johnson,Jauan Jennings
3209,0,71.28,joekali,Omarion Hampton,Kyren Williams,Brian Thomas,Michael Pittman Jr.,Juwan Johnson,Daniel Jones
3209,0,71.28,bestballviper,Bucky Irving,Kyren Williams,Caleb Williams,Ricky Pearsall,Hunter Henry,Adonai Mitchell
3209,0,71.28,cutcutler,Lamar Jackson,Ashton Jeanty,Alvin Kamara,Juwan Johnson,Keon Coleman,Tyquan Thornton
3209,0,71.28,berettajames,Bucky Irving,Lamar Jackson,Ricky Pearsall,Brian Thomas,Michael Pittman Jr.,Dalton Kincaid
3209,0,71.28,bound33,Derrick Henry,Davante Adams,Tetairoa McMillan,Michael Pittman Jr.,Dallas Goedert,Daniel Jones
3214,0,71.26,tubinis2121,Jonathan Taylor,Rome Odunze,Emeka Egbuka,DeVonta Smith,Cade Otton,Baker Mayfield
3215,0,71.22,shaqfuu767,Bijan Robinson,Emeka Egbuka,Justin Herbert,Sam LaPorta,Zach Ertz,Darnell Mooney
3215,0,71.22,jessepatriss22,Jahmyr Gibbs,Kyren Williams,Drake London,Justin Herbert,Sam LaPorta,Jameson Williams
3215,0,71.22,wutangkillabees,Jahmyr Gibbs,Brock Bowers,Alvin Kamara,Jameson Williams,Quentin Johnston,Jared Goff
3215,0,71.22,noahwhit47,Omarion Hampton,Kyren Williams,Brian Thomas,Justin Herbert,Michael Pittman Jr.,David Njoku
3215,0,71.22,razor33,Nico Collins,Chuba Hubbard,Travis Etienne Jr.,Jameson Williams,Jared Goff,Kyle Pitts
3215,0,71.22,imagikarp,Bijan Robinson,Davante Adams,Chuba Hubbard,Justin Herbert,Zach Ertz,Christian Kirk
3215,0,71.22,patrickbarnesyoutube,Omarion Hampton,Nico Collins,Alvin Kamara,Sam LaPorta,Darnell Mooney,Michael Penix
3215,0,71.22,jettns,Jahmyr Gibbs,Nico Collins,Deebo Samuel,Chuba Hubbard,Sam LaPorta,Jared Goff
3223,0,71.2,sethgreene17,James Cook,Jalen Hurts,Deebo Samuel,DeVonta Smith,Jameson Williams,Zach Ertz
3224,0,71.16,leagueofitems,Josh Allen,Brock Bowers,Alvin Kamara,Travis Etienne Jr.,Keon Coleman,Calvin Ridley
3224,0,71.16,stephon828,Josh Allen,Nico Collins,TreVeyon Henderson,Chris Olave,Dalton Kincaid,Keon Coleman
3226,0,71.14,fflinx,Amon-Ra St. Brown,Kyren Williams,Tetairoa McMillan,Alvin Kamara,Zach Ertz,Marcus Mariota
3227,0,71.12,ddezern1,Saquon Barkley,Emeka Egbuka,Chuba Hubbard,Justin Herbert,Dalton Kincaid,Jauan Jennings
3228,0,71.1,twelvefluidounces,James Cook,Jalen Hurts,Quinshon Judkins,DeVonta Smith,Juwan Johnson,Sterling Shepard
3228,0,71.1,patrickbarnesyoutube,James Cook,Nico Collins,A.J. Brown,Tony Pollard,Patrick Mahomes,David Njoku
3228,0,71.1,jeffern8,Bijan Robinson,Jalen Hurts,Brian Thomas,DeVonta Smith,Chris Olave,Zach Ertz
3231,0,71.08,fatjaffe,Lamar Jackson,Amon-Ra St. Brown,Tetairoa McMillan,Travis Etienne Jr.,Mark Andrews,Tre Tucker
3231,0,71.08,hdjdhdjdjsk,Jahmyr Gibbs,Ashton Jeanty,Ladd McConkey,Caleb Williams,Juwan Johnson,Tre Tucker
3231,0,71.08,kuruc711,Omarion Hampton,Nico Collins,Jakobi Meyers,Tony Pollard,Dalton Kincaid,Geno Smith
3231,0,71.08,shagnastyball17,Bucky Irving,Brock Bowers,TreVeyon Henderson,Xavier Worthy,Darnell Mooney,Geno Smith
3231,0,71.08,toppirl,Omarion Hampton,Rome Odunze,Zay Flowers,Caleb Williams,Juwan Johnson,Tre Tucker
3236,0,71.06,cutcutler,Brock Bowers,Emeka Egbuka,Brian Thomas,DeVonta Smith,Baker Mayfield,D'Andre Swift
3236,0,71.06,carpark03,Josh Allen,Malik Nabers,Quinshon Judkins,Jameson Williams,Khalil Shakir,Oronde Gadsden
3236,0,71.06,krutches93,Derrick Henry,Brock Bowers,Quinshon Judkins,Michael Pittman Jr.,Jauan Jennings,Brock Purdy
3239,0,71.02,kuruc711,Jahmyr Gibbs,Brock Bowers,Ladd McConkey,Justin Herbert,Quentin Johnston,Hollywood Brown
3239,0,71.02,npamlanye,Derrick Henry,Kyren Williams,Deebo Samuel,Chris Olave,Drake Maye,Mark Andrews
3239,0,71.02,cowboys282,James Cook,Brock Bowers,Zay Flowers,Drake Maye,Tetairoa McMillan,Luther Burden
3239,0,71.02,drapp,Malik Nabers,Nico Collins,Chuba Hubbard,Travis Etienne Jr.,Drake Maye,Brenton Strange
3239,0,71.02,mtmrevolt,Nico Collins,A.J. Brown,Deebo Samuel,TreVeyon Henderson,Drake Maye,Brenton Strange
3244,0,71,daddy34,Malik Nabers,Jalen Hurts,Tony Pollard,Quentin Johnston,Dallas Goedert,Darnell Mooney
3244,0,71,chessliam,Puka Nacua,Jalen Hurts,A.J. Brown,DeVonta Smith,Dalton Kincaid,Nick Chubb
3246,0,70.98,cgeeeeee,Bucky Irving,Lamar Jackson,Zay Flowers,Sam LaPorta,Xavier Worthy,Jauan Jennings
3246,0,70.98,krutches93,Omarion Hampton,Brock Bowers,A.J. Brown,Travis Etienne Jr.,Jauan Jennings,Geno Smith
3246,0,70.98,tubinis2121,Lamar Jackson,Amon-Ra St. Brown,Chris Olave,Xavier Worthy,Nick Chubb,Mark Andrews
3246,0,70.98,berettajames,James Cook,Rome Odunze,Zay Flowers,Caleb Williams,Sam LaPorta,Keon Coleman
3250,0,70.96,tommy2312,Josh Allen,Rome Odunze,Tetairoa McMillan,DeVonta Smith,Hunter Henry,Nick Chubb
3250,0,70.96,berettajames,Jonathan Taylor,Nico Collins,Emeka Egbuka,Tony Pollard,Jayden Daniels,David Njoku
3250,0,70.96,berettajames,Jonathan Taylor,Emeka Egbuka,Tyler Warren,DeVonta Smith,David Montgomery,Baker Mayfield
3250,0,70.96,shagnastyball17,Jahmyr Gibbs,Cam Skattebo,Ricky Pearsall,Chris Olave,Brock Purdy,Brenton Strange
3254,0,70.92,jeffern8,Bijan Robinson,Davante Adams,Chuba Hubbard,Justin Herbert,Juwan Johnson,Calvin Ridley
3254,0,70.92,cgeeeeee,Omarion Hampton,Malik Nabers,Alvin Kamara,Xavier Worthy,Sam LaPorta,Jared Goff
3254,0,70.92,jtmckenzi,Christian McCaffrey,Ladd McConkey,Zay Flowers,Drake Maye,Hunter Henry,David Montgomery
3254,0,70.92,imagikarp,Jahmyr Gibbs,Kyren Williams,Jakobi Meyers,Keenan Allen,Hunter Henry,Drake Maye
3254,0,70.92,chocotaco,Jonathan Taylor,Brock Bowers,Cam Skattebo,Justin Herbert,Quentin Johnston,Jauan Jennings
3254,0,70.92,barsy,Jahmyr Gibbs,Kyren Williams,Zay Flowers,DeVonta Smith,Travis Kelce,Drake Maye
3260,0,70.9,hdjdhdjdjsk,Christian McCaffrey,Jalen Hurts,A.J. Brown,Michael Pittman Jr.,Hunter Henry,Tre Tucker
3260,0,70.9,tmlongacre,Omarion Hampton,Jalen Hurts,Ricky Pearsall,DeVonta Smith,Jacory Croskey-Merritt,Dalton Kincaid
3260,0,70.9,kuruc711,Omarion Hampton,Nico Collins,Jalen Hurts,Tetairoa McMillan,Travis Kelce,Cedric Tillman
3263,0,70.88,krutches93,Derrick Henry,Brock Bowers,Travis Etienne Jr.,Jauan Jennings,Quentin Johnston,Geno Smith
3263,0,70.88,mathology,Bijan Robinson,Tyler Warren,A.J. Brown,TreVeyon Henderson,Caleb Williams,Rashod Bateman
3263,0,70.88,dreamingofsundays,James Cook,Brock Bowers,Quinshon Judkins,Jameson Williams,D.J. Moore,Geno Smith
3263,0,70.88,tonysprocket,James Cook,Rome Odunze,Jakobi Meyers,Xavier Worthy,Caleb Williams,Oronde Gadsden
3267,0,70.82,hotsizauce,Jonathan Taylor,Davante Adams,Chuba Hubbard,Keenan Allen,Drake Maye,Travis Kelce
3267,0,70.82,ad5,Amon-Ra St. Brown,Nico Collins,Alvin Kamara,Travis Kelce,C.J. Stroud,Christian Kirk
3267,0,70.82,eggwhite,Derrick Henry,Amon-Ra St. Brown,Keenan Allen,Quinshon Judkins,Jared Goff,David Njoku
3270,0,70.8,goforbrok3,Christian McCaffrey,Zay Flowers,Keenan Allen,Patrick Mahomes,David Montgomery,David Njoku
3270,0,70.8,lee121503,Puka Nacua,Jalen Hurts,A.J. Brown,Chris Olave,Mark Andrews,Kareem Hunt
3270,0,70.8,thewood1105,Derrick Henry,Kyren Williams,Brian Thomas,Patrick Mahomes,Xavier Worthy,Zach Ertz
3273,0,70.78,craigg503,Puka Nacua,Cam Skattebo,Tetairoa McMillan,Juwan Johnson,Daniel Jones,Josh Downs
3273,0,70.78,krutches93,Saquon Barkley,Brock Bowers,Drake London,Tony Pollard,Geno Smith,Jauan Jennings
3273,0,70.78,pmammino18,Jahmyr Gibbs,Brock Bowers,Caleb Williams,D'Andre Swift,Michael Pittman Jr.,Tyquan Thornton
3273,0,70.78,awe419,Puka Nacua,Cam Skattebo,Jakobi Meyers,Caleb Williams,Juwan Johnson,Nick Chubb
3273,0,70.78,cavaleman,James Cook,Rome Odunze,Zay Flowers,Caleb Williams,Sam LaPorta,D.J. Moore
3278,0,70.76,bestballviper,Jahmyr Gibbs,Quinshon Judkins,Ricky Pearsall,Keenan Allen,Brock Purdy,David Njoku
3278,0,70.76,d4ve,Derrick Henry,Josh Allen,Alvin Kamara,Jakobi Meyers,Xavier Worthy,Dalton Kincaid
3278,0,70.76,daviddu316,Saquon Barkley,Brock Bowers,Emeka Egbuka,Keenan Allen,Baker Mayfield,Chris Godwin
3278,0,70.76,gbarny,Josh Allen,Nico Collins,Brian Thomas,TreVeyon Henderson,Dalton Kincaid,Keon Coleman
3282,0,70.74,drapp,Derrick Henry,Bucky Irving,Ladd McConkey,Ricky Pearsall,Kyle Pitts,Marcus Mariota
3283,0,70.72,birdjame13,Saquon Barkley,Emeka Egbuka,Jayden Daniels,D.J. Moore,Michael Pittman Jr.,Zach Ertz
3284,0,70.7,ecoxer10,Bijan Robinson,Jalen Hurts,Chuba Hubbard,DeVonta Smith,Jauan Jennings,Brenton Strange
3285,0,70.68,topstatnft,Omarion Hampton,Brock Bowers,Tetairoa McMillan,Tony Pollard,Geno Smith,Chris Olave
3285,0,70.68,awe419,Lamar Jackson,Amon-Ra St. Brown,Tetairoa McMillan,Alvin Kamara,Zach Ertz,D'Andre Swift
3287,0,70.66,jorland50,Josh Allen,Kyren Williams,Travis Etienne Jr.,Ricky Pearsall,Juwan Johnson,Keon Coleman
3287,0,70.66,jtmckenzi,Bucky Irving,Josh Allen,Brian Thomas,Tetairoa McMillan,David Montgomery,Juwan Johnson
3287,0,70.66,daddy34,Josh Allen,Bucky Irving,Brian Thomas,Tetairoa McMillan,Juwan Johnson,David Montgomery
3287,0,70.66,d4ve,Saquon Barkley,Kyren Williams,Ricky Pearsall,Michael Pittman Jr.,Brock Purdy,Brenton Strange
3291,0,70.62,acegm34,James Cook,Rome Odunze,Zay Flowers,Sam LaPorta,Jameson Williams,Jared Goff
3291,0,70.62,berettajames,Derrick Henry,Rome Odunze,Drake London,Tony Pollard,Jayden Daniels,Zach Ertz
3293,0,70.6,vindep,Jahmyr Gibbs,Kyren Williams,Jakobi Meyers,Patrick Mahomes,Travis Kelce,Jauan Jennings
3293,0,70.6,awe419,Christian McCaffrey,Jakobi Meyers,Jalen Hurts,Chuba Hubbard,Michael Pittman Jr.,David Njoku
3293,0,70.6,crblake2,Christian McCaffrey,Tyler Warren,Jalen Hurts,DeVonta Smith,David Montgomery,Rashid Shaheed
3296,0,70.58,copperprices,Bucky Irving,Rome Odunze,Caleb Williams,Keenan Allen,Nick Chubb,Mark Andrews
3296,0,70.58,crblake2,Amon-Ra St. Brown,Lamar Jackson,Jakobi Meyers,Quinshon Judkins,Juwan Johnson,Tyquan Thornton
3296,0,70.58,awe419,Lamar Jackson,Amon-Ra St. Brown,Tetairoa McMillan,Tony Pollard,D'Andre Swift,Zach Ertz
3296,0,70.58,dcsteezy,James Cook,Caleb Williams,Tyler Warren,Mark Andrews,Hollywood Brown,Tre Tucker
3300,0,70.56,fatjaffe,Josh Allen,Nico Collins,Brian Thomas,Travis Etienne Jr.,David Montgomery,Mark Andrews
3301,0,70.52,ecoxer10,Malik Nabers,Omarion Hampton,Sam LaPorta,TreVeyon Henderson,Drake Maye,Kayshon Boutte
3301,0,70.52,lopey,Amon-Ra St. Brown,Cam Skattebo,Justin Herbert,Keenan Allen,Hunter Henry,Josh Downs
3301,0,70.52,krutches93,Jonathan Taylor,Cam Skattebo,Ladd McConkey,Justin Herbert,Michael Pittman Jr.,Dallas Goedert
3301,0,70.52,straws,Jahmyr Gibbs,Zay Flowers,Ladd McConkey,Hunter Henry,Drake Maye,Nick Chubb
3301,0,70.52,sass0,Jahmyr Gibbs,Ricky Pearsall,Quinshon Judkins,Jameson Williams,Jared Goff,Dalton Kincaid
3301,0,70.52,jeffern8,Christian McCaffrey,Kyren Williams,Ricky Pearsall,Drake Maye,Juwan Johnson,Josh Downs
3301,0,70.52,gsd4,Jonathan Taylor,Davante Adams,Ladd McConkey,Tony Pollard,Hunter Henry,Drake Maye
3308,0,70.48,gsd4,Lamar Jackson,Amon-Ra St. Brown,Jakobi Meyers,Travis Etienne Jr.,D.J. Moore,Mark Andrews
3308,0,70.48,krutches93,Christian McCaffrey,Tyler Warren,Jakobi Meyers,Chuba Hubbard,Jauan Jennings,Geno Smith
3308,0,70.48,nosoupforyou,Lamar Jackson,Quinshon Judkins,Travis Etienne Jr.,Keenan Allen,Hunter Henry,Tre Tucker
3308,0,70.48,tubinis2121,Puka Nacua,Zay Flowers,Jakobi Meyers,Daniel Jones,Alvin Kamara,Harold Fannin
3312,0,70.46,steady314,Derrick Henry,Nico Collins,Keenan Allen,Xavier Worthy,Brock Purdy,Jake Tonges
3312,0,70.46,dmanwon,Josh Allen,Brock Bowers,Quinshon Judkins,Alvin Kamara,Wan'Dale Robinson,Parker Washington
3312,0,70.46,blitzology,Josh Allen,Nico Collins,Deebo Samuel,Keon Coleman,Alvin Kamara,Cade Otton
3315,0,70.44,crblake2,Puka Nacua,Cam Skattebo,Ladd McConkey,Jameson Williams,Sam LaPorta,Marcus Mariota
3315,0,70.44,benrothlesberger,Jahmyr Gibbs,Malik Nabers,Deebo Samuel,Tony Pollard,Jayden Daniels,Travis Kelce
3317,0,70.42,buffbillsballs22,Jahmyr Gibbs,Nico Collins,Quinshon Judkins,Justin Herbert,Jameson Williams,Zach Ertz
3317,0,70.42,crblake2,Jonathan Taylor,Davante Adams,Zay Flowers,Chris Olave,Drake Maye,David Njoku
3317,0,70.42,hotsizauce,Jonathan Taylor,Zay Flowers,A.J. Brown,TreVeyon Henderson,Drake Maye,Hunter Henry
3320,0,70.4,kcpolack,Jahmyr Gibbs,Jalen Hurts,Tyler Warren,DeVonta Smith,Michael Pittman Jr.,Darnell Mooney
3321,0,70.38,benrothlesberger,James Cook,Rome Odunze,Tyler Warren,Caleb Williams,Jameson Williams,David Montgomery
3321,0,70.38,gpngc,Lamar Jackson,Bucky Irving,Tetairoa McMillan,Travis Etienne Jr.,Mark Andrews,Darnell Mooney
3321,0,70.38,whodeysss,Jonathan Taylor,Emeka Egbuka,Chuba Hubbard,DeVonta Smith,Daniel Jones,Kyle Pitts
3321,0,70.38,npamlanye,Saquon Barkley,Kyren Williams,Drake London,Caleb Williams,D.J. Moore,Mark Andrews
3321,0,70.38,chadcandles,Derrick Henry,Ashton Jeanty,Jakobi Meyers,D.J. Moore,Geno Smith,Brenton Strange
3321,0,70.38,hotsizauce,Derrick Henry,Amon-Ra St. Brown,Jakobi Meyers,Travis Etienne Jr.,Juwan Johnson,Geno Smith
3321,0,70.38,spike9771,Saquon Barkley,Rome Odunze,Travis Etienne Jr.,Caleb Williams,Zach Ertz,Tre Tucker
3321,0,70.38,dalemcnail,Jahmyr Gibbs,Brock Bowers,Quinshon Judkins,Chris Olave,D.J. Moore,Geno Smith
3329,0,70.36,chadcandles,Saquon Barkley,Emeka Egbuka,Chuba Hubbard,Baker Mayfield,Keenan Allen,Cade Otton
3329,0,70.36,chris,Josh Allen,Derrick Henry,Ricky Pearsall,Alvin Kamara,Dalton Kincaid,Michael Pittman Jr.
3331,0,70.34,dreamingofsundays,Saquon Barkley,Kyren Williams,Deebo Samuel,Tetairoa McMillan,Harold Fannin,Marcus Mariota
3332,0,70.32,rkfd9383,Derrick Henry,Bucky Irving,Ladd McConkey,Tetairoa McMillan,Drake Maye,Brenton Strange
3333,0,70.3,jdubs1035,James Cook,Cam Skattebo,A.J. Brown,Keenan Allen,Patrick Mahomes,David Njoku
3333,0,70.3,wutangkillabees,James Cook,Jalen Hurts,Tyler Warren,DeVonta Smith,Rashid Shaheed,Sterling Shepard
3333,0,70.3,bestballviper,Puka Nacua,Jalen Hurts,Cam Skattebo,Juwan Johnson,DeVonta Smith,David Montgomery
3333,0,70.3,joekali,Derrick Henry,Nico Collins,Jakobi Meyers,Patrick Mahomes,Travis Kelce,D'Andre Swift
3337,0,70.28,thegrownsimba,Derrick Henry,Lamar Jackson,Emeka Egbuka,Xavier Worthy,D'Andre Swift,Zach Ertz
3337,0,70.28,berettajames,Jonathan Taylor,Rome Odunze,Cam Skattebo,Xavier Worthy,Juwan Johnson,Daniel Jones
3337,0,70.28,adaip06,Bucky Irving,Rome Odunze,Jakobi Meyers,Caleb Williams,Chris Olave,Cole Kmet
3337,0,70.28,ty2323,Bijan Robinson,Tyler Warren,Jakobi Meyers,Jameson Williams,Daniel Jones,Jerry Jeudy
3337,0,70.28,hockeyhooligan,James Cook,Rome Odunze,Ricky Pearsall,Caleb Williams,Hunter Henry,Chris Godwin
3337,0,70.28,carpark03,Lamar Jackson,Brock Bowers,Travis Etienne Jr.,Xavier Worthy,DeVonta Smith,D'Andre Swift
3337,0,70.28,ecoxer10,Puka Nacua,Kyren Williams,Ricky Pearsall,Jakobi Meyers,Geno Smith,Brenton Strange
3337,0,70.28,berettajames,Bucky Irving,Lamar Jackson,Brian Thomas,Tetairoa McMillan,Chuba Hubbard,Hunter Henry
3345,0,70.24,lee121503,Jahmyr Gibbs,Malik Nabers,Ricky Pearsall,Quentin Johnston,Juwan Johnson,Jaxson Dart
3346,0,70.22,jeffern8,Puka Nacua,A.J. Brown,Chuba Hubbard,Sam LaPorta,Drake Maye,Darnell Mooney
3346,0,70.22,futurestate,Bijan Robinson,Cam Skattebo,Ladd McConkey,Justin Herbert,Chris Olave,Brenton Strange
3348,0,70.2,tricky8181,Bijan Robinson,Jalen Hurts,A.J. Brown,Xavier Worthy,Sam LaPorta,Sterling Shepard
3349,0,70.16,gabrainos,James Cook,Davante Adams,A.J. Brown,TreVeyon Henderson,Baker Mayfield,Cade Otton
3350,0,70.14,hawkberg,Omarion Hampton,Malik Nabers,Tetairoa McMillan,TreVeyon Henderson,Zach Ertz,Marcus Mariota
3351,0,70.12,th3what,Derrick Henry,Kyren Williams,Justin Herbert,Quentin Johnston,Michael Pittman Jr.,Brenton Strange
3352,0,70.1,creuter22,Jonathan Taylor,Jalen Hurts,Cam Skattebo,Jameson Williams,Quentin Johnston,David Njoku
3352,0,70.1,copperprices,Jahmyr Gibbs,Jalen Hurts,Zay Flowers,Keenan Allen,Dalton Kincaid,Tyquan Thornton
3354,0,70.08,jonboybeats,Lamar Jackson,Bucky Irving,Tetairoa McMillan,Xavier Worthy,Michael Pittman Jr.,Isaiah Likely
3354,0,70.08,d4ve,Bijan Robinson,Lamar Jackson,Tyler Warren,Tony Pollard,Jauan Jennings,Darnell Mooney
3354,0,70.08,krutches93,Saquon Barkley,Chuba Hubbard,Drake London,Jakobi Meyers,Geno Smith,Brenton Strange
3354,0,70.08,thunderroad,Derrick Henry,Davante Adams,Alvin Kamara,Michael Pittman Jr.,Daniel Jones,Kyle Pitts
3354,0,70.08,lknight1,James Cook,Emeka Egbuka,Jakobi Meyers,Caleb Williams,Jacory Croskey-Merritt,Mark Andrews
3359,0,70.06,hihi2,Josh Allen,Nico Collins,David Montgomery,Chuba Hubbard,Dalton Kincaid,Khalil Shakir
3359,0,70.06,bustersboys,Saquon Barkley,Davante Adams,Brian Thomas,D'Andre Swift,Travis Kelce,Trevor Lawrence
3361,0,70.04,chadg20,Derrick Henry,Rome Odunze,Quinshon Judkins,DeVonta Smith,Zach Ertz,Jaxson Dart
3362,0,70.02,carpark03,Brock Bowers,Malik Nabers,Justin Herbert,Quentin Johnston,D'Andre Swift,TreVeyon Henderson
3362,0,70.02,whodeysss,Nico Collins,Malik Nabers,D'Andre Swift,Alvin Kamara,Kyle Pitts,C.J. Stroud
3362,0,70.02,sickodank,Jahmyr Gibbs,Deebo Samuel,A.J. Brown,Sam LaPorta,Jared Goff,Khalil Shakir
3365,0,69.98,nez,Puka Nacua,Chuba Hubbard,Caleb Williams,D.J. Moore,Keenan Allen,Travis Kelce
3365,0,69.98,splaskon,Lamar Jackson,Bucky Irving,Quinshon Judkins,DeVonta Smith,Mark Andrews,Jauan Jennings
3365,0,69.98,nez,Puka Nacua,Rome Odunze,A.J. Brown,Tony Pollard,Daniel Jones,Cade Otton
3365,0,69.98,bunoit,Puka Nacua,Cam Skattebo,Ladd McConkey,Jayden Daniels,Hunter Henry,Tre Tucker
3365,0,69.98,jessepatriss22,Jonathan Taylor,Rome Odunze,Zay Flowers,Chuba Hubbard,Hunter Henry,Geno Smith
3370,0,69.96,danjpreciado,Josh Allen,Brock Bowers,Tony Pollard,D'Andre Swift,Chris Olave,Jauan Jennings
3370,0,69.96,rydoc21,Saquon Barkley,Emeka Egbuka,Chuba Hubbard,D.J. Moore,Baker Mayfield,Cade Otton
3372,0,69.92,daddy34,Saquon Barkley,Brock Bowers,Tyler Warren,Jameson Williams,Chris Olave,C.J. Stroud
3372,0,69.92,whodeysss,Nico Collins,Amon-Ra St. Brown,Alvin Kamara,Brian Thomas,Mark Andrews,Jared Goff
3372,0,69.92,patrickbarnesyoutube,Malik Nabers,Nico Collins,Tony Pollard,D'Andre Swift,C.J. Stroud,Kyle Pitts
3375,0,69.9,jtmckenzi,Christian McCaffrey,Jalen Hurts,A.J. Brown,Sam LaPorta,D'Andre Swift,Jerry Jeudy
