place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
3096,0,69.34,lenkeith,Jonathan Taylor,Stefon Diggs,Drake Maye,Calvin Ridley,David Njoku,Tre Tucker
3096,0,69.34,aquaturf,Dak Prescott,Ja'Marr Chase,Kenneth Walker III,Darren Waller,Cooper Kupp,Travis Hunter
3096,0,69.34,kpark829,Christian McCaffrey,Stefon Diggs,Drake Maye,Darren Waller,Hunter Henry,Rashid Shaheed
3101,0,69.32,masonstaff05,Jaxon Smith-Njigba,Jaylen Waddle,Kenneth Walker III,Quentin Johnston,David Njoku,Sam Darnold
3102,0,69.3,brorannosaurusflex,De'Von Achane,Stefon Diggs,Tucker Kraft,Keenan Allen,Sam Darnold,Tory Horton
3102,0,69.3,d4rksh33p,Quinshon Judkins,Ja'Marr Chase,DK Metcalf,Michael Pittman Jr.,Aaron Rodgers,Brock Bowers
3102,0,69.3,razor33,Jaxon Smith-Njigba,Travis Etienne Jr.,Quentin Johnston,Brock Bowers,Sam Darnold,Tony Pollard
3102,0,69.3,thegale,Javonte Williams,Rico Dowdle,Marvin Harrison,Michael Pittman Jr.,David Njoku,Kyler Murray
3106,0,69.26,lenkeith,Jaxon Smith-Njigba,Ja'Marr Chase,Jaylen Warren,Quentin Johnston,Hunter Henry,Geno Smith
3106,0,69.26,gforgumby,Javonte Williams,Quentin Johnston,Rachaad White,Chris Godwin,Brock Purdy,George Kittle
3106,0,69.26,rotosurgeon,Kyren Williams,Tetairoa McMillan,Kenneth Walker III,Jakobi Meyers,Cade Otton,Bryce Young
3109,0,69.24,carpark03,Emeka Egbuka,Rachaad White,Jaylen Warren,Baker Mayfield,Kendrick Bourne,Taysom Hill
3110,0,69.22,lenkeith,Kyren Williams,Jaylen Waddle,Michael Carter,Keenan Allen,AJ Barner,Sam Darnold
3111,0,69.18,aaronjh22,Ashton Jeanty,Rachaad White,Tucker Kraft,Chris Olave,Calvin Ridley,Spencer Rattler
3111,0,69.18,sluggman,Kyren Williams,Tyler Warren,Marvin Harrison,Daniel Jones,Tony Pollard,Rashid Shaheed
3111,0,69.18,grelly,De'Von Achane,Stefon Diggs,Tucker Kraft,Chase Brown,Travis Hunter,Kyler Murray
3111,0,69.18,goldleader2t,Puka Nacua,Derrick Henry,Trey McBride,Romeo Doubs,CeeDee Lamb,Lamar Jackson
3111,0,69.18,samolson31,Jonathan Taylor,Travis Etienne Jr.,Tucker Kraft,Chris Olave,Rashid Shaheed,Spencer Rattler
3116,0,69.16,boomerwins,Rachaad White,Tucker Kraft,Jordan Love,Romeo Doubs,Matthew Golden,Sterling Shepard
3116,0,69.16,peteroverzet,Jaxon Smith-Njigba,Kenneth Walker III,Jake Ferguson,Jaylen Warren,Bryce Young,Jauan Jennings
3116,0,69.16,izikxo,Jonathan Taylor,Jaylen Waddle,Dak Prescott,Rhamondre Stevenson,Jakobi Meyers,Mark Andrews
3116,0,69.16,thegrownsimba,Rico Dowdle,Jake Ferguson,Justin Herbert,Keenan Allen,Rhamondre Stevenson,Jauan Jennings
3116,0,69.16,daveclum,Ashton Jeanty,Tetairoa McMillan,Darren Waller,Michael Carter,Bryce Young,Xavier Legette
3116,0,69.16,spartan,Kyren Williams,Rachaad White,Zay Flowers,Justin Herbert,Darren Waller,Rashid Shaheed
3122,0,69.14,gunneross,Emeka Egbuka,George Pickens,Dak Prescott,Rhamondre Stevenson,Tony Pollard,AJ Barner
3122,0,69.14,bava1055,Ja'Marr Chase,Tyler Warren,Baker Mayfield,Rhamondre Stevenson,Tez Johnson,Rashod Bateman
3122,0,69.14,gunneross,Kyren Williams,Quinshon Judkins,Dak Prescott,DK Metcalf,Brock Bowers,Ricky Pearsall
3122,0,69.14,kuruc711,Ashton Jeanty,Tetairoa McMillan,Michael Carter,Chris Olave,Matthew Stafford,Cade Otton
3122,0,69.14,barko15,Kyren Williams,Ja'Marr Chase,Kenneth Walker III,Quentin Johnston,Harold Fannin,Dillon Gabriel
3122,0,69.14,rundmp,Jaxon Smith-Njigba,Tetairoa McMillan,Kenneth Walker III,David Njoku,Matthew Stafford,Tee Higgins
3128,0,69.1,mosioatunya,Javonte Williams,George Pickens,Michael Carter,Marvin Harrison,David Njoku,Sam Darnold
3128,0,69.1,nez,Ashton Jeanty,Trey McBride,Jaylen Warren,Marvin Harrison,Sam Darnold,Rashid Shaheed
3130,0,69.08,rotorun,Christian McCaffrey,Kenneth Walker III,DK Metcalf,Mac Jones,Jake Tonges,Rashid Shaheed
3130,0,69.08,kobegoat2424,Christian McCaffrey,Jake Ferguson,Quentin Johnston,Daniel Jones,Jakobi Meyers,Rashid Shaheed
3132,0,69.06,smotelson,Rico Dowdle,Quinshon Judkins,Marvin Harrison,Jordan Love,Rashid Shaheed,AJ Barner
3132,0,69.06,tmoneyttime1,Javonte Williams,Tetairoa McMillan,Tucker Kraft,Jakobi Meyers,Bryce Young,Jalen Coker
3132,0,69.06,cavaleman,De'Von Achane,Davante Adams,Tucker Kraft,Jordan Love,Tony Pollard,Jauan Jennings
3135,0,69.04,danjpreciado,Javonte Williams,Tetairoa McMillan,Drake Maye,Jaylen Warren,Hunter Henry,Chris Godwin
3135,0,69.04,mtdeep,George Pickens,Emeka Egbuka,Dak Prescott,Hunter Henry,CeeDee Lamb,Zach Charbonnet
3135,0,69.04,kcpolack,De'Von Achane,CeeDee Lamb,Dak Prescott,Zay Flowers,Jauan Jennings,Taysom Hill
3135,0,69.04,dprep80,Emeka Egbuka,Derrick Henry,Baker Mayfield,Marvin Harrison,Kendrick Bourne,Harold Fannin
3139,0,69.02,gpngc,Rico Dowdle,Jaylen Waddle,Keenan Allen,Darren Waller,Rhamondre Stevenson,Tua Tagovailoa
3139,0,69.02,nf42,De'Von Achane,Jaylen Waddle,Michael Carter,Jakobi Meyers,David Njoku,Tua Tagovailoa
3141,0,68.98,fflinx,Puka Nacua,Rachaad White,Tyler Warren,Romeo Doubs,Daniel Jones,Calvin Ridley
3142,0,68.96,samolson31,De'Von Achane,Stefon Diggs,Jake Ferguson,Tony Pollard,Tre Tucker,Geno Smith
3143,0,68.94,botown,Rachaad White,Quinshon Judkins,Drake Maye,Hunter Henry,Cooper Kupp,Jerry Jeudy
3143,0,68.94,hotsizauce,Puka Nacua,Derrick Henry,Travis Etienne Jr.,Baker Mayfield,Chris Godwin,George Kittle
3145,0,68.92,shagnastyball17,Ashton Jeanty,Stefon Diggs,DK Metcalf,Romeo Doubs,David Njoku,Brock Purdy
3145,0,68.92,whodeysss,Kyren Williams,Travis Etienne Jr.,DK Metcalf,Keenan Allen,David Njoku,Trevor Lawrence
3147,0,68.88,wutangkillabees,Puka Nacua,Trey McBride,Kenneth Walker III,Daniel Jones,Travis Hunter,Kendrick Bourne
3147,0,68.88,tmoneyttime1,Christian McCaffrey,Jake Ferguson,Brian Thomas,Jauan Jennings,Mac Jones,TreVeyon Henderson
3149,0,68.86,kramer222,Ashton Jeanty,Ja'Marr Chase,Quentin Johnston,Justin Herbert,Jauan Jennings,Cade Otton
3149,0,68.86,jeffern8,Kyren Williams,Jaylen Waddle,Drake Maye,Hunter Henry,Rashid Shaheed,TreVeyon Henderson
3149,0,68.86,mariosolar,Ashton Jeanty,Tyler Warren,Marvin Harrison,Jordan Love,Matthew Golden,Sterling Shepard
3149,0,68.86,gpngc,Kyren Williams,Jaylen Waddle,Drake Maye,Hunter Henry,Rashid Shaheed,TreVeyon Henderson
3149,0,68.86,mosioatunya,Rachaad White,Quinshon Judkins,Jordan Love,Romeo Doubs,Matthew Golden,Michael Mayer
3154,0,68.84,noycodycody,George Pickens,Quinshon Judkins,Dak Prescott,Keenan Allen,Calvin Ridley,Brock Bowers
3154,0,68.84,mosioatunya,Ashton Jeanty,Tetairoa McMillan,Keenan Allen,Dak Prescott,Jauan Jennings,AJ Barner
3154,0,68.84,nf42,Emeka Egbuka,George Pickens,Dak Prescott,Hunter Henry,Jakobi Meyers,Tony Pollard
3154,0,68.84,aaronjh22,Emeka Egbuka,Tetairoa McMillan,Drake Maye,Darren Waller,Alvin Kamara,Travis Hunter
3154,0,68.84,berettajames,De'Von Achane,Stefon Diggs,Jake Ferguson,Michael Carter,Romeo Doubs,Kyler Murray
3154,0,68.84,ripsewell,Javonte Williams,Tetairoa McMillan,Dak Prescott,Darren Waller,Alvin Kamara,Jakobi Meyers
3160,0,68.8,zacshaffer,Jonathan Taylor,Trey McBride,Travis Etienne Jr.,Romeo Doubs,CeeDee Lamb,Kyler Murray
3160,0,68.8,ninergame530,Ja'Marr Chase,Quinshon Judkins,Quentin Johnston,Chase Brown,Sam Darnold,Juwan Johnson
3160,0,68.8,mathology,Jonathan Taylor,Derrick Henry,Tucker Kraft,Calvin Ridley,Sam Darnold,Tory Horton
3163,0,68.78,vindep,Rachaad White,Davante Adams,Jaylen Warren,Chris Olave,Mac Jones,Michael Mayer
3163,0,68.78,goonsinc,Ashton Jeanty,Jaylen Waddle,Michael Pittman Jr.,Justin Herbert,Brock Bowers,Cooper Kupp
3165,0,68.76,drapp,Josh Jacobs,Trey McBride,Kenneth Walker III,Jakobi Meyers,Calvin Ridley,Geno Smith
3165,0,68.76,urbanik,Tucker Kraft,Derrick Henry,Jordan Love,Chris Olave,Matthew Golden,Travis Hunter
3165,0,68.76,kuruc711,Christian McCaffrey,Travis Etienne Jr.,Tucker Kraft,Romeo Doubs,Bryce Young,Isaiah Bond
3165,0,68.76,jewishmccaffrey,Kyren Williams,Jaylen Waddle,Kenneth Walker III,Drake Maye,Ricky Pearsall,Cade Otton
3165,0,68.76,bestballviper,Josh Jacobs,Jordan Love,Stefon Diggs,Matthew Golden,Jauan Jennings,Taysom Hill
3170,0,68.74,hockeyhooligan,Josh Jacobs,Travis Etienne Jr.,Tyler Warren,Matthew Stafford,Calvin Ridley,Rashid Shaheed
3170,0,68.74,nez,Kyren Williams,Tetairoa McMillan,Kenneth Walker III,Drake Maye,Calvin Ridley,Hunter Long
3170,0,68.74,danjpreciado,Emeka Egbuka,Tetairoa McMillan,Jaylen Warren,Drake Maye,David Njoku,Alvin Kamara
3170,0,68.74,cutcutler,Christian McCaffrey,Jake Ferguson,Dak Prescott,TreVeyon Henderson,Rashid Shaheed,Sterling Shepard
3170,0,68.74,mosioatunya,Kyren Williams,Quinshon Judkins,Drake Maye,Keenan Allen,Jake Tonges,Tee Higgins
3175,0,68.7,cognition10,Emeka Egbuka,Derrick Henry,DK Metcalf,Romeo Doubs,Jake Tonges,Aaron Rodgers
3176,0,68.68,awe419,Kyren Williams,Tetairoa McMillan,Keenan Allen,Daniel Jones,Chase Brown,Juwan Johnson
3177,0,68.66,jkap18,Christian McCaffrey,Jordan Love,Tucker Kraft,Chase Brown,Matthew Golden,Jauan Jennings
3177,0,68.66,krutches93,Jonathan Taylor,Travis Etienne Jr.,Tucker Kraft,Jordan Love,Jauan Jennings,Cooper Kupp
3177,0,68.66,tbrook3434,Emeka Egbuka,Trey McBride,Michael Carter,Kyler Murray,Matthew Golden,Tre Tucker
3177,0,68.66,carpark03,Javonte Williams,Ja'Marr Chase,Jordan Love,Michael Carter,Matthew Golden,Brock Bowers
3177,0,68.66,drapp,Ja'Marr Chase,Derrick Henry,Justin Herbert,Keenan Allen,Jaylen Warren,David Njoku
3182,0,68.64,jokah03,Javonte Williams,Tetairoa McMillan,Dak Prescott,Quentin Johnston,Tony Pollard,Michael Mayer
3182,0,68.64,awe419,Josh Jacobs,Travis Etienne Jr.,Jake Ferguson,Matthew Stafford,Jakobi Meyers,Zay Flowers
3184,0,68.62,lenkeith,Kyren Williams,Ja'Marr Chase,Kenneth Walker III,Darren Waller,Jauan Jennings,Trevor Lawrence
3184,0,68.62,urbanik,Tetairoa McMillan,Jaylen Waddle,Kenneth Walker III,Hunter Henry,Sam Darnold,Cooper Kupp
3186,0,68.58,kellisona3,Jonathan Taylor,Tucker Kraft,Ladd McConkey,Jakobi Meyers,Calvin Ridley,Cam Ward
3186,0,68.58,chase20cullom,Ashton Jeanty,Tetairoa McMillan,Keenan Allen,Marvin Harrison,Hunter Henry,Daniel Jones
3186,0,68.58,lee121503,Jonathan Taylor,Quentin Johnston,Jake Ferguson,Chris Olave,Jauan Jennings,Brock Purdy
3189,0,68.56,mathology,Javonte Williams,Rachaad White,Brian Thomas,Justin Herbert,Jake Tonges,Tory Horton
3189,0,68.56,grelly,Rachaad White,Quinshon Judkins,Quentin Johnston,Justin Herbert,Zay Flowers,Michael Mayer
3189,0,68.56,patrickbarnesyoutube,De'Von Achane,Tyler Warren,Travis Etienne Jr.,Jauan Jennings,Jakobi Meyers,Geno Smith
3192,0,68.54,awe419,De'Von Achane,Stefon Diggs,DK Metcalf,Matthew Stafford,Chase Brown,Juwan Johnson
3192,0,68.54,tubinis2121,Ashton Jeanty,Stefon Diggs,Keenan Allen,Drake Maye,Chase Brown,Jake Tonges
3192,0,68.54,nbenedict1,Christian McCaffrey,Dak Prescott,Romeo Doubs,Marvin Harrison,Rhamondre Stevenson,Harold Fannin
3192,0,68.54,tonysprocket,Javonte Williams,Stefon Diggs,Drake Maye,Chris Olave,Jake Tonges,Tre Tucker
3192,0,68.54,tbrook3434,Javonte Williams,Rachaad White,Baker Mayfield,Kendrick Bourne,Zay Flowers,Mark Andrews
3197,0,68.52,gunneross,Jaxon Smith-Njigba,Davante Adams,Jaylen Warren,Hunter Henry,Tony Pollard,Trevor Lawrence
3197,0,68.52,hotsizauce,Quinshon Judkins,Tetairoa McMillan,DK Metcalf,Michael Pittman Jr.,George Kittle,Lamar Jackson
3197,0,68.52,vindep,Javonte Williams,Ja'Marr Chase,Michael Carter,Hunter Henry,Matthew Golden,Trevor Lawrence
3200,0,68.5,nez,Javonte Williams,Ladd McConkey,Marvin Harrison,Chris Olave,Sam Darnold,Taysom Hill
3200,0,68.5,wallstwilson,George Pickens,Quinshon Judkins,Darren Waller,Marvin Harrison,Jacoby Brissett,Travis Hunter
3200,0,68.5,mathology,Jaxon Smith-Njigba,Stefon Diggs,Jake Ferguson,Michael Pittman Jr.,Sam Darnold,Chuba Hubbard
3203,0,68.48,babystevie,Quinshon Judkins,George Pickens,Kenneth Walker III,Daniel Jones,Calvin Ridley,Cade Otton
3203,0,68.48,noahpetro23,Javonte Williams,Derrick Henry,Brian Thomas,Daniel Jones,Calvin Ridley,Jonnu Smith
3205,0,68.44,jdwwdjjosh,Emeka Egbuka,Trey McBride,DK Metcalf,Baker Mayfield,Chase Brown,Hassan Haskins
3205,0,68.44,whodeysss,Emeka Egbuka,Rico Dowdle,Dak Prescott,Marvin Harrison,Calvin Ridley,David Njoku
3205,0,68.44,tubinis2121,Jaxon Smith-Njigba,Davante Adams,Drake Maye,Hunter Henry,Jauan Jennings,Kendre Miller
3205,0,68.44,bestballviper,Jaxon Smith-Njigba,Stefon Diggs,Drake Maye,Hunter Henry,Hassan Haskins,Kendre Miller
3205,0,68.44,hotsizauce,Kyren Williams,Tetairoa McMillan,Dak Prescott,Marvin Harrison,Hunter Henry,Zay Flowers
3205,0,68.44,slauterisland,Kyren Williams,Stefon Diggs,Drake Maye,Chris Olave,David Njoku,TreVeyon Henderson
3205,0,68.44,ecoxer10,Emeka Egbuka,Rachaad White,Ladd McConkey,Baker Mayfield,Jauan Jennings,AJ Barner
3212,0,68.42,nicgraves1,Kyren Williams,Stefon Diggs,DK Metcalf,Michael Carter,David Njoku,Trevor Lawrence
3213,0,68.4,berettajames,Emeka Egbuka,Ja'Marr Chase,DK Metcalf,Hunter Henry,Tony Pollard,Aaron Rodgers
3213,0,68.4,benrothlesberger,Kyren Williams,Quinshon Judkins,DK Metcalf,Michael Pittman Jr.,Sam Darnold,AJ Barner
3215,0,68.36,lee121503,Christian McCaffrey,Tyler Warren,Michael Carter,Jakobi Meyers,Tre Tucker,Geno Smith
3215,0,68.36,danjpreciado,Ashton Jeanty,Jaylen Waddle,Drake Maye,Calvin Ridley,Cade Otton,Hassan Haskins
3215,0,68.36,mosioatunya,Ashton Jeanty,Ja'Marr Chase,Keenan Allen,Marvin Harrison,David Njoku,Bryce Young
3218,0,68.34,kennythejet,Christian McCaffrey,Jake Ferguson,Dak Prescott,Rhamondre Stevenson,Romeo Doubs,Rashid Shaheed
3218,0,68.34,chadcandles,Emeka Egbuka,Rachaad White,Baker Mayfield,Kendrick Bourne,Jake Tonges,Kendre Miller
3218,0,68.34,rbando1,Puka Nacua,Dak Prescott,Tyler Warren,Calvin Ridley,Chase Brown,Kendrick Bourne
3218,0,68.34,danjpreciado,Javonte Williams,Tetairoa McMillan,Jaylen Warren,Baker Mayfield,Zay Flowers,Brock Bowers
3222,0,68.3,bestballviper,Jaxon Smith-Njigba,Stefon Diggs,Tucker Kraft,Sam Darnold,Kendre Miller,Hassan Haskins
3222,0,68.3,namezeus,Ashton Jeanty,Derrick Henry,Keenan Allen,Jakobi Meyers,AJ Barner,Sam Darnold
3224,0,68.28,d4ve,Ashton Jeanty,Tetairoa McMillan,Kenneth Walker III,Chris Olave,Darren Waller,Spencer Rattler
3224,0,68.28,tonysprocket,Jaxon Smith-Njigba,Tetairoa McMillan,Darren Waller,Jaylen Warren,Calvin Ridley,Cam Ward
3226,0,68.26,d4ve,Puka Nacua,Derrick Henry,Tyler Warren,Justin Herbert,Jakobi Meyers,Cooper Kupp
3226,0,68.26,fantasyfootballfling,Ashton Jeanty,Tetairoa McMillan,Jordan Love,Romeo Doubs,Kendre Miller,AJ Barner
3228,0,68.24,bustersboys,De'Von Achane,Stefon Diggs,Tyler Warren,Romeo Doubs,Calvin Ridley,Matthew Stafford
3228,0,68.24,mlrtime227,Kyren Williams,Stefon Diggs,DK Metcalf,Chris Olave,Matthew Stafford,AJ Barner
3228,0,68.24,daviddu316,Josh Jacobs,Tyler Warren,Kenneth Walker III,Matthew Stafford,Tee Higgins,Jauan Jennings
3228,0,68.24,bustersboys,Kyren Williams,Quinshon Judkins,Drake Maye,Darren Waller,Rashid Shaheed,Tee Higgins
3228,0,68.24,manaray31,Quinshon Judkins,Tetairoa McMillan,Drake Maye,Michael Carter,Rashid Shaheed,Jake Tonges
3228,0,68.24,bestballviper,Ashton Jeanty,Jake Ferguson,Dak Prescott,Romeo Doubs,Tee Higgins,Hassan Haskins
3228,0,68.24,whodeysss,Christian McCaffrey,Stefon Diggs,Drake Maye,David Njoku,Calvin Ridley,Tre Tucker
3235,0,68.2,bestballviper,Christian McCaffrey,Kenneth Walker III,Ladd McConkey,Chris Godwin,Darren Waller,Tua Tagovailoa
3235,0,68.2,lenkeith,Jonathan Taylor,Jaylen Waddle,Quentin Johnston,Jakobi Meyers,Jake Tonges,Mac Jones
3235,0,68.2,bestballviper,Jaxon Smith-Njigba,Stefon Diggs,Rhamondre Stevenson,Jaylen Warren,Sam Darnold,AJ Barner
3238,0,68.18,nasty91g,Emeka Egbuka,Derrick Henry,Travis Etienne Jr.,Daniel Jones,Matthew Golden,AJ Barner
3238,0,68.18,papdog,Christian McCaffrey,Kenneth Walker III,Jake Ferguson,Daniel Jones,Zay Flowers,Travis Hunter
3240,0,68.16,mayormcshipit,Rico Dowdle,Quinshon Judkins,Keenan Allen,Justin Herbert,Tee Higgins,Juwan Johnson
3240,0,68.16,d4ve,Kyren Williams,Tetairoa McMillan,Quentin Johnston,Justin Herbert,David Njoku,Travis Hunter
3240,0,68.16,ahodaniel,De'Von Achane,Stefon Diggs,Keenan Allen,Justin Herbert,Hassan Haskins,AJ Barner
3243,0,68.14,dongenepark,Javonte Williams,Ja'Marr Chase,Dak Prescott,Marvin Harrison,Romeo Doubs,Cade Otton
3243,0,68.14,jtmckenzi,Ashton Jeanty,Davante Adams,Kenneth Walker III,Drake Maye,Hunter Henry,Cooper Kupp
3243,0,68.14,cgeeeeee,Emeka Egbuka,George Pickens,Dak Prescott,Keenan Allen,Rhamondre Stevenson,AJ Barner
3243,0,68.14,wolfpack8381,Baker Mayfield,Trey McBride,Jake Ferguson,Chris Olave,Jakobi Meyers,Rhamondre Stevenson
3243,0,68.14,goods,Emeka Egbuka,Rico Dowdle,Michael Pittman Jr.,Baker Mayfield,TreVeyon Henderson,Taysom Hill
3248,0,68.12,brorannosaurusflex,Christian McCaffrey,Stefon Diggs,Tyler Warren,Tony Pollard,Trevor Lawrence,Dyami Brown
3248,0,68.12,gpngc,Jonathan Taylor,Trey McBride,Kenneth Walker III,Calvin Ridley,Trevor Lawrence,Travis Hunter
3248,0,68.12,ez116,Ashton Jeanty,Ja'Marr Chase,Marvin Harrison,Keenan Allen,David Njoku,Kyler Murray
3251,0,68.08,mathology,Kyren Williams,Tetairoa McMillan,CeeDee Lamb,Lamar Jackson,Brock Bowers,Chuba Hubbard
3252,0,68.06,yuungmoolahh,Kyren Williams,Tetairoa McMillan,Jordan Love,Hunter Henry,Matthew Golden,TreVeyon Henderson
3252,0,68.06,gcbeinin,Quinshon Judkins,George Pickens,Chase Brown,Hunter Henry,Zay Flowers,Bryce Young
3252,0,68.06,brorannosaurusflex,Josh Jacobs,Stefon Diggs,Tucker Kraft,Jordan Love,Tony Pollard,Jalen Tolbert
3252,0,68.06,greatfisher1972,Justin Herbert,Derrick Henry,DK Metcalf,Cade Otton,Sterling Shepard,Mark Andrews
3252,0,68.06,grelly,Kyren Williams,Quinshon Judkins,DK Metcalf,Marvin Harrison,Cade Otton,Kyler Murray
3252,0,68.06,grelly,Kyren Williams,Quinshon Judkins,DK Metcalf,Marvin Harrison,Kyler Murray,Cade Otton
3258,0,68.04,cgeeeeee,Jonathan Taylor,Kenneth Walker III,Drake Maye,Hunter Henry,Jauan Jennings,Tre Tucker
3258,0,68.04,tronbombz,Kyren Williams,Quentin Johnston,Tucker Kraft,Drake Maye,Calvin Ridley,Zay Flowers
3258,0,68.04,mosioatunya,Jaxon Smith-Njigba,Davante Adams,Dak Prescott,Michael Carter,Tony Pollard,Juwan Johnson
3258,0,68.04,bestballviper,Kyren Williams,Stefon Diggs,Drake Maye,Romeo Doubs,Jauan Jennings,Harold Fannin
3258,0,68.04,leagueofitems,Ashton Jeanty,Kenneth Walker III,Stefon Diggs,Baker Mayfield,Cade Otton,Kendrick Bourne
3258,0,68.04,vindep,Rachaad White,Davante Adams,Jaylen Warren,Baker Mayfield,Zay Flowers,Michael Mayer
3264,0,68,iancampion2,Emeka Egbuka,George Pickens,Quentin Johnston,Michael Carter,David Njoku,Sam Darnold
3264,0,68,bestballviper,Ashton Jeanty,Stefon Diggs,DK Metcalf,Taysom Hill,Hassan Haskins,Kyler Murray
3266,0,67.98,awe419,Puka Nacua,Trey McBride,Travis Etienne Jr.,Daniel Jones,Jakobi Meyers,Alvin Kamara
3266,0,67.98,manaray31,Puka Nacua,Stefon Diggs,Tyler Warren,Chase Brown,Daniel Jones,Josh Downs
3268,0,67.96,kuruc711,Josh Jacobs,Stefon Diggs,Tucker Kraft,Jaylen Warren,Jakobi Meyers,Geno Smith
3268,0,67.96,jtmckenzi,Quinshon Judkins,Ja'Marr Chase,Justin Herbert,Darren Waller,Zay Flowers,Chuba Hubbard
3268,0,67.96,noahpetro23,Kyren Williams,Derrick Henry,Jordan Love,Cade Otton,Matthew Golden,Travis Hunter
3271,0,67.94,thegrownsimba,Javonte Williams,Ja'Marr Chase,Drake Maye,Keenan Allen,Tony Pollard,Jonnu Smith
3271,0,67.94,goods,Emeka Egbuka,Rachaad White,Brian Thomas,Baker Mayfield,Jauan Jennings,AJ Barner
3273,0,67.92,tronbombz,Ashton Jeanty,Quentin Johnston,Brian Thomas,Hunter Henry,Jauan Jennings,Trevor Lawrence
3273,0,67.92,grelly,De'Von Achane,Jaylen Waddle,Kenneth Walker III,Quentin Johnston,Jake Tonges,Tua Tagovailoa
3275,0,67.88,cognition10,Puka Nacua,Tyler Warren,Jake Ferguson,Daniel Jones,Matthew Golden,Hassan Haskins
3275,0,67.88,wonderkid1222,Josh Jacobs,Tyler Warren,Marvin Harrison,Calvin Ridley,Tee Higgins,Cam Ward
3277,0,67.86,mosioatunya,Ashton Jeanty,Tetairoa McMillan,Michael Carter,Keenan Allen,Bryce Young,Jonnu Smith
3277,0,67.86,ingelx,Jonathan Taylor,Trey McBride,Marvin Harrison,Kyler Murray,TreVeyon Henderson,Cooper Kupp
3279,0,67.84,mosioatunya,Jonathan Taylor,Jake Ferguson,Dak Prescott,Tony Pollard,Jauan Jennings,Sterling Shepard
3279,0,67.84,lenkeith,Christian McCaffrey,Jake Ferguson,Dak Prescott,Jaylen Warren,Zay Flowers,Jauan Jennings
3279,0,67.84,alex588,Javonte Williams,Davante Adams,Brian Thomas,Drake Maye,Jauan Jennings,AJ Barner
3279,0,67.84,jaretrojas,Ashton Jeanty,Tetairoa McMillan,Dak Prescott,Hunter Henry,Romeo Doubs,Jalen Tolbert
3283,0,67.82,jtmckenzi,Javonte Williams,Derrick Henry,Brian Thomas,CeeDee Lamb,David Njoku,Trevor Lawrence
3283,0,67.82,vindep,Javonte Williams,Ja'Marr Chase,Jaylen Warren,Quentin Johnston,Trevor Lawrence,David Njoku
3285,0,67.8,goods,Jonathan Taylor,Jaylen Waddle,Quentin Johnston,Rhamondre Stevenson,Jake Tonges,Mac Jones
3286,0,67.78,mosioatunya,De'Von Achane,Davante Adams,Keenan Allen,Chris Olave,David Njoku,Spencer Rattler
3287,0,67.76,mosioatunya,Kyren Williams,George Pickens,Marvin Harrison,Jordan Love,TreVeyon Henderson,Juwan Johnson
3287,0,67.76,mstuart70,Dak Prescott,Jaylen Waddle,CeeDee Lamb,Michael Carter,Zay Flowers,AJ Barner
3287,0,67.76,berettajames,Rico Dowdle,Quinshon Judkins,Keenan Allen,Justin Herbert,Cade Otton,Jauan Jennings
3287,0,67.76,bwells,Puka Nacua,Stefon Diggs,Ladd McConkey,Justin Herbert,Chase Brown,Michael Mayer
3287,0,67.76,gmeholder,Rico Dowdle,Quinshon Judkins,Jordan Love,Marvin Harrison,Travis Hunter,AJ Barner
3287,0,67.76,mathology,Quinshon Judkins,Rico Dowdle,Justin Herbert,Keenan Allen,Jauan Jennings,Brock Bowers
3293,0,67.74,fflinx,Ashton Jeanty,Tetairoa McMillan,Dak Prescott,Michael Pittman Jr.,Rhamondre Stevenson,AJ Barner
3293,0,67.74,brorannosaurusflex,De'Von Achane,Davante Adams,Tucker Kraft,Matthew Stafford,Zay Flowers,Kenneth Gainwell
3293,0,67.74,berettajames,Emeka Egbuka,Ja'Marr Chase,Michael Carter,Baker Mayfield,Kendrick Bourne,Juwan Johnson
3293,0,67.74,fiddlemygooch,Kyren Williams,Rico Dowdle,Keenan Allen,Calvin Ridley,David Njoku,Dillon Gabriel
3293,0,67.74,spike9771,Emeka Egbuka,Rico Dowdle,Darren Waller,Matthew Stafford,Alvin Kamara,Rashid Shaheed
3293,0,67.74,gunneross,Javonte Williams,Brian Thomas,Baker Mayfield,Chris Olave,Hassan Haskins,Cade Otton
3293,0,67.74,bustersboys,Puka Nacua,Trey McBride,Dak Prescott,Jakobi Meyers,Rhamondre Stevenson,Kendrick Bourne
3293,0,67.74,socalikid909,Christian McCaffrey,Derrick Henry,Quentin Johnston,CeeDee Lamb,Matthew Stafford,Cade Otton
3301,0,67.72,danjpreciado,Emeka Egbuka,Ja'Marr Chase,Kenneth Walker III,Jaylen Warren,Michael Mayer,Trevor Lawrence
3302,0,67.7,gpngc,De'Von Achane,Travis Etienne Jr.,Keenan Allen,Darren Waller,Tee Higgins,Tua Tagovailoa
3303,0,67.68,fullyloaded,Puka Nacua,Brian Thomas,Derrick Henry,Michael Carter,Daniel Jones,Juwan Johnson
